lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base
Gose,,Gos,ADJ.,76,0,0,
Göttliche,,Göttlich,ADJ.,1160,0,0,
Göttliche,,gottlich,ADJ.,1160,3,0,
Graue,,Grau,ADJ.,267,0,0,
Grenze,,Grenz,ADJ.,63413,0,0,
Grieche,,Griech,ADJ.,6080,0,0,
Griechische,,Griechisch,ADJ.,612,0,0,
Grippe,,Gripp,ADJ.,2967,0,0,
Grobe,,Grob,ADJ.,673,0,0,
Groove,,Groov,ADJ.,1591,0,0,
Grosse,,Gross,ADJ.,1490,0,0,
Große,,Groß,ADJ.,14282,0,0,
Größte,,Größt,ADJ.,1267,0,0,
Größte,,großt,ADJ.,1267,0,0,
Groteske,,Grotesk,ADJ.,433,0,0,
Grube,,Grub,ADJ.,3607,0,0,
Grundschule,,Grundschul,ADJ.,12893,0,0,
Grüne,,Grün,ADJ.,26910,0,0,
Grüne,,grun,ADJ.,26910,0,0,
grünen,,Grüne,ADJ.,0,0,0,
grünen,,grune,ADJ.,0,0,0,
Gruppe,,Grupp,ADJ.,125549,0,0,
Gruppenerste,,Gruppenerst,ADJ.,256,0,0,
Guide,,Guid,ADJ.,4933,0,0,
Gurke,,Gurk,ADJ.,3144,0,0,
Gute,,Gut,ADJ.,33908,0,0,
Güte,,Güt,ADJ.,6437,0,0,
Gynäkologe,,Gynäkolog,ADJ.,821,0,0,
Gynäkologe,,gynakolog,ADJ.,821,0,0,
Haarfarbe,,Haarfarb,ADJ.,1437,0,0,
Habe,,Hab,ADJ.,967,0,0,
Halbe,,Halb,ADJ.,485,0,0,
Halde,,Hald,ADJ.,1055,0,0,
Hälfte,,Hälft,ADJ.,46745,0,0,
Hälfte,,halft,ADJ.,46745,0,0,
Halle,,Hall,ADJ.,30324,0,0,
Haltestelle,,Haltestell,ADJ.,5656,0,0,
Häme,,Häm,ADJ.,616,0,0,
Häme,,ham,ADJ.,616,0,0,
Handtasche,,Handtasch,ADJ.,2306,0,0,
Hardcore,,Hardcor,ADJ.,999,0,0,
Hardware,,Hardwar,ADJ.,13239,0,0,
Hase,,Has,ADJ.,8071,0,0,
Haube,,Haub,ADJ.,2875,0,0,
Haubitze,,Haubitz,ADJ.,133,0,0,
Haufe,,Hauf,ADJ.,8779,0,0,
Haufen,,Haufe,ADJ.,0,0,0,
Häufigste,,Häufigst,ADJ.,10,0,0,
Häufigste,,haufigst,ADJ.,10,0,0,
Hauptschule,,Hauptschul,ADJ.,4256,0,0,
Hausaufgabe,,Hausaufgeb,ADJ.,5217,0,0,
Hauskatze,,Hauskatz,ADJ.,980,0,0,
Hausmarke,,Hausmark,ADJ.,233,0,0,
Hebamme,,Hebamm,ADJ.,3266,0,0,
Hebräische,,Hebräisch,ADJ.,265,0,0,
Hebräische,,hebraisch,ADJ.,265,0,0,
Hefe,,Hef,ADJ.,2144,0,0,
Heide,,Heid,ADJ.,3352,0,0,
Heile,,Heil,ADJ.,1944,0,0,
Heilige,,Heilig,ADJ.,6924,0,0,
Heilkunde,,Heilkund,ADJ.,625,0,0,
Helle,,Hell,ADJ.,811,0,0,
Henne,,Henn,ADJ.,3884,0,0,
Herausgabe,,Herausgeb,ADJ.,2303,0,0,
Herberge,,Herberg,ADJ.,1337,0,0,
Heroe,,Hero,ADJ.,243,0,0,
Herrschende,,Herrschend,ADJ.,807,0,0,
Hetze,,Hetz,ADJ.,1444,0,0,
Heuschrecke,,Heuschreck,ADJ.,1266,0,0,
Hexe,,Hex,ADJ.,6515,0,0,
Hilfe,,Hilf,ADJ.,130045,0,0,
Himbeere,,Himbeer,ADJ.,1004,0,0,
Hingabe,,Hingeb,ADJ.,3116,0,0,
Hinrunde,,Hinrund,ADJ.,2259,0,0,
Hinterachse,,Hinterachs,ADJ.,1414,0,0,
Historische,,Historisch,ADJ.,399,0,0,
Hochschule,,Hochschul,ADJ.,33732,0,0,
Höchste,,Höchst,ADJ.,842,0,0,
Höchste,,hochst,ADJ.,842,0,0,
Höhere,,Höher,ADJ.,627,0,0,
Höhere,,hoher,ADJ.,627,0,0,
Höhle,,Höhl,ADJ.,9474,0,0,
Hölle,,Höll,ADJ.,10218,0,0,
Hölle,,holl,ADJ.,10218,0,0,
Home,,Hom,ADJ.,11992,0,0,
Homosexuelle,,Homosexuell,ADJ.,2502,0,0,
Horde,,Hord,ADJ.,2424,0,0,
Hose,,Hos,ADJ.,16627,0,0,
Hotline,,Hotlin,ADJ.,4581,0,0,
House,,Hous,ADJ.,1328,0,0,
Hübsche,,Hübsch,ADJ.,418,0,0,
Hübsche,,hubsch,ADJ.,418,0,0,
Hülle,,Hüll,ADJ.,4917,0,0,
Hülle,,hull,ADJ.,4917,0,0,
Hundertjährige,,Hundertjährig,ADJ.,93,0,0,
Hundertjährige,,hundertjahrig,ADJ.,93,0,0,
Hürde,,Hürd,ADJ.,6552,0,0,
Hürde,,hurd,ADJ.,6552,0,0,
Hure,,Hur,ADJ.,1327,0,0,
Hütte,,Hütt,ADJ.,10950,0,0,
Hütte,,hutt,ADJ.,10950,0,0,
Hygiene,,Hygien,ADJ.,3279,0,0,
Hymne,,Hymn,ADJ.,1965,0,0,
Hypothese,,Hypothes,ADJ.,3096,0,0,
Idee,,Ide,ADJ.,134176,0,0,
Ideologe,,Ideolog,ADJ.,474,0,0,
Idylle,,Idyll,ADJ.,1475,0,0,
Ikone,,Ikon,ADJ.,1705,0,0,
immobil,,Immobi,ADJ.,0,0,0,
Inanspruchnahme,,Inanspruchnahm,ADJ.,3421,0,0,
Inbetriebnahme,,Inbetriebnahm,ADJ.,3059,0,0,
Indische,,Indisch,ADJ.,70,0,0,
Infinite,,Infinit,ADJ.,123,0,0,
Informelle,,Informell,ADJ.,16,0,0,
Initiale,,Initial,ADJ.,628,0,0,
Initiative,,Initiativ,ADJ.,29528,0,0,
Inkaufnahme,,Inkaufnahm,ADJ.,153,0,0,
inklusiv,,Inklusi,ADJ.,0,0,0,
Inner,,Inne,ADJ.,248,0,0,
Innere,,Inner,ADJ.,15185,39,0,
Insasse,,Insass,ADJ.,2360,0,0,
Intellektuelle,,Intellektuell,ADJ.,2501,0,0,
Interessante,,Interessant,ADJ.,3133,0,0,
Interesse,,Interess,ADJ.,106138,0,0,
interessiert,,Interessier,ADJ.,0,0,0,
Interessierte,,Interessiert,ADJ.,11561,0,0,
Interface,,Interfac,ADJ.,3650,0,0,
Interne,,Intern,ADJ.,187,0,0,
Interwette,,Interwett,ADJ.,90,0,0,
Intrige,,Intrig,ADJ.,1927,0,0,
Invalide,,Invalid,ADJ.,222,0,0,
iPhone,,Iphon,ADJ.,28355,0,0,
Irre,,Irr,ADJ.,2448,0,0,
israelisch,,Israelisc,ADJ.,0,0,0,
Jacke,,Jack,ADJ.,7403,0,0,
Jude,,Jud,ADJ.,24470,0,0,
Judikative,,Judikativ,ADJ.,285,0,0,
Jugendliche,,Jugendlich,ADJ.,69886,0,0,
Junge,,Jung,ADJ.,37089,0,0,
Jüngere,,Jünger,ADJ.,2249,0,0,
Jüngere,,junger,ADJ.,2249,0,0,
Kabine,,Kabin,ADJ.,5909,0,0,
Kaffee,,Kaffe,ADJ.,25480,0,0,
Kajüte,,Kajüt,ADJ.,347,0,0,
Kajüte,,kajut,ADJ.,347,0,0,
Kalte,,Kalt,ADJ.,190,0,0,
Kaltenkirche,,Kaltenkirch,ADJ.,263,0,0,
Kampagne,,Kampagn,ADJ.,16152,0,0,
Kanne,,Kann,ADJ.,1421,0,0,
Kanone,,Kanon,ADJ.,3083,0,0,
Kante,,Kant,ADJ.,8366,0,0,
Kapelle,,Kapell,ADJ.,7135,0,0,
Kappe,,Kapp,ADJ.,2232,0,0,
Kapuze,,Kapuz,ADJ.,1046,0,0,
Karaoke,,Karaok,ADJ.,558,0,0,
Karate,,Karat,ADJ.,2231,0,0,
Karawane,,Karawan,ADJ.,849,0,0,
Karibische,,Karibisch,ADJ.,113,0,0,
Karotte,,Karott,ADJ.,1819,0,0,
Karre,,Karr,ADJ.,1813,0,0,
Karriere,,Karrier,ADJ.,18728,0,0,
Karte,,Kart,ADJ.,77592,0,0,
Käse,,Käs,ADJ.,8095,0,0,
Käse,,kas,ADJ.,8095,0,0,
Kaserne,,Kasern,ADJ.,2273,0,0,
Kasse,,Kass,ADJ.,15439,0,0,
Kassette,,Kassett,ADJ.,2455,0,0,
Kastagnette,,Kastagnett,ADJ.,42,0,0,
Kaste,,Kast,ADJ.,8090,0,0,
Kasten,,Kaste,ADJ.,9030,0,0,
Katastrophe,,Katastroph,ADJ.,12015,0,0,
Kathedrale,,Kathedral,ADJ.,3130,0,0,
Katze,,Katz,ADJ.,40158,0,0,
Kaufleute,,Kaufleut,ADJ.,2148,0,0,
Kehle,,Kehl,ADJ.,2286,0,0,
Kelle,,Kell,ADJ.,568,0,0,
Kenntnisnahme,,Kenntnisnahm,ADJ.,664,0,0,
Kerze,,Kerz,ADJ.,8002,0,0,
Kette,,Kett,ADJ.,12238,0,0,
Keule,,Keul,ADJ.,1627,0,0,
Kindle,,Kindl,ADJ.,724,0,0,
Kippe,,Kipp,ADJ.,1913,0,0,
Kirche,,Kirch,ADJ.,101458,0,0,
Kirsche,,Kirsch,ADJ.,2169,0,0,
Kiste,,Kist,ADJ.,13212,0,0,
Klamotte,,Klamott,ADJ.,5799,0,0,
Klappe,,Klapp,ADJ.,5517,0,0,
Klare,,Klar,ADJ.,2336,0,0,
Klasse,,Klass,ADJ.,77425,0,0,
Klaue,,Klau,ADJ.,1300,0,0,
Klee,,Kle,ADJ.,1357,0,0,
Kleine,,Klein,ADJ.,20939,0,0,
Kleinere,,Kleiner,ADJ.,323,0,0,
Klemme,,Klemm,ADJ.,1272,0,0,
Klinge,,Kling,ADJ.,4080,0,0,
Klinke,,Klink,ADJ.,1090,0,0,
Klippe,,Klipp,ADJ.,2017,0,0,
Klischee,,Klische,ADJ.,5047,0,0,
Knabe,,Knab,ADJ.,3206,0,0,
Knarre,,Knarr,ADJ.,684,0,0,
Kneipe,,Kneip,ADJ.,6737,0,0,
Kohle,,Kohl,ADJ.,11804,0,0,
Kohorte,,Kohort,ADJ.,287,0,0,
Kollege,,Kolleg,ADJ.,48762,0,0,
Komitee,,Komite,ADJ.,2440,0,0,
Kommilitone,,Kommiliton,ADJ.,1452,0,0,
Kommune,,Kommun,ADJ.,18907,0,0,
Komponente,,Komponent,ADJ.,17075,0,0,
Konfitüre,,Konfitür,ADJ.,358,0,0,
Konfitüre,,konfitur,ADJ.,358,0,0,
Königliche,,Königlich,ADJ.,186,0,0,
Königliche,,koniglich,ADJ.,186,0,0,
Konserve,,Konserv,ADJ.,721,0,0,
Konsole,,Konsol,ADJ.,9094,0,0,
Kontrolle,,Kontroll,ADJ.,34055,0,0,
Kopte,,Kopt,ADJ.,233,0,0,
Koralle,,Korall,ADJ.,1430,0,0,
Krähe,,Kräh,ADJ.,1181,0,0,
Krähe,,krah,ADJ.,1181,0,0,
krank,,Kran,ADJ.,0,0,0,
Kranke,,Krank,ADJ.,8287,0,0,
Krankenkasse,,Krankenkass,ADJ.,17026,0,0,
Krause,,Kraus,ADJ.,74,0,0,
Kriegsgefangene,,Kriegsgefangen,ADJ.,1376,0,0,
Kriminelle,,Kriminell,ADJ.,2035,0,0,
Krippe,,Kripp,ADJ.,2516,0,0,
Krise,,Kris,ADJ.,24773,0,0,
Krone,,Kron,ADJ.,8029,0,0,
Kröte,,Kröt,ADJ.,1643,0,0,
Kröte,,krot,ADJ.,1643,0,0,
Kruppstraße,,Kruppstraß,ADJ.,31,0,0,
Küche,,Küch,ADJ.,33810,0,0,
Küche,,kuch,ADJ.,33810,0,0,
Kufe,,Kuf,ADJ.,443,0,0,
Kulisse,,Kuliss,ADJ.,9363,0,0,
Kunde,,Kund,ADJ.,137131,0,0,
Kuppe,,Kupp,ADJ.,640,0,0,
Kurde,,Kurd,ADJ.,1618,0,0,
Kurve,,Kurv,ADJ.,11960,0,0,
Kurze,,Kurz,ADJ.,2506,0,0,
Kürzere,,Kürzer,ADJ.,550,0,0,
Kürzere,,kurzer,ADJ.,550,0,0,
Kurzwelle,,Kurzwell,ADJ.,396,0,0,
Küste,,Küst,ADJ.,12589,0,0,
Küste,,kust,ADJ.,12589,0,0,
Lache,,Lach,ADJ.,9213,0,0,
Lade,,Lad,ADJ.,1459,0,0,
Laden,,Lade,ADJ.,24616,0,0,
Lagune,,Lagun,ADJ.,1428,0,0,
Lake,,Lak,ADJ.,4083,0,0,
Lampe,,Lamp,ADJ.,13474,0,0,
Landkarte,,Landkart,ADJ.,3350,0,0,
Ländle,,Ländl,ADJ.,504,0,0,
Ländle,,landl,ADJ.,504,0,0,
Lange,,Lang,ADJ.,1719,0,0,
Langenarge,,Langenarg,ADJ.,297,0,0,
Langeweile,,Langeweil,ADJ.,5454,0,0,
Lanze,,Lanz,ADJ.,1528,0,0,
Lappen,,Lappe,ADJ.,2213,0,0,
Larve,,Larv,ADJ.,2482,0,0,
Lasche,,Lasch,ADJ.,438,0,0,
Laterne,,Latern,ADJ.,2351,0,0,
Latte,,Latt,ADJ.,3820,0,0,
Laube,,Laub,ADJ.,840,0,0,
Laufende,,Laufend,ADJ.,5230,0,0,
Laune,,Laun,ADJ.,12072,0,0,
Lebende,,Lebend,ADJ.,1459,0,0,
Lebendige,,Lebendig,ADJ.,909,0,0,
Leere,,Leer,ADJ.,4338,0,0,
Legehenne,,Legehenn,ADJ.,386,0,0,
Legende,,Legend,ADJ.,8934,0,0,
Lehne,,Lehn,ADJ.,719,0,0,
Lehre,,Lehr,ADJ.,24044,0,0,
Lehrende,,Lehrend,ADJ.,2554,0,0,
Leiche,,Leich,ADJ.,8129,0,0,
Leichte,,Leicht,ADJ.,1313,0,0,
Leichtere,,Leichter,ADJ.,44,0,0,
Leidende,,Leidend,ADJ.,858,0,0,
Leihe,,Leih,ADJ.,567,0,0,
Leine,,Lein,ADJ.,7955,0,0,
Leiste,,Leist,ADJ.,3468,0,0,
Lektüre,,Lektür,ADJ.,7408,0,0,
Lektüre,,lektur,ADJ.,7408,0,0,
Lende,,Lend,ADJ.,320,0,0,
Lernende,,Lernend,ADJ.,2738,0,0,
Lesbe,,Lesb,ADJ.,3015,0,0,
Letzte,,Letzt,ADJ.,3797,0,0,
Letztere,,Letzter,ADJ.,9479,0,0,
Leuchte,,Leucht,ADJ.,4931,0,0,
Leute,,Leut,ADJ.,193412,0,0,
liberal,,Libera,ADJ.,0,0,0,
Liberale,,Liberal,ADJ.,3003,0,0,
Licherkette,,Licherkett,ADJ.,3,0,0,
Liebe,,Lieb,ADJ.,99754,0,0,
Liebste,,Liebst,ADJ.,3610,0,0,
Like,,Lik,ADJ.,1550,0,0,
Limousine,,Limousin,ADJ.,2355,0,0,
Linde,,Lind,ADJ.,1546,0,0,
Linke,,Link,ADJ.,17732,0,0,
Linse,,Lins,ADJ.,4853,0,0,
Lippe,,Lipp,ADJ.,11595,0,0,
Liste,,List,ADJ.,51847,0,0,
Live,,Liv,ADJ.,11144,0,0,
Loipe,,Loip,ADJ.,805,0,0,
Lokomotive,,Lokomotiv,ADJ.,4007,0,0,
Longe,,Long,ADJ.,672,0,0,
Los,,Lo,ADJ.,8153,0,0,
Lotse,,Lots,ADJ.,529,0,0,
Löwe,,Löw,ADJ.,10119,0,0,
Löwe,,low,ADJ.,10119,0,0,
Lücke,,Lück,ADJ.,11215,0,0,
Lücke,,luck,ADJ.,11215,0,0,
Lüge,,Lüg,ADJ.,9643,0,0,
Lüge,,lug,ADJ.,9643,0,0,
Luke,,Luk,ADJ.,6908,0,0,
Lunge,,Lung,ADJ.,5584,0,0,
Lupe,,Lup,ADJ.,5431,0,0,
lustig,,Lusti,ADJ.,0,0,0,
Mache,,Mach,ADJ.,857,0,0,
Mächtige,,Mächtig,ADJ.,1687,0,0,
Mächtige,,machtig,ADJ.,1687,7,0,
Macke,,Mack,ADJ.,2931,0,0,
Made,,Mad,ADJ.,3679,0,0,
Mähmaschine,,Mähmaschin,ADJ.,34,0,0,
Mähmaschine,,mahmaschin,ADJ.,34,0,0,
Mähne,,Mähn,ADJ.,1156,0,0,
Mähne,,mahn,ADJ.,1156,0,0,
Mailingliste,,Mailinglist,ADJ.,2243,0,0,
Makrele,,Makrel,ADJ.,614,0,0,
Manschette,,Manschett,ADJ.,577,0,0,
Mappe,,Mapp,ADJ.,1837,0,0,
Margarine,,Margarin,ADJ.,993,0,0,
Marinade,,Marinad,ADJ.,790,0,0,
Marine,,Marin,ADJ.,4703,0,0,
Marke,,Mark,ADJ.,39528,0,0,
Marmelade,,Marmelad,ADJ.,1800,0,0,
Maschine,,Maschin,ADJ.,33542,0,0,
Maske,,Mask,ADJ.,8095,0,0,
Maskerade,,Maskerad,ADJ.,283,0,0,
Masse,,Mass,ADJ.,27190,0,0,
Maßnahme,,Maßnahm,ADJ.,59914,0,0,
Materielle,,Materiell,ADJ.,326,0,0,
Matratze,,Matratz,ADJ.,3633,0,0,
Matrose,,Matros,ADJ.,979,0,0,
Matte,,Matt,ADJ.,3858,0,0,
Maxime,,Maxim,ADJ.,1615,0,0,
Mecklenburgische,,Mecklenburgisch,ADJ.,695,0,0,
Medaille,,Medaill,ADJ.,4947,0,0,
medizinisch,,Medizinisc,ADJ.,0,0,0,
Meile,,Meil,ADJ.,4981,0,0,
Membrane,,Membran,ADJ.,2028,0,0,
Memme,,Memm,ADJ.,215,0,0,
Menge,,Meng,ADJ.,74208,0,0,
Merkwürdige,,Merkwürdig,ADJ.,90,0,0,
Merkwürdige,,merkwurdig,ADJ.,90,0,0,
Messe,,Mess,ADJ.,23118,0,0,
Metaanalyse,,Metaanalys,ADJ.,279,0,0,
Metamorphose,,Metamorphos,ADJ.,982,0,0,
Meteorologe,,Meteorolog,ADJ.,562,0,0,
Methode,,Method,ADJ.,51688,0,0,
Metropole,,Metropol,ADJ.,5930,0,0,
Mette,,Mett,ADJ.,199,0,0,
Meute,,Meut,ADJ.,1155,0,0,
Miene,,Mien,ADJ.,1945,0,0,
Miesepetrige,,Miesepetrig,ADJ.,2,0,0,
Miete,,Miet,ADJ.,9733,0,0,
Mieze,,Miez,ADJ.,356,0,0,
Migräne,,Migrän,ADJ.,1867,0,0,
Migräne,,migran,ADJ.,1867,0,0,
Mikrobe,,Mikrob,ADJ.,394,0,0,
Milbe,,Milb,ADJ.,1945,0,0,
Militärische,,Militärisch,ADJ.,142,0,0,
Militärische,,militarisch,ADJ.,142,5,0,
Milliarde,,Milliard,ADJ.,30928,0,0,
Minderjährige,,Minderjährig,ADJ.,1933,0,0,
Minderjährige,,minderjahrig,ADJ.,1933,2,0,
Mine,,Min,ADJ.,3756,0,0,
Ministeriale,,Ministerial,ADJ.,165,0,0,
Minute,,Minut,ADJ.,150879,0,0,
Misere,,Miser,ADJ.,1530,0,0,
Mitarbeitende,,Mitarbeitend,ADJ.,2506,0,0,
Miterbe,,Miterb,ADJ.,222,0,0,
Mithilfe,,Mithilf,ADJ.,3712,0,0,
Mitnahme,,Mitnahm,ADJ.,1665,0,0,
Mitreisende,,Mitreisend,ADJ.,952,0,0,
Mitte,,Mitt,ADJ.,63343,0,0,
Mitursache,,Mitursach,ADJ.,51,0,0,
Mode,,Mod,ADJ.,15064,0,0,
Moderne,,Modern,ADJ.,6624,0,0,
Möhre,,Möhr,ADJ.,2604,0,0,
Möhre,,mohr,ADJ.,2604,0,0,
Mol,,Mo,ADJ.,1115,0,0,
Molke,,Molk,ADJ.,304,0,0,
Moschee,,Mosche,ADJ.,4363,0,0,
Möwe,,Möw,ADJ.,1008,0,0,
Möwe,,mow,ADJ.,1008,0,0,
Mücke,,Mück,ADJ.,2662,0,0,
Mücke,,muck,ADJ.,2662,0,0,
Mühe,,Müh,ADJ.,22739,0,0,
Mühe,,muh,ADJ.,22739,0,0,
Mühle,,Mühl,ADJ.,7205,0,0,
Mühle,,muhl,ADJ.,7205,0,0,
Mulde,,Muld,ADJ.,1607,0,0,
Multiverantwortliche,,Multiverantwortlich,ADJ.,0,0,0,
Münze,,Münz,ADJ.,7685,0,0,
Münze,,munz,ADJ.,7685,0,0,
Muße,,Muß,ADJ.,1277,0,0,
Mütze,,Mütz,ADJ.,3826,0,0,
Mütze,,mutz,ADJ.,3826,0,0,
Nabe,,Nab,ADJ.,914,0,0,
Nacherbe,,Nacherb,ADJ.,113,0,0,
Nachfolge,,Nachfolg,ADJ.,3779,0,0,
Nachhilfe,,Nachhilf,ADJ.,1928,0,0,
Nachkomme,,Nachkomm,ADJ.,4274,0,0,
Nachname,,Nachnam,ADJ.,3362,0,0,
Nächste,,Nächst,ADJ.,4549,0,0,
Nächste,,nachst,ADJ.,4549,0,0,
Nächstenliebe,,Nächstenlieb,ADJ.,1916,0,0,
Nächstenliebe,,nachstenlieb,ADJ.,1916,0,0,
Naechste,,Naechst,ADJ.,46,0,0,
Nähere,,Näher,ADJ.,3389,0,0,
Nähere,,naher,ADJ.,3389,0,0,
Name,,Nam,ADJ.,174151,0,0,
Narbe,,Narb,ADJ.,3594,0,0,
Narkose,,Narkos,ADJ.,2074,0,0,
Nase,,Nas,ADJ.,24277,0,0,
Nebenrolle,,Nebenroll,ADJ.,1301,0,0,
Nebenstelle,,Nebenstell,ADJ.,346,0,0,
Nebenstraße,,Nebenstraß,ADJ.,985,0,0,
Neffe,,Neff,ADJ.,2589,0,0,
Neige,,Neig,ADJ.,593,0,0,
Nekrose,,Nekros,ADJ.,198,0,0,
nett,,Net,ADJ.,0,0,0,
Neue,,Neu,ADJ.,31010,0,0,
Neugierde,,Neugierd,ADJ.,1867,0,0,
Neurologe,,Neurolog,ADJ.,1364,0,0,
Neurose,,Neuros,ADJ.,565,0,0,
Nichte,,Nicht,ADJ.,1958,0,0,
Nichtwohngebäude,,Nichtwohngebäud,ADJ.,120,0,0,
Nichtwohngebäude,,nichtwohngebaud,ADJ.,120,0,0,
Niedersachse,,Niedersachs,ADJ.,3363,0,0,
Nische,,Nisch,ADJ.,3192,0,0,
Nonne,,Nonn,ADJ.,2207,0,0,
Normalste,,Normalst,ADJ.,94,0,0,
Normanne,,Normann,ADJ.,278,0,0,
Note,,Not,ADJ.,17690,0,0,
Nötige,,Nötig,ADJ.,340,0,0,
Nötige,,notig,ADJ.,340,23,0,
Novelle,,Novell,ADJ.,2436,0,0,
Nuance,,Nuanc,ADJ.,1788,0,0,
Nymphe,,Nymph,ADJ.,963,0,0,
Oase,,Oas,ADJ.,2802,0,0,
ober,,Obe,ADJ.,0,0,0,
Oberalte,,Oberalt,ADJ.,2,0,0,
Obergrenze,,Obergrenz,ADJ.,1416,0,0,
Oberlippe,,Oberlipp,ADJ.,364,0,0,
Oberseite,,Oberseit,ADJ.,1498,0,0,
Oberstufe,,Oberstuf,ADJ.,2951,0,0,
Oboe,,Obo,ADJ.,533,0,0,
Ode,,Od,ADJ.,1022,0,0,
Odyssee,,Odysse,ADJ.,1302,0,0,
Offene,,Offen,ADJ.,260,0,0,
Offensive,,Offensiv,ADJ.,3760,0,0,
Offizielle,,Offiziell,ADJ.,920,0,0,
Offline,,Offlin,ADJ.,1126,0,0,
Ökumene,,ökumen,ADJ.,1391,0,0,
Ökumene,,okumen,ADJ.,1391,0,0,
Olive,,Oliv,ADJ.,1625,0,0,
Online,,Onlin,ADJ.,30261,0,0,
Ontogenese,,Ontogenes,ADJ.,64,0,0,
Optische,,Optisch,ADJ.,116,0,0,
Orange,,Orang,ADJ.,4623,0,0,
Ordentliche,,Ordentlich,ADJ.,106,0,0,
Ordinate,,Ordinat,ADJ.,79,0,0,
orientiert,,Orientier,ADJ.,0,0,0,
Orkanböe,,Orkanbö,ADJ.,6,0,0,
Orkanböe,,orkanbo,ADJ.,6,0,0,
Öse,,ös,ADJ.,924,0,0,
Öse,,os,ADJ.,924,0,0,
Osmane,,Osman,ADJ.,412,0,0,
Ostdeutsche,,Ostdeutsch,ADJ.,694,0,0,
Österreichische,,österreichisch,ADJ.,2267,15204,0,
Österreichische,,osterreichisch,ADJ.,2267,7,0,
Ostsee,,Ostse,ADJ.,8140,0,0,
Ouvertüre,,Ouvertür,ADJ.,569,0,0,
Ouvertüre,,ouvertur,ADJ.,569,0,0,
Pädagoge,,Pädagog,ADJ.,3736,0,0,
Pädagoge,,padagog,ADJ.,3736,0,0,
Palette,,Palett,ADJ.,6287,0,0,
Palme,,Palm,ADJ.,3518,0,0,
Panne,,Pann,ADJ.,2731,0,0,
Parade,,Parad,ADJ.,3631,0,0,
Parallele,,Parallel,ADJ.,3592,0,0,
Passende,,Passend,ADJ.,1300,0,0,
Paste,,Past,ADJ.,1728,0,0,
Pastete,,Pastet,ADJ.,228,0,0,
Pate,,Pat,ADJ.,3424,0,0,
Pauschale,,Pauschal,ADJ.,1542,0,0,
Pauschalreise,,Pauschalreis,ADJ.,1225,0,0,
Pause,,Paus,ADJ.,30159,0,0,
Peitsche,,Peitsch,ADJ.,1360,0,0,
Penthouse,,Penthous,ADJ.,268,0,0,
Performance,,Performanc,ADJ.,10859,0,0,
Periode,,Period,ADJ.,4719,0,0,
Perle,,Perl,ADJ.,5843,0,0,
Persische,,Persisch,ADJ.,71,0,0,
Perspektive,,Perspektiv,ADJ.,27401,0,0,
Perücke,,Perück,ADJ.,1212,0,0,
Perücke,,peruck,ADJ.,1212,0,0,
Pfaffe,,Pfaff,ADJ.,353,0,0,
Pfanne,,Pfann,ADJ.,5525,0,0,
Pfeife,,Pfeif,ADJ.,3218,0,0,
Pflanze,,Pflanz,ADJ.,41837,0,0,
Pflege,,Pfleg,ADJ.,25602,0,0,
Pflichtversicherte,,Pflichtversichert,ADJ.,90,0,0,
Pfote,,Pfot,ADJ.,3462,0,0,
Pharmakologe,,Pharmakolog,ADJ.,123,0,0,
Phase,,Phas,ADJ.,28120,0,0,
Philologe,,Philolog,ADJ.,320,0,0,
Phone,,Phon,ADJ.,421,0,0,
Phrase,,Phras,ADJ.,2254,0,0,
Pianoforte,,Pianofort,ADJ.,63,0,0,
Pille,,Pill,ADJ.,6942,0,0,
Pipeline,,Pipelin,ADJ.,1448,0,0,
Pipette,,Pipett,ADJ.,302,0,0,
Piste,,Pist,ADJ.,4757,0,0,
Pistole,,Pistol,ADJ.,4013,0,0,
Plane,,Plan,ADJ.,2955,0,0,
Planke,,Plank,ADJ.,402,0,0,
Plaque,,Plaqu,ADJ.,476,0,0,
Platine,,Platin,ADJ.,3444,0,0,
Platte,,Platt,ADJ.,24848,0,0,
Pleite,,Pleit,ADJ.,3057,0,0,
Pluderhose,,Pluderhos,ADJ.,36,0,0,
Police,,Polic,ADJ.,1915,0,0,
Politologe,,Politolog,ADJ.,469,0,0,
polizeilich,,Polizeilic,ADJ.,0,0,0,
Polonaise,,Polonais,ADJ.,222,0,0,
polyglott,,Polyglot,ADJ.,0,0,0,
Pommersche,,Pommersch,ADJ.,230,0,0,
Porsche,,Porsch,ADJ.,1140,0,0,
Posaune,,Posaun,ADJ.,1040,0,0,
Pose,,Pos,ADJ.,2740,0,0,
positiv,,Positi,ADJ.,0,0,0,
Positive,,Positiv,ADJ.,3537,0,0,
Prämisse,,Prämiss,ADJ.,1887,0,0,
Prämisse,,pramiss,ADJ.,1887,0,0,
Preisklasse,,Preisklass,ADJ.,2842,0,0,
Preisliste,,Preislist,ADJ.,2056,0,0,
Premiere,,Premier,ADJ.,11932,0,0,
Presse,,Press,ADJ.,22305,0,0,
Preuße,,Preuß,ADJ.,1867,0,0,
Prise,,Pris,ADJ.,2068,0,0,
Probe,,Prob,ADJ.,14200,0,0,
Prognose,,Prognos,ADJ.,9552,0,0,
Promenade,,Promenad,ADJ.,1530,0,0,
Prominente,,Prominent,ADJ.,2128,0,0,
Prostituierte,,Prostituiert,ADJ.,2062,0,0,
