lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base
Angewohnheit,,angewöhnt,ADJ.,1115,6,1,1.0
Anstaendigkeit,Anständigkeit,anständig,ADJ.,75,6058,1,1.0
Bosheit,,böse,ADJ.,739,35426,1,1.0
Frömmigkeit,,fromm,ADJ.,1151,3943,1,1.0
Gerechtigkeit,,gerecht,ADJ.,13144,13073,1,1.0
Geschwindigkeit,,geschwind,ADJ.,23361,579,1,1.0
Gewohnheit,,gewohnt,ADJ.,5017,13100,1,1.0
Hoheit,,hoch,ADJ.,1350,388652,1,1.0
Kleinigkeit,,klein,ADJ.,7922,496900,1,1.0
Luftdichtigkeit,,luftdicht,ADJ.,47,819,1,1.0
Müdigkeit,,müde,ADJ.,3294,13570,1,1.0
Neuigkeit,,neu,ADJ.,9898,1048374,1,1.0
Nichtabgeschlossenheit,,abgeschlossen,ADJ.,1,8545,1,1.0
Nichtabstreitbarkeit,,abstreitbar,ADJ.,3,17,1,1.0
Nichterweislichkeit,,erweislich,ADJ.,5,19,1,1.0
Nichtzurechenbarkeit,,zurechenbar,ADJ.,0,184,1,1.0
Reinigkeit,,rein,ADJ.,7,44335,1,1.0
Undichtigkeit,,undicht,ADJ.,538,2137,1,1.0
Vielheit,,viel,ADV,288,246405,1,1.0
Wenigkeit,,wenig,ADV|PI.*,932,41698,1,1.0
Mehrheit,,mehr,ADV|PI.*,24776,1210367,1,1.0
Dreiheit,,drei,CARD,111,257680,1,1.0
Einheit,,eins,CARD,34410,48829,1,1.0
Christenheit,,Christ,NN,1038,19105,1,1.0
Einzelheit,,Einzel,NN,7101,6147,1,1.0
Gottheit,,Gott,NN,2733,165434,1,1.0
Kindheit,,Kind,NN,11711,420602,1,1.0
Menschheit,,Mensch,NN,15363,511805,1,1.0
Staatigkeit,,Staat,NN,0,87001,1,1.0
Torheit,,Tor,NN,404,66420,1,1.0
Urgottheit,,Gott,NN,10,165434,1,1.0
Zwistigkeit,,Zwist,NN,143,387,1,1.0
Angewohnheit,,angewohn,ADJ.,1115,0,0,
Anstaendigkeit,Anständigkeit,anstaendig,ADJ.,75,0,0,
Bosheit,,bose,ADJ.,739,0,0,
Frömmigkeit,,frömm,ADJ.,1151,0,0,
Gerechtigkeit,,gerechtig,ADJ.,13144,0,0,
Geschwindigkeit,,geschwindig,ADJ.,23142,0,0,
Gewohnheit,,gewohn,ADJ.,5017,0,0,
Hoheit,,ho,ADJ.,1142,0,0,
Kleinigkeit,,kleinig,ADJ.,7922,0,0,
Luftdichtigkeit,,luftdichtig,ADJ.,47,0,0,
Müdigkeit,,müdig,ADJ.,3294,0,0,
Neuigkeit,,neuig,ADJ.,9898,0,0,
Nichtabgeschlossenheit,,nichtabgeschlossen,ADJ.,1,3,1,
Nichtabstreitbarkeit,,nichtabstreitbar,ADJ.,3,0,0,
Nichterweislichkeit,,nichterweislich,ADJ.,5,0,0,
Nichtzurechenbarkeit,,nichtzurechenbar,ADJ.,0,0,0,
Reinigkeit,,reinig,ADJ.,7,0,0,
Undichtigkeit,,undichtig,ADJ.,538,4,1,
Vielheit,,viel,ADJ.,288,0,0,
Wenigkeit,,wenig,ADJ.,932,0,0,
Mehrheit,,mehr,ADJ.,24776,0,0,
Dreiheit,,drei,ADJ.,109,0,0,
Einheit,,ein,ADJ.,34410,0,0,
Christenheit,,christen,ADJ.,1038,0,0,
Einzelheit,,einzel,ADJ.,7101,0,0,
Gottheit,,gott,ADJ.,2733,0,0,
Kindheit,,kind,ADJ.,11711,0,0,
Menschheit,,mensch,ADJ.,15363,0,0,
Staatigkeit,,staatig,ADJ.,0,0,0,
Torheit,,tor,ADJ.,404,0,0,
Urgottheit,,urgott,ADJ.,10,0,0,
Zwistigkeit,,zwist,ADJ.,143,0,0,
Abartigkeit,,abartig,ADJ.,98,1155,1,1.0
Abartigkeit,,abart,ADJ.,98,0,0,
Abgeklärtheit,,abgeklärt,ADJ.,153,253,1,1.0
Abgeklärtheit,,abgeklärte,ADJ.,153,0,0,
Abgeschiedenheit,,abgeschieden,ADJ.,684,459,1,1.0
Abgeschiedenheit,,abgeschiedend,ADJ.,684,0,0,
Abgeschiedenheit,,abgeschiedene,ADJ.,684,0,0,
Abgeschlagenheit,,abgeschlagen,ADJ.,261,507,1,1.0
Abgeschlagenheit,,abgeschlagend,ADJ.,261,0,0,
Abgeschlagenheit,,abgeschlagene,ADJ.,261,0,0,
Abgrenzbarkeit,,abgrenzbar,ADJ.,16,267,1,1.0
Abhaengigkeit,,abhaeng,ADJ.,42,0,0,
Abhängigkeit,,abhängig,ADJ.,11117,24063,1,1.0
Abhängigkeit,,abhäng,ADJ.,11075,0,0,
Abscheulichkeit,,abscheulich,ADJ.,78,912,1,1.0
Absetzbarkeit,,absetzbar,ADJ.,237,1147,1,1.0
Absichtlichkeit,,absichtlich,ADJ.,17,5217,1,1.0
Absolutheit,,absolut,ADJ.,142,94105,1,1.0
Absolutheit,,absolute,ADJ.,142,0,0,
Absonderlichkeit,,absonderlich,ADJ.,90,324,1,1.0
Abwegigkeit,,abwegig,ADJ.,15,1857,1,1.0
Abwegigkeit,,abweg,ADJ.,15,0,0,
Abwesenheit,,abwesend,ADJ.,4500,1321,1,1.0
Abwesenheit,,abwesen,ADJ.,4500,0,0,
Abwesenheit,,abwesene,ADJ.,4500,0,0,
Achtlosigkeit,,achtlosig,ADJ.,31,0,0,
Achtlosigkeit,,achtlos,ADJ.,31,643,1,
Achtsamkeit,,achtsam,ADJ.,1203,1095,1,1.0
Ähnlichkeit,,ähnlich,ADJ.,5588,109792,1,1.0
Ahnungslosigkeit,,ahnungslos,ADJ.,334,2185,1,1.0
Ahnungslosigkeit,,ahnungslosig,ADJ.,334,0,0,
Aktualisierbarkeit,,aktualisierbar,ADJ.,5,38,1,1.0
Albernheit,,albern,ADJ.,255,3654,1,1.0
Albernheit,,alberne,ADJ.,255,0,0,
Allgegenwärtigkeit,,allgegenwärtig,ADJ.,77,3006,1,1.0
Allgegenwärtigkeit,,allgegenwärt,ADJ.,77,0,0,
Allgemeingültigkeit,,allgemeingültig,ADJ.,259,1485,1,1.0
Allgemeingültigkeit,,allgemeingült,ADJ.,259,0,0,
Allgemeinheit,,allgemein,ADJ.,4080,102206,1,1.0
Allgemeinheit,,allgemeine,ADJ.,4080,0,0,
Alltäglichkeit,,alltäglich,ADJ.,289,10916,1,1.0
Alltagstauglichkeit,,alltagstauglich,ADJ.,353,910,1,1.0
Alternativlosigkeit,,alternativlos,ADJ.,87,670,1,1.0
Alternativlosigkeit,,alternativlosig,ADJ.,87,0,0,
Andersartigkeit,,andersartig,ADJ.,395,559,1,1.0
Andersartigkeit,,andersart,ADJ.,395,0,0,
Anfahrgelegenheit,,anfahrgelegend,ADJ.,0,0,0,
Anfahrgelegenheit,,anfahrgelegene,ADJ.,0,0,0,
Anfälligkeit,,anfällig,ADJ.,712,3658,1,1.0
Anfälligkeit,,anfäll,ADJ.,712,0,0,
Anfechtbarkeit,,anfechtbar,ADJ.,84,482,1,1.0
Angehörigkeit,,angehörig,ADJ.,27,452,1,1.0
Angehörigkeit,,angehör,ADJ.,27,0,0,
Angelegenheit,,angelegen,ADJ.,15805,5,1,1.0
Angelegenheit,,angelegend,ADJ.,15805,0,0,
Angelegenheit,,angelegene,ADJ.,15805,0,0,
Angemessenheit,,angemessen,ADJ.,755,19928,1,1.0
Angemessenheit,,angemessend,ADJ.,755,0,0,
Angemessenheit,,angemessene,ADJ.,755,0,0,
Angeschlagenheit,,angeschlagen,ADJ.,3,2244,1,1.0
Angeschlagenheit,,angeschlagend,ADJ.,3,0,0,
Angeschlagenheit,,angeschlagene,ADJ.,3,0,0,
Angewiesenheit,,angewiesen,ADJ.,29,5288,1,1.0
Angewiesenheit,,angewiesend,ADJ.,29,0,0,
Angewiesenheit,,angewiesene,ADJ.,29,0,0,
Angewohnheit,,angewohne,ADJ.,1115,0,0,
Angreifbarkeit,,angreifbar,ADJ.,18,850,1,1.0
Ängstlichkeit,,ängstlich,ADJ.,317,4465,1,1.0
Anhänglichkeit,,anhänglich,ADJ.,232,875,1,1.0
Annehmlichkeit,,annehmlich,ADJ.,1240,31,1,1.0
Anpassbarkeit,,anpassbar,ADJ.,62,659,1,1.0
Anpassungsfähigkeit,,anpassungsfähig,ADJ.,573,658,1,1.0
Anpassungsfähigkeit,,anpassungsfäh,ADJ.,573,0,0,
Anrechenbarkeit,,anrechenbar,ADJ.,57,532,1,1.0
Anregbarkeit,,anregbar,ADJ.,0,3,1,1.0
Anschaulichkeit,,anschaulich,ADJ.,269,7401,1,1.0
Ansetzbarkeit,,ansetzbar,ADJ.,2,27,1,1.0
Anspruchslosigkeit,,anspruchslos,ADJ.,65,791,1,1.0
Anspruchslosigkeit,,anspruchslosig,ADJ.,65,0,0,
Anstaendigkeit,,anstaend,ADJ.,0,0,0,
Antriebslosigkeit,,antriebslos,ADJ.,193,196,1,1.0
Antriebslosigkeit,,antriebslosig,ADJ.,193,0,0,
Anwendbarkeit,,anwendbar,ADJ.,1016,4004,1,1.0
Anwesenheit,,anwesend,ADJ.,6157,15524,1,1.0
Anwesenheit,,anwesen,ADJ.,6157,0,0,
Anwesenheit,,anwesene,ADJ.,6157,0,0,
Appetitlosigkeit,,appetitlos,ADJ.,441,24,1,1.0
Appetitlosigkeit,,appetitlosig,ADJ.,441,1,1,
Arbeitsamkeit,,arbeitsam,ADJ.,31,148,1,1.0
Arbeitslosigkeit,,arbeitslos,ADJ.,8802,5914,1,1.0
Arbeitslosigkeit,,arbeitslosig,ADJ.,8802,1,1,
Archivierbarkeit,,archivierbar,ADJ.,221,25,1,1.0
Arglosigkeit,,arglos,ADJ.,30,452,1,1.0
Arglosigkeit,,arglosig,ADJ.,238,0,0,
Arschigkeit,,arschig,ADJ.,0,34,1,1.0
Arschigkeit,,arsch,ADJ.,0,0,0,
Aufdringlichkeit,,aufdringlich,ADJ.,92,1989,1,1.0
Auffälligkeit,,auffällig,ADJ.,1748,11615,1,1.0
Auffälligkeit,,auffäll,ADJ.,1748,0,0,
Auffindbarkeit,,auffindbar,ADJ.,489,1138,1,1.0
Aufgeräumtheit,,aufgeräumt,ADJ.,15,912,1,1.0
Aufgeräumtheit,,aufgeräumte,ADJ.,15,0,0,
Aufgeregtheit,,aufgeregt,ADJ.,171,2748,1,1.0
Aufgeregtheit,,aufgeregte,ADJ.,171,0,0,
Aufgeschlossenheit,,aufgeschlossen,ADJ.,385,2253,1,1.0
Aufgeschlossenheit,,aufgeschlossend,ADJ.,385,0,0,
Aufgeschlossenheit,,aufgeschlossene,ADJ.,385,0,0,
Aufmerksamkeit,,aufmerksam,ADJ.,23070,28528,1,1.0
Aufrichtigkeit,,aufrichtig,ADJ.,668,2925,1,1.0
Aufrichtigkeit,,aufricht,ADJ.,668,0,0,
Ausführlichkeit,,ausführlich,ADJ.,372,37463,1,1.0
Ausgeglichenheit,,ausgeglichen,ADJ.,833,6192,1,1.0
Ausgeglichenheit,,ausgeglichend,ADJ.,833,0,0,
Ausgeglichenheit,,ausgeglichene,ADJ.,833,0,0,
Ausgelassenheit,,ausgelassen,ADJ.,200,2932,1,1.0
Ausgelassenheit,,ausgelassend,ADJ.,200,0,0,
Ausgelassenheit,,ausgelassene,ADJ.,200,0,0,
Ausgereiftheit,,ausgereift,ADJ.,30,2689,1,1.0
Ausgereiftheit,,ausgereifte,ADJ.,30,0,0,
Ausgewogenheit,,ausgewogen,ADJ.,729,6460,1,1.0
Ausgewogenheit,,ausgewogend,ADJ.,729,0,0,
Ausgewogenheit,,ausgewogene,ADJ.,729,0,0,
Äußerlichkeit,,äußerlich,ADJ.,683,5538,1,1.0
Aussichtslosigkeit,,aussichtslos,ADJ.,177,1988,1,1.0
Aussichtslosigkeit,,aussichtslosig,ADJ.,177,0,0,
Austauschbarkeit,,austauschbar,ADJ.,156,1746,1,1.0
Auswertbarkeit,,auswertbar,ADJ.,40,249,1,1.0
Balanciertheit,,balanciert,ADJ.,7,127,1,1.0
Balanciertheit,,balancierte,ADJ.,7,0,0,
Bangigkeit,,bangig,ADJ.,27,0,0,
Bangigkeit,,bang,ADJ.,27,0,0,
Barmherzigkeit,,barmherzig,ADJ.,2403,1297,1,1.0
Barmherzigkeit,,barmherz,ADJ.,2403,0,0,
Baubarkeit,,baubar,ADJ.,10,65,1,1.0
Baufälligkeit,,baufällig,ADJ.,167,588,1,1.0
Baufälligkeit,,baufäll,ADJ.,167,0,0,
Baulichkeit,,baulich,ADJ.,140,5337,1,1.0
Bearbeitbarkeit,,bearbeitbar,ADJ.,29,152,1,1.0
Bedeutsamkeit,,bedeutsam,ADJ.,359,5558,1,1.0
Bedeutungslosigkeit,,bedeutungslos,ADJ.,560,1170,1,1.0
Bedeutungslosigkeit,,bedeutungslosig,ADJ.,560,0,0,
Bedienbarkeit,,bedienbar,ADJ.,744,903,1,1.0
Bedingtheit,,bedingt,ADJ.,221,9137,1,1.0
Bedingtheit,,bedingte,ADJ.,221,0,0,
Bedürfnislosigkeit,,bedürfnislosig,ADJ.,24,0,0,
Bedürfnislosigkeit,,bedürfnislos,ADJ.,24,8,1,1.0
Bedürftigkeit,,bedürftig,ADJ.,609,1736,1,1.0
Bedürftigkeit,,bedürft,ADJ.,609,0,0,
Beengtheit,,beengt,ADJ.,23,516,1,1.0
Beengtheit,,beengte,ADJ.,23,0,0,
Befahrbarkeit,,befahrbar,ADJ.,116,1547,1,1.0
Befangenheit,,befangen,ADJ.,462,582,1,1.0
Befangenheit,,befangend,ADJ.,462,1,1,
Befangenheit,,befangene,ADJ.,462,0,0,
Befindlichkeit,,befindlich,ADJ.,1558,9014,1,1.0
Beflissenheit,,beflissen,ADJ.,10,61,1,1.0
Beflissenheit,,beflissend,ADJ.,10,0,0,
Beflissenheit,,beflissene,ADJ.,10,0,0,
Begebenheit,,begeben,ADJ.,2755,57,1,1.0
Begebenheit,,begebend,ADJ.,2755,10,1,
Begebenheit,,begebene,ADJ.,2755,0,0,
Begehbarkeit,,begehbar,ADJ.,49,1842,1,1.0
Begehrlichkeit,,begehrlich,ADJ.,573,109,1,1.0
Begrenztheit,,begrenzt,ADJ.,316,18428,1,1.0
Begrenztheit,,begrenzte,ADJ.,316,0,0,
Begrifflichkeit,,begrifflich,ADJ.,1308,1325,1,1.0
Behaglichkeit,,behaglich,ADJ.,569,1251,1,1.0
Behandelbarkeit,,behandelbar,ADJ.,15,493,1,1.0
Beharrlichkeit,,beharrlich,ADJ.,1003,1604,1,1.0
Beherrschbarkeit,,beherrschbar,ADJ.,121,766,1,1.0
Behutsamkeit,,behutsam,ADJ.,134,3268,1,1.0
Beiläufigkeit,,beiläufig,ADJ.,55,1456,1,1.0
Beiläufigkeit,,beiläuf,ADJ.,55,0,0,
Bekanntheit,,bekannt,ADJ.,2484,139563,1,1.0
Bekanntheit,,bekannte,ADJ.,2484,0,0,
Bekömmlichkeit,,bekömmlich,ADJ.,90,516,1,1.0
Beladbarkeit,,beladbar,ADJ.,1,4,1,1.0
Beladenheit,,beladen,ADJ.,1,743,1,1.0
Beladenheit,,beladend,ADJ.,1,11,1,
Beladenheit,,beladene,ADJ.,1,0,0,
Belanglosigkeit,,belanglos,ADJ.,341,2031,1,1.0
Belanglosigkeit,,belanglosig,ADJ.,341,1,1,
Belastbarkeit,,belastbar,ADJ.,1696,2283,1,1.0
Beliebigkeit,,beliebig,ADJ.,750,18656,1,1.0
Beliebigkeit,,belieb,ADJ.,750,0,0,
Beliebtheit,,beliebt,ADJ.,4917,29263,1,1.0
Beliebtheit,,beliebte,ADJ.,4917,0,0,
Benutzbarkeit,,benutzbar,ADJ.,201,782,1,1.0
Bequemlichkeit,,bequemlich,ADJ.,1737,11,1,1.0
Berechenbarkeit,,berechenbar,ADJ.,245,1086,1,1.0
Bereitwilligkeit,,bereitwillig,ADJ.,112,1474,1,1.0
Bereitwilligkeit,,bereitwill,ADJ.,112,0,0,
Beruehmtheit,,beruehmte,ADJ.,7,0,0,
Berufsunfähigkeit,,berufsunfähig,ADJ.,1082,259,1,1.0
Berufsunfähigkeit,,berufsunfäh,ADJ.,1082,0,0,
Berühmtheit,,berühmt,ADJ.,1222,30608,1,1.0
Berühmtheit,,berühmte,ADJ.,1215,0,0,
Beschaffenheit,,beschaffen,ADJ.,3110,617,1,1.0
Beschaffenheit,,beschaffend,ADJ.,3110,111,1,
Beschaffenheit,,beschaffene,ADJ.,3110,0,0,
Beschaulichkeit,,beschaulich,ADJ.,223,2005,1,1.0
Bescheidenheit,,bescheiden,ADJ.,1515,9211,1,1.0
Bescheidenheit,,bescheidend,ADJ.,1515,38,1,
Bescheidenheit,,bescheidene,ADJ.,1515,0,0,
Beschränktheit,,beschränkt,ADJ.,234,4462,1,1.0
Beschränktheit,,beschränkte,ADJ.,234,0,0,
Beschwingtheit,,beschwingt,ADJ.,29,409,1,1.0
Beschwingtheit,,beschwingte,ADJ.,29,0,0,
Besessenheit,,besessen,ADJ.,498,1011,1,1.0
Besessenheit,,besessend,ADJ.,498,0,0,
Besessenheit,,besessene,ADJ.,498,0,0,
Besonderheit,,besonder,ADJ.,14214,121545,1,1.0
Besonderheit,,besondere,ADJ.,14214,0,0,
Besonnenheit,,besonnen,ADJ.,441,470,1,1.0
Besonnenheit,,besonnend,ADJ.,441,2,1,
Besonnenheit,,besonnene,ADJ.,441,0,0,
Beständigkeit,,beständig,ADJ.,1136,4662,1,1.0
Beständigkeit,,beständ,ADJ.,1136,0,0,
Bestechlichkeit,,bestechlich,ADJ.,243,177,1,1.0
Bestimmtheit,,bestimmt,ADJ.,772,115257,1,1.0
Bestimmtheit,,bestimmte,ADJ.,772,0,0,
Betontheit,,betont,ADJ.,1,1367,1,1.0
Betontheit,,betonte,ADJ.,1,0,0,
Betriebsamkeit,,betriebsam,ADJ.,330,97,1,1.0
Betroffenheit,,betroffen,ADJ.,1562,24039,1,1.0
Betroffenheit,,betroffend,ADJ.,1562,0,0,
Betroffenheit,,betroffene,ADJ.,1562,0,0,
Beweglichkeit,,beweglich,ADJ.,2831,5081,1,1.0
Beweisbarkeit,,beweisbar,ADJ.,73,533,1,1.0
Bewusstheit,,bewusst,ADJ.,631,53965,1,1.0
Bewusstheit,,bewusste,ADJ.,631,0,0,
Bewusstlosigkeit,,bewusstlos,ADJ.,573,1441,1,1.0
Bewusstlosigkeit,,bewusstlosig,ADJ.,573,0,0,
Bezahlbarkeit,,bezahlbar,ADJ.,72,3736,1,1.0
Bezogenheit,,bezogen,ADJ.,84,2393,1,1.0
Bezogenheit,,bezogend,ADJ.,84,0,0,
Bezogenheit,,bezogene,ADJ.,84,0,0,
Biegsamkeit,,biegsam,ADJ.,59,566,1,1.0
Bildsamkeit,,bildsam,ADJ.,11,16,1,1.0
Billigkeit,,billig,ADJ.,258,39027,1,1.0
Billigkeit,,bill,ADJ.,258,0,0,
Bindungslosigkeit,,bindungslos,ADJ.,24,31,1,1.0
Bindungslosigkeit,,bindungslosig,ADJ.,24,0,0,
Bitterkeit,,bitter,ADJ.,507,10840,1,1.0
Blindheit,,blind,ADJ.,949,13172,1,1.0
Blindheit,,blinde,ADJ.,949,0,0,
Blödheit,,blöd,ADJ.,572,27539,1,1.0
Blödheit,,blöde,ADJ.,572,0,0,
Bösartigkeit,,bösartig,ADJ.,279,3146,1,1.0
Bösartigkeit,,bösart,ADJ.,279,0,0,
Boshaftigkeit,,boshaft,ADJ.,296,597,1,1.0
Boshaftigkeit,,boshaftig,ADJ.,296,0,0,
Bosheit,,bos,ADJ.,739,0,0,
Brauchbarkeit,,brauchbar,ADJ.,273,7730,1,1.0
Bravheit,,brav,ADJ.,15,8357,1,1.0
Bravheit,,brave,ADJ.,15,0,0,
Brüderlichkeit,,brüderlich,ADJ.,477,544,1,1.0
Buntheit,,bunt,ADJ.,154,31771,1,1.0
Buntheit,,bunte,ADJ.,154,0,0,
Chancengleichheit,,chancengleich,ADJ.,2310,76,1,1.0
Chancengleichheit,,chancengleiche,ADJ.,2310,0,0,
Christenheit,,christend,ADJ.,1038,0,0,
Christenheit,,christene,ADJ.,1038,0,0,
Christlichkeit,,christlich,ADJ.,42,26802,1,1.0
Dankbarkeit,,dankbar,ADJ.,3079,19262,1,1.0
Dauerhaftigkeit,,dauerhaft,ADJ.,347,22885,1,1.0
Dauerhaftigkeit,,dauerhaftig,ADJ.,347,4,1,
Deckungsgleichheit,,deckungsgleich,ADJ.,50,634,1,1.0
Deckungsgleichheit,,deckungsgleiche,ADJ.,50,0,0,
Deformierbarkeit,,deformierbar,ADJ.,1,43,1,1.0
Deftigkeit,,deftig,ADJ.,15,2171,1,1.0
Deftigkeit,,deft,ADJ.,15,0,0,
Dehnbarkeit,,dehnbar,ADJ.,104,672,1,1.0
Denkwürdigkeit,,denkwürdig,ADJ.,168,1203,1,1.0
Denkwürdigkeit,,denkwürd,ADJ.,168,0,0,
Derbheit,,derb,ADJ.,57,3302,1,1.0
Derbheit,,derbe,ADJ.,57,0,0,
Determiniertheit,,determiniert,ADJ.,85,150,1,1.0
Determiniertheit,,determinierte,ADJ.,85,0,0,
Deutlichkeit,,deutlich,ADJ.,1004,166014,1,1.0
Dichtheit,,dicht,ADJ.,314,26600,1,1.0
Dichtheit,,dichte,ADJ.,314,0,0,
Dichtigkeit,,dicht,ADJ.,348,26600,1,1.0
Dichtigkeit,,dichtig,ADJ.,348,0,0,
Dienstunfähigkeit,,dienstunfähig,ADJ.,355,96,1,1.0
Dienstunfähigkeit,,dienstunfäh,ADJ.,355,0,0,
Differenziertheit,,differenziert,ADJ.,135,4917,1,1.0
Differenziertheit,,differenzierte,ADJ.,135,0,0,
Direktheit,,direkt,ADJ.,301,205635,1,1.0
Direktheit,,direkte,ADJ.,301,0,0,
Distanziertheit,,distanziert,ADJ.,65,852,1,1.0
Distanziertheit,,distanzierte,ADJ.,65,0,0,
Doofheit,,doof,ADJ.,67,13568,1,1.0
Doofheit,,doofe,ADJ.,67,0,0,
Doppeldeutigkeit,,doppeldeutig,ADJ.,184,260,1,1.0
Doppeldeutigkeit,,doppeldeut,ADJ.,184,0,0,
Dosierbarkeit,,dosierbar,ADJ.,60,99,1,1.0
Drehbarkeit,,drehbar,ADJ.,17,1012,1,1.0
Dreifaltigkeit,,dreifaltig,ADJ.,557,157,1,1.0
Dreifaltigkeit,,dreifalt,ADJ.,557,0,0,
Dreiheit,,dreie,ADJ.,109,0,0,
Dreistigkeit,,dreist,ADJ.,543,2898,1,1.0
Dreistigkeit,,dreistig,ADJ.,543,0,0,
Dringlichkeit,,dringlich,ADJ.,1155,1533,1,1.0
Drittklassigkeit,,drittklassig,ADJ.,45,355,1,1.0
Drittklassigkeit,,drittklass,ADJ.,45,0,0,
Drogenabhängigkeit,,drogenabhängig,ADJ.,198,374,1,1.0
Drogenabhängigkeit,,drogenabhäng,ADJ.,198,0,0,
Dummheit,,dumm,ADJ.,4429,30140,1,1.0
Dummheit,,dumme,ADJ.,4429,0,0,
Dumpfheit,,dumpf,ADJ.,47,2430,1,1.0
Dumpfheit,,dumpfe,ADJ.,47,0,0,
Dunkelheit,,dunkel,ADJ.,8266,41748,1,1.0
Dunkelheit,,dunkele,ADJ.,8266,0,0,
Durchlässigkeit,,durchlässig,ADJ.,715,929,1,1.0
Durchlässigkeit,,durchläss,ADJ.,715,0,0,
Durchsetzbarkeit,,durchsetzbar,ADJ.,122,904,1,1.0
Durchsetzungsfähigkeit,,durchsetzungsfähig,ADJ.,190,197,1,1.0
Durchsetzungsfähigkeit,,durchsetzungsfäh,ADJ.,190,0,0,
Durchsichtigkeit,,durchsichtig,ADJ.,117,3020,1,1.0
Durchsichtigkeit,,durchsicht,ADJ.,117,0,0,
Dürftigkeit,,dürftig,ADJ.,72,2348,1,1.0
Dürftigkeit,,dürft,ADJ.,72,0,0,
Ebenheit,,eben,ADJ.,67,3672,1,1.0
Ebenheit,,ebend,ADJ.,67,0,0,
Ebenheit,,ebene,ADJ.,67,0,0,
Echtheit,,echt,ADJ.,1197,170189,1,1.0
Echtheit,,echte,ADJ.,1197,0,0,
Ehelosigkeit,,ehelos,ADJ.,153,53,1,1.0
Ehelosigkeit,,ehelosig,ADJ.,153,0,0,
Ehrbarkeit,,ehrbar,ADJ.,71,500,1,1.0
Ehrenamtlichkeit,,ehrenamtlich,ADJ.,86,16618,1,1.0
Ehrlichkeit,,ehrlich,ADJ.,2652,46345,1,1.0
Eigenheit,,eigen,ADJ.,1862,356723,1,1.0
Eigenheit,,eigend,ADJ.,1862,0,0,
Eigenheit,,eigene,ADJ.,1862,0,0,
Eigenmächtigkeit,,eigenmächtig,ADJ.,73,852,1,1.0
Eigenmächtigkeit,,eigenmächt,ADJ.,73,0,0,
Eigennützigkeit,,eigennützig,ADJ.,9,322,1,1.0
Eigennützigkeit,,eigennütz,ADJ.,9,0,0,
Eigensinnigkeit,,eigensinnig,ADJ.,43,718,1,1.0
Eigensinnigkeit,,eigensinn,ADJ.,43,0,0,
Eigenständigkeit,,eigenständig,ADJ.,1768,14936,1,1.0
Eigenständigkeit,,eigenständ,ADJ.,1768,0,0,
Eigentümlichkeit,,eigentümlich,ADJ.,344,1819,1,1.0
Eigenverantwortlichkeit,,eigenverantwortlich,ADJ.,363,2537,1,1.0
Eindeutigkeit,,eindeutig,ADJ.,552,41981,1,1.0
Eindeutigkeit,,eindeut,ADJ.,552,0,0,
Eindringlichkeit,,eindringlich,ADJ.,221,3483,1,1.0
Einfachheit,,einfach,ADJ.,2395,595724,1,1.0
Einfachheit,,einfache,ADJ.,2395,0,0,
Einfallslosigkeit,,einfallslos,ADJ.,142,741,1,1.0
Einfallslosigkeit,,einfallslosig,ADJ.,142,0,0,
Einfühlsamkeit,,einfühlsam,ADJ.,92,2583,1,1.0
Eingängigkeit,,eingängig,ADJ.,136,2067,1,1.0
Eingängigkeit,,eingäng,ADJ.,136,0,0,
Eingespieltheit,,eingespielt,ADJ.,22,1615,1,1.0
Eingespieltheit,,eingespielte,ADJ.,22,0,0,
Einheit,,eine,ADJ.,34410,0,0,
Einheitlichkeit,,einheitlich,ADJ.,530,16215,1,1.0
Einigigkeit,,einigig,ADJ.,1,0,0,
Einigkeit,,einig,ADJ.,2197,11667,1,1.0
Einmaligkeit,,einmalig,ADJ.,455,21717,1,1.0
Einmaligkeit,,einmal,ADJ.,455,0,0,
Einmütigkeit,,einmütig,ADJ.,148,488,1,1.0
Einmütigkeit,,einmüt,ADJ.,148,0,0,
Einsamkeit,,einsam,ADJ.,4164,10554,1,1.0
Einseitigkeit,,einseitig,ADJ.,514,10195,1,1.0
Einseitigkeit,,einseit,ADJ.,514,0,0,
Einsetzbarkeit,,einsetzbar,ADJ.,116,4764,1,1.0
Einsilbigkeit,,einsilbig,ADJ.,20,215,1,1.0
Einsilbigkeit,,einsilb,ADJ.,20,0,0,
Einsprachigkeit,,einsprachig,ADJ.,29,145,1,1.0
Einsprachigkeit,,einsprach,ADJ.,29,0,0,
Einspurigkeit,,einspurig,ADJ.,9,393,1,1.0
Einspurigkeit,,einspur,ADJ.,9,3,1,
Einstimmigkeit,,einstimmig,ADJ.,215,7557,1,1.0
Einstimmigkeit,,einstimm,ADJ.,215,0,0,
Eintönigkeit,,eintönig,ADJ.,264,1469,1,1.0
Eintönigkeit,,eintön,ADJ.,264,0,0,
Einvernehmlichkeit,,einvernehmlich,ADJ.,30,1577,1,1.0
Einzelheit,,einzele,ADJ.,7101,0,0,
Einzigartigkeit,,einzigartig,ADJ.,1220,24881,1,1.0
Einzigartigkeit,,einzigart,ADJ.,1220,0,0,
Einzigkeit,,einzig,ADJ.,58,131964,1,1.0
Einzigkeit,,einz,ADJ.,58,0,0,
Eitelkeit,,eitel,ADJ.,1610,1376,1,1.0
