lemma,POS,freq
Plane,NN,24980
Flocke,NN,24960
prägen,VVINF,24895
Graffito,NN,24887
gaga,ADJD,24879
Sandwich,NN,24877
Ändern,NN,24854
Röntgen,NN,24842
Fond,NN,24825
Samurai,NN,24767
säkular,ADJA,24759
Finish,NN,24746
rutschen,VVINF,24684
Probieren,NN,24676
Term,NN,24643
Koppel,NN,24624
Kalkül,NN,24606
Court,NN,24578
Grotte,NN,24529
Magd,NN,24508
violett,ADJD,24502
violett,ADJA,22263
schwächen,VVINF,24494
Arie,NN,24492
spritzen,VVINF,24473
rekonstruieren,VVINF,24458
textil,ADJA,24453
textil,ADJD,24163
konsumieren,VVINF,24452
Gospel,NN,24391
fixieren,VVINF,24385
Wallach,NN,24365
Kadett,NN,24363
Hostel,NN,24358
Orbit,NN,24329
Odyssee,NN,24314
Cursor,NN,24310
Fasching,NN,24303
tauchen,VVINF,24288
lackieren,VVINF,24283
Fehde,NN,24264
Hanf,NN,24255
Tolle,NN,24226
Kommerz,NN,24191
trist,ADJA,24179
Krücke,NN,24166
Proxy,NN,24113
Trumpf,NN,24097
konform,ADJD,24085
Sarkasmus,NN,24074
Pagode,NN,24055
Sog,NN,23992
Rosine,NN,23909
fungieren,VVINF,23862
Sippe,NN,23857
Tombola,NN,23843
Exkurs,NN,23809
Filz,NN,23802
Asteroid,NN,23779
zittern,VVINF,23765
Mustang,NN,23764
Exot,NN,23762
Ekel,NN,23744
item,ADV,23671
Jade,NN,23670
Klarinette,NN,23659
Transit,NN,23638
Gardine,NN,23637
Karies,NN,23635
Motel,NN,23604
Juso,NN,23591
Amulett,NN,23577
grinsen,VVINF,23529
Dunst,NN,23525
schrill,ADJA,23523
schrill,ADJD,13484
fischen,VVINF,23518
Psychose,NN,23513
Curry,NN,23494
Pathos,NN,23472
Knöchel,NN,23451
Dingern,NN,23449
Kreide,NN,23445
Ozon,NN,23436
Cola,NN,23431
Echse,NN,23414
Parzelle,NN,23362
Apokalypse,NN,23352
Gros,NN,23350
Hagel,NN,23331
Charité,NN,23318
Testosteron,NN,23312
Cello,NN,23304
grotesk,ADJA,23283
grotesk,ADJD,16555
midi,ADJA,23258
Knick,NN,23254
Kollaps,NN,23248
Druide,NN,23229
chic,ADJD,23229
Schnorchel,NN,23221
libysch,ADJA,23220
segeln,VVINF,23212
Trunk,NN,23197
Python,NN,23187
Mango,NN,23179
Trank,NN,23177
publizieren,VVINF,23156
Roulette,NN,23129
Arthritis,NN,23114
Glatze,NN,23095
Charge,NN,23064
Konvent,NN,23063
Heilen,NN,23046
exquisit,ADJA,23046
Kür,NN,23044
rad,PTKVZ,23036
Fabel,NN,23031
Brigade,NN,22998
Sperma,NN,22997
Pflaume,NN,22978
Mumie,NN,22976
Thymian,NN,22940
Attest,NN,22940
Neon,NN,22914
Kahn,NN,22909
Peitsche,NN,22866
drohen,VVINF,22862
Baht,NN,22841
Lava,NN,22829
Speichel,NN,22827
Ballast,NN,22821
Melde,NN,22817
partout,ADV,22791
schmücken,VVINF,22781
Slip,NN,22774
Matsch,NN,22692
Revolte,NN,22682
Leichte,NN,22651
profilieren,VVINF,22643
Achte,NN,22622
Motte,NN,22613
arbeit,ADJD,22608
Meute,NN,22606
Sowjet,NN,22596
Kobold,NN,22586
Kiwi,NN,22565
Kapuze,NN,22560
suspekt,ADJD,22556
Speiche,NN,22534
Leim,NN,22530
Weihe,NN,22470
schulen,VVINF,22459
Ranch,NN,22444
Zen,NN,22421
Grübeln,NN,22413
Furore,NN,22408
bohren,VVINF,22403
Tanken,NN,22396
Pfand,NN,22385
Sinto,NN,22381
Informieren,NN,22375
Coupon,NN,22370
Chemo,NN,22360
Pendel,NN,22354
Miliz,NN,22353
patch,NN,22329
immun,ADJD,22289
Dattel,NN,22264
Tablett,NN,22257
fesseln,VVINF,22226
Posaune,NN,22220
Poet,NN,22210
wett,PTKVZ,22199
Fön,NN,22190
Elle,NN,22190
Maiden,NN,22187
publik,ADJD,22183
Schlegel,NN,22174
Diele,NN,22171
Porsche,NN,22115
Rühren,NN,22112
schnuppern,VVINF,22108
Sample,NN,22100
Hopfen,NN,22079
traut,ADJD,22066
traut,ADJA,12687
Nahe,NN,22041
Tesla,NN,22039
schlüpfen,VVINF,22011
Garn,NN,22008
Putsch,NN,22000
Shorts,NN,21996
Macho,NN,21986
Delle,NN,21962
Gimmick,NN,21948
säubern,VVINF,21947
kastrieren,VVINF,21916
Ebbe,NN,21873
reifen,VVINF,21857
Krabbe,NN,21856
blühen,VVINF,21847
Avenue,NN,21844
Kniff,NN,21826
Kastanie,NN,21819
Kroate,NN,21816
Würze,NN,21814
Dock,NN,21773
Chanson,NN,21747
steril,ADJA,21719
steril,ADJD,15891
Bürste,NN,21719
Turnen,NN,21717
Yard,NN,21701
bloggen,VVINF,21672
Experimentieren,NN,21653
futsch,ADJD,21652
Emblem,NN,21649
Kompost,NN,21610
Karo,NN,21604
Adipositas,NN,21594
Gourmet,NN,21592
Flosse,NN,21555
Lilie,NN,21554
Tran,NN,21551
Schwefel,NN,21551
Galaxis,NN,21539
rauben,VVINF,21537
Epos,NN,21530
Yen,NN,21516
Vegane,NN,21510
arrangieren,VVINF,21497
Badminton,NN,21453
seicht,ADJA,21451
Klinke,NN,21444
reizen,VVINF,21430
Gassi,NN,21426
Neuron,NN,21423
Intellekt,NN,21336
Korpus,NN,21332
jammern,VVINF,21324
kratzen,VVINF,21305
Greis,NN,21258
notieren,VVINF,21250
Pudel,NN,21244
fache,ADJA,21235
fache,NN,11189
Margarine,NN,21226
Korsett,NN,21219
Tandem,NN,21207
Trottel,NN,21181
Delikatesse,NN,21162
Rouge,NN,21152
hacken,VVINF,21137
Kotzen,NN,21113
Bolzen,NN,21079
Ford,NN,21067
Toast,NN,21065
Praline,NN,21039
Hoffen,NN,21035
Ratio,NN,21015
Lawine,NN,21012
Matrose,NN,21011
Pegasus,NN,20993
Sopran,NN,20967
Phosphor,NN,20967
stiften,VVINF,20928
Giraffe,NN,20928
Impfen,NN,20926
Zeh,NN,20921
Allergen,NN,20914
Bummel,NN,20892
schwitzen,VVINF,20886
Amen,NN,20875
Adlige,NN,20843
intensivieren,VVINF,20805
Kranich,NN,20781
Strähne,NN,20779
Taille,NN,20766
strecken,VVINF,20754
Pult,NN,20748
ordern,VVINF,20735
Mucke,NN,20728
Schürze,NN,20681
desolat,ADJA,20680
Strudel,NN,20662
Libero,NN,20650
Sheriff,NN,20643
toben,VVINF,20600
Laut,NN,20596
Giebel,NN,20564
Tyrann,NN,20556
Bloch,NN,20555
Nabe,NN,20547
Orakel,NN,20545
schärfen,VVINF,20504
Harfe,NN,20504
Feige,NN,20501
Basic,NN,20494
sau,ADJD,20472
konvertieren,VVINF,20471
Audit,NN,20466
Rabbi,NN,20459
stemmen,VVINF,20452
Wehe,NN,20437
Ritzel,NN,20428
Klotz,NN,20416
Kajak,NN,20405
Caravan,NN,20403
Outen,NN,20401
Methan,NN,20398
Jesuit,NN,20397
zögern,VVINF,20391
Wink,NN,20388
Tropen,NN,20381
Installieren,NN,20375
Föhn,NN,20375
Diskus,NN,20358
spannen,VVINF,20348
Rep,NN,20344
Lieb,NN,20338
Hieb,NN,20328
Dad,NN,20315
Dürre,NN,20294
Trash,NN,20289
Sketch,NN,20274
Kribbeln,NN,20264
Kippe,NN,20262
Tuberkulose,NN,20253
Büchse,NN,20247
Achsel,NN,20238
biegen,VVINF,20227
Duden,NN,20226
Robe,NN,20194
Share,NN,20189
schnappen,VVINF,20167
Kolleg,NN,20167
Leck,NN,20142
Möwe,NN,20133
Torpedo,NN,20132
Reigen,NN,20105
Säge,NN,20104
Kurbel,NN,20103
Ethanol,NN,20072
Strenge,NN,20070
Greifen,NN,20060
schimpfen,VVINF,20053
Schaufel,NN,20026
lüften,VVINF,20017
Füttern,NN,20009
halbieren,VVINF,20008
Knüppel,NN,20006
Sandale,NN,20002
Torf,NN,20000
Tram,NN,19993
thematisieren,VVINF,19950
Kennen,NN,19912
Raute,NN,19885
Chromosom,NN,19865
Sabbat,NN,19857
Halde,NN,19855
Gorilla,NN,19847
Barrel,NN,19833
Kruste,NN,19827
kooperieren,VVINF,19809
Lavendel,NN,19796
Hybride,NN,19787
Kolonne,NN,19765
tolerieren,VVINF,19745
Champ,NN,19737
krachen,VVINF,19713
Dackel,NN,19708
Mantra,NN,19697
Kloß,NN,19694
polar,ADJD,19680
polar,ADJA,13141
Borreliose,NN,19661
Bordell,NN,19653
blättern,VVINF,19651
Gladiator,NN,19645
Ode,NN,19630
Specht,NN,19629
Zenit,NN,19611
klopfen,VVINF,19610
Zitieren,NN,19609
distanzieren,VVINF,19573
Mähne,NN,19570
Teenie,NN,19555
Meridian,NN,19506
blasen,VVINF,19499
Habe,NN,19493
explodieren,VVINF,19470
Pfahl,NN,19441
Gänze,NN,19438
schmelzen,VVINF,19415
Puck,NN,19413
Wanken,NN,19380
Laus,NN,19380
Perfekt,NN,19369
Floß,NN,19351
Outlet,NN,19305
formatieren,VVINF,19300
Bronchitis,NN,19282
Fetzen,NN,19278
Oben,NN,19273
Drängen,NN,19272
Bub,NN,19245
Zinn,NN,19234
scheuen,VVINF,19227
Rille,NN,19216
Rinne,NN,19208
Papi,NN,19192
Emittent,NN,19185
Requiem,NN,19173
Xenon,NN,19162
Paddock,NN,19156
Monarch,NN,19148
schroff,ADJA,19137
Fresko,NN,19134
style,NN,19132
Schelm,NN,19108
stopfen,VVINF,19077
Zicke,NN,19075
Aktivieren,NN,19055
Wendel,NN,19048
köcheln,VVINF,19025
Jalousie,NN,19025
Contra,NN,19011
plump,ADJA,18975
plump,ADJD,17346
Piazza,NN,18962
Hurrikan,NN,18945
modifizieren,VVINF,18931
Scannen,NN,18897
Soap,NN,18890
filtern,VVINF,18881
renovieren,VVINF,18875
Chlor,NN,18873
Inferno,NN,18868
saufen,VVINF,18863
Gondel,NN,18841
Pizzeria,NN,18839
Kodex,NN,18833
jubeln,VVINF,18828
haften,VVINF,18823
zahm,ADJD,18821
zahm,ADJA,11265
Kerbe,NN,18804
Schlaufe,NN,18795
Baracke,NN,18794
Alk,NN,18787
stramm,ADJD,18778
stramm,ADJA,18694
Pick,NN,18752
Neutron,NN,18722
pfeifen,VVINF,18702
Bastard,NN,18696
Rummel,NN,18678
Prolog,NN,18649
pressen,VVINF,18649
Brise,NN,18648
Butt,NN,18637
Empfehlen,NN,18631
Jagen,NN,18626
Vehikel,NN,18608
Nymphe,NN,18605
Melone,NN,18603
Debakel,NN,18603
Konvoi,NN,18583
Ballen,NN,18576
heizen,VVINF,18569
Prügel,NN,18566
flink,ADJD,18560
flink,ADJA,17267
Krawall,NN,18554
Bleibe,NN,18552
boxen,VVINF,18551
about,NN,18550
Uhu,NN,18515
Span,NN,18502
Clone,NN,18491
reiben,VVINF,18489
Nomade,NN,18487
Chaot,NN,18467
Reklame,NN,18466
Olympiade,NN,18458
Plön,NN,18411
shoppen,NN,18394
shoppen,VVINF,10274
Karussell,NN,18325
Gis,NN,18321
Fiskus,NN,18312
forsch,ADJA,18305
forsch,ADJD,12446
Cafe,NN,18297
Tulpe,NN,18293
Wedel,NN,18254
Champignon,NN,18244
Pfirsich,NN,18194
Groll,NN,18149
kaschieren,VVINF,18141
Äquator,NN,18139
Lego,NN,18138
Whiskey,NN,18137
Schalten,NN,18129
Schliff,NN,18125
Voß,NN,18124
profan,ADJA,18107
initiieren,VVINF,18096
Wonne,NN,18092
Latex,NN,18088
Corps,NN,18029
Dekret,NN,18008
Zocken,NN,18004
Nelke,NN,17986
konkurrieren,VVINF,17957
schnöde,ADJA,17949
Agens,NN,17938
nähen,VVINF,17928
kart,ADJD,17918
Quarz,NN,17906
Spanne,NN,17905
relativieren,VVINF,17896
Likör,NN,17883
Schippe,NN,17866
Öse,NN,17860
Kachel,NN,17859
Saudi,NN,17851
Nylon,NN,17814
Nehmen,NN,17804
Billard,NN,17773
Kork,NN,17771
Mammut,NN,17757
Dekor,NN,17757
Gruft,NN,17735
Liege,NN,17701
Stack,NN,17699
Revanche,NN,17670
Känguruh,NN,17662
Affekt,NN,17659
Requisit,NN,17631
Quell,NN,17612
Mohn,NN,17609
Lesen,NN,17606
rüde,ADJA,17600
dürr,ADJA,17594
Palm,NN,17589
Steppe,NN,17587
Referee,NN,17578
plaudern,VVINF,17566
Backe,NN,17564
Lehen,NN,17553
Schimpanse,NN,17550
Saldo,NN,17549
färben,VVINF,17543
mailen,VVINF,17523
streuen,VVINF,17521
flugs,ADV,17517
Zack,NN,17496
Hockey,NN,17496
predigen,VVINF,17492
fügen,VVINF,17492
Cappuccino,NN,17491
Suhl,NN,17477
synchronisieren,VVINF,17476
Toben,NN,17467
Heulen,NN,17463
Guerilla,NN,17456
Tadel,NN,17454
Bö,NN,17450
Laube,NN,17449
Knorpel,NN,17434
Jogi,NN,17421
taufen,VVINF,17400
Pot,NN,17396
Bond,NN,17394
Strip,NN,17374
Mazda,NN,17374
eliminieren,VVINF,17372
bass,ADJD,17364
Ruß,NN,17334
kuscheln,VVINF,17328
Amor,NN,17325
Spirituose,NN,17320
Pupille,NN,17313
Raven,NN,17306
grillen,VVINF,17292
Luchs,NN,17286
booten,VVINF,17274
Fetisch,NN,17272
Quarantäne,NN,17271
dominieren,VVINF,17271
Olymp,NN,17262
Flame,NN,17243
Romanze,NN,17235
Barrikade,NN,17225
Mehr,NN,17200
Collie,NN,17179
inszenieren,VVINF,17171
Bohren,NN,17134
Warze,NN,17128
Schlagen,NN,17123
Junkie,NN,17120
klingeln,VVINF,17115
Tegel,NN,17114
Fregatte,NN,17110
Rosa,NN,17103
Pute,NN,17100
Walnuss,NN,17097
Blonde,NN,17091
Sujet,NN,17082
Flinte,NN,17081
servieren,VVINF,17078
Glotze,NN,17076
Karawane,NN,17065
Orkan,NN,17061
managen,VVINF,17038
Schlappe,NN,16996
kalkulieren,VVINF,16983
Streu,NN,16978
Hippie,NN,16978
Kill,NN,16958
Waise,NN,16937
Pfarre,NN,16937
Puste,NN,16922
Sud,NN,16879
Äquivalent,NN,16860
Schanze,NN,16854
feminin,ADJA,16839
feminin,ADJD,10545
Razzia,NN,16830
hüpfen,VVINF,16827
Klatsche,NN,16826
Mac,NN,16822
Zitadelle,NN,16817
Rüge,NN,16817
Watte,NN,16816
eignen,VVINF,16806
Volle,NN,16792
Ekzem,NN,16790
Feuchte,NN,16786
Pair,NN,16748
scheren,VVINF,16729
chatten,VVINF,16729
spalten,VVINF,16720
Rekrut,NN,16715
Disko,NN,16702
stürmen,VVINF,16685
Colonel,NN,16683
Schilf,NN,16668
strukturieren,VVINF,16666
Dill,NN,16656
marschieren,VVINF,16638
Exempel,NN,16632
Afghane,NN,16628
abwärts,PTKVZ,16617
Filet,NN,16607
Deo,NN,16599
Zipfel,NN,16589
Stumpf,NN,16586
Libelle,NN,16559
isolieren,VVINF,16555
Parabel,NN,16552
Pax,NN,16528
Pak,NN,16524
Reservoir,NN,16523
Rappen,NN,16513
Bange,NN,16497
bannen,VVINF,16488
hungern,VVINF,16475
Drill,NN,16436
Sure,NN,16426
Trog,NN,16401
blenden,VVINF,16398
Amplitude,NN,16392
Rabatte,NN,16389
Halm,NN,16383
Alibi,NN,16376
Minarett,NN,16368
Jammern,NN,16360
Citroën,NN,16337
Veto,NN,16325
Servieren,NN,16325
Pöbel,NN,16321
Maria,NN,16317
Omen,NN,16313
Exzess,NN,16306
kühlen,VVINF,16301
Kantor,NN,16297
Enduro,NN,16296
obskur,ADJA,16293
Zivil,NN,16279
Rubel,NN,16278
Braune,NN,16274
land,ADJA,16273
Limo,NN,16251
Top,NN,16248
Disput,NN,16233
Relaxen,NN,16231
Meteorit,NN,16217
mau,ADJD,16209
Paranoia,NN,16197
Scharia,NN,16191
Roggen,NN,16186
Baguette,NN,16186
Ampulle,NN,16184
Estrich,NN,16176
Greif,NN,16173
Mache,NN,16169
Teint,NN,16159
brach,PTKVZ,16131
orten,VVINF,16126
Hooligan,NN,16123
Gamma,NN,16112
graben,VVINF,16107
würzen,VVINF,16100
hellwach,ADJD,16089
Prozedere,NN,16087
Lila,NN,16065
obsolet,ADJD,16056
Hehl,NN,16056
Mutante,NN,16055
Salami,NN,16054
Vagina,NN,16041
Riege,NN,16034
navigieren,VVINF,16034
Finesse,NN,16007
Stunt,NN,16003
lokalisieren,VVINF,16001
Kormoran,NN,15988
Voodoo,NN,15974
Knappe,NN,15973
strahlen,VVINF,15946
Zyste,NN,15934
Slalom,NN,15923
Ahorn,NN,15920
Lauch,NN,15896
Kaff,NN,15886
Flirten,NN,15881
Pardon,NN,15880
Schweif,NN,15878
relaxen,NN,15859
würfeln,VVINF,15830
sichten,VVINF,15823
Lumen,NN,15818
Passus,NN,15811
schweifen,VVINF,15810
verloren,PTKVZ,15791
Prisma,NN,15786
Ammoniak,NN,15770
Memoiren,NN,15747
Wacke,NN,15724
Dirndl,NN,15708
Popo,NN,15701
Pampa,NN,15697
Ave,NN,15693
Kuhle,NN,15686
Wabe,NN,15673
Kommode,NN,15662
Konsul,NN,15655
Pflug,NN,15634
Korps,NN,15628
Sinus,NN,15618
Teen,NN,15617
fokussieren,VVINF,15614
Kortison,NN,15591
Milz,NN,15586
Rolex,NN,15584
gläsernen,ADJA,15582
Brummen,NN,15564
Prost,NN,15550
kriechen,VVINF,15533
Schlacke,NN,15522
Maut,NN,15516
Marinade,NN,15516
Reif,NN,15515
Kacke,NN,15475
dünsten,VVINF,15460
joggen,VVINF,15449
zeugen,VVINF,15427
Sonate,NN,15418
Faible,NN,15414
jäh,ADJD,15392
jäh,ADJA,12297
Cast,NN,15381
Wuchs,NN,15380
Minze,NN,15352
Kakadu,NN,15340
Taxe,NN,15330
Raffinesse,NN,15315
Ska,NN,15311
reproduzieren,VVINF,15305
schmuck,ADJA,15304
Trainieren,NN,15265
Tora,NN,15265
Amsel,NN,15249
Horst,NN,15231
Nemesis,NN,15230
Stratege,NN,15208
Gusto,NN,15191
Schaukel,NN,15180
Pacht,NN,15175
Spaten,NN,15152
test,ADJA,15148
Vignette,NN,15139
Drüse,NN,15135
Klon,NN,15122
Diaspora,NN,15115
berg,PTKVZ,15112
Schneide,NN,15108
Nut,NN,15103
ton,ADJA,15096
Mofa,NN,15092
Dickicht,NN,15089
Ueber,APPR,15076
Scholle,NN,15076
charakterisieren,VVINF,15038
Qualm,NN,15035
okkult,ADJA,15021
Marschall,NN,15020
Lehne,NN,15020
Zaubern,NN,15016
Ketchup,NN,15010
Amok,NN,15004
Souverän,NN,15001
Glosse,NN,14998
Wählen,NN,14984
Chakra,NN,14981
Scan,NN,14962
Stuck,NN,14956
Fis,NN,14950
Werfen,NN,14947
Lamelle,NN,14947
Lid,NN,14924
Walke,NN,14919
Kuckuck,NN,14919
Mops,NN,14914
Klerus,NN,14908
Toto,NN,14907
rigid,ADJA,14903
Büste,NN,14887
Corpus,NN,14877
Lackieren,NN,14873
streifen,VVINF,14843
Dip,NN,14842
Tarot,NN,14838
hocken,VVINF,14832
Semmel,NN,14827
Velo,NN,14819
Biß,NN,14818
Warp,NN,14816
Lemming,NN,14808
Dogge,NN,14804
Komplize,NN,14803
fad,ADJD,14776
Deut,NN,14776
kapieren,VVINF,14758
Ampere,NN,14757
Wiki,NN,14748
Golem,NN,14729
Hausen,NN,14716
Helle,NN,14700
Zapfen,NN,14697
perfide,ADJA,14687
Barren,NN,14687
artikulieren,VVINF,14687
Tippen,NN,14683
Drift,NN,14682
Bonsai,NN,14677
Yogi,NN,14655
Fenchel,NN,14651
ruinieren,VVINF,14628
knallen,VVINF,14626
Limes,NN,14622
Quintessenz,NN,14616
Stocken,NN,14611
Kreml,NN,14589
fragil,ADJA,14588
Präses,NN,14559
Exodus,NN,14558
Kalif,NN,14557
rocken,VVINF,14551
basieren,VVINF,14537
Schmach,NN,14532
quatschen,VVINF,14520
schrumpfen,VVINF,14518
kandidieren,VVINF,14513
Sehne,NN,14511
Knacken,NN,14503
Shell,NN,14494
pumpen,VVINF,14492
Skrupel,NN,14469
Keil,NN,14467
Vlies,NN,14465
statten,VVINF,14465
Esche,NN,14459
Boogie,NN,14457
Büffel,NN,14439
Kastell,NN,14424
schlachten,VVINF,14409
Cholera,NN,14402
bange,ADJA,14401
bange,ADJD,11844
mildern,VVINF,14397
glas,PTKVZ,14379
stornieren,VVINF,14370
Schlips,NN,14361
wickeln,VVINF,14341
Pump,NN,14325
Sole,NN,14323
Indigo,NN,14304
Coast,NN,14296
stricken,VVINF,14291
ahoi,ADV,14287
Aprikose,NN,14275
forcieren,VVINF,14265
Klatsch,NN,14264
Fries,NN,14258
Klopfen,NN,14255
Zeigen,NN,14230
Kümmel,NN,14210
Reine,NN,14201
Debut,NN,14199
Nike,NN,14198
Email,NN,14195
Tarzan,NN,14193
Salve,NN,14187
modernisieren,VVINF,14187
Konkrete,NN,14187
Säbel,NN,14182
Fötus,NN,14182
Patron,NN,14173
diagnostizieren,VVINF,14165
pausieren,VVINF,14161
zollen,VVINF,14138
Katakombe,NN,14116
Korken,NN,14114
Karosse,NN,14094
Ethos,NN,14093
Kartell,NN,14090
Algebra,NN,14090
Miet,NN,14085
Gülle,NN,14080
Spreu,NN,14070
revidieren,VVINF,14066
Rack,NN,14059
Paddel,NN,14059
Falsch,NN,14053
Noppen,NN,14051
segnen,VVINF,14043
signalisieren,VVINF,14040
express,ADV,14020
Schiss,NN,14002
paranoid,ADJD,14002
paranoid,ADJA,10279
Tümpel,NN,13993
Meteor,NN,13993
Pattern,NN,13987
bluten,VVINF,13982
Kuscheln,NN,13960
wieder,PTKVZ,13955
Domino,NN,13952
frieden,VVINF,13950
adult,ADJA,13949
Braun,NN,13937
Jura,NN,13932
Nabel,NN,13926
Chatten,NN,13919
Marihuana,NN,13915
schmieren,VVINF,13913
legitimieren,VVINF,13910
Jump,NN,13890
Laub,NN,13888
Fluid,NN,13878
Schminke,NN,13872
Hirse,NN,13871
Sirup,NN,13869
Hagen,NN,13864
Kali,NN,13835
Lazarett,NN,13831
rütteln,VVINF,13825
mund,ADJA,13823
Radeln,NN,13818
Giro,NN,13800
spülen,VVINF,13777
Influenza,NN,13755
Ufo,NN,13754
Sherry,NN,13753
Kontrakt,NN,13746
Nitrit,NN,13736
Holde,NN,13702
Nomen,NN,13689
Farn,NN,13689
Chalet,NN,13673
Dress,NN,13667
Brezel,NN,13665
Silo,NN,13653
Müssen,NN,13652
Almosen,NN,13650
kleiden,VVINF,13638
Visite,NN,13637
Dummy,NN,13637
Flaute,NN,13632
Schwinge,NN,13628
simultan,ADJD,13610
Brunch,NN,13602
Pelle,NN,13594
Hesse,NN,13579
kreuzen,VVINF,13577
kreisen,VVINF,13574
Rank,NN,13571
lapidar,ADJD,13558
Rolli,NN,13556
Scala,NN,13548
Hacke,NN,13545
Flamenco,NN,13542
Nissan,NN,13540
Scherge,NN,13537
Barde,NN,13527
Vespa,NN,13524
Bunny,NN,13524
Pumps,NN,13522
Vize,NN,13517
spröde,ADJD,13500
spröde,ADJA,13257
Nutte,NN,13497
Scheitel,NN,13491
tendieren,VVINF,13487
Chaussee,NN,13478
valide,ADJA,13477
Schalotte,NN,13475
streben,VVINF,13465
Hack,NN,13463
zielen,VVINF,13462
Punch,NN,13462
harsch,ADJA,13427
Ruhr,NN,13417
ess,ADJD,13416
Shiatsu,NN,13413
Konserve,NN,13396
Broken,NN,13386
Nette,NN,13378
Amalgam,NN,13375
braten,VVINF,13368
pushen,VVINF,13366
Platt,NN,13365
konfrontieren,VVINF,13363
Archipel,NN,13363
hetzen,VVINF,13361
Lunch,NN,13354
infizieren,VVINF,13348
Arbeiten,NN,13346
frieren,VVINF,13331
Mongole,NN,13319
Meckern,NN,13299
Edle,NN,13288
Sühne,NN,13285
eis,PTKVZ,13262
Schlinge,NN,13256
kicken,VVINF,13254
Kratzen,NN,13251
speisen,VVINF,13250
Piccolo,NN,13246
Meise,NN,13238
Fock,NN,13234
Neige,NN,13226
Tantra,NN,13221
Migros,NN,13215
Spindel,NN,13198
Axiom,NN,13192
Schlampe,NN,13191
Salto,NN,13191
Gicht,NN,13188
Sekret,NN,13169
Kuppe,NN,13164
Manta,NN,13163
Bariton,NN,13162
Milde,NN,13159
Pinzette,NN,13158
Chamäleon,NN,13158
Schlick,NN,13155
neigen,VVINF,13142
Pulle,NN,13124
Hantel,NN,13109
zünden,VVINF,13103
Savanne,NN,13102
schwanken,VVINF,13094
Tequila,NN,13054
radeln,VVINF,13035
Koloss,NN,13024
Eklat,NN,13009
Äon,NN,12979
Steroid,NN,12977
Saufen,NN,12948
ferne,ADV,12942
Steig,NN,12935
Fiasko,NN,12932
Kontra,NN,12904
Stele,NN,12887
hehr,ADJA,12886
Titte,NN,12871
moderieren,VVINF,12868
lasch,ADJD,12867
Tofu,NN,12853
Sari,NN,12853
maschine,PTKVZ,12837
retour,ADV,12828
Marzipan,NN,12824
spinnen,VVINF,12822
Opel,NN,12802
Faso,NN,12800
Bürde,NN,12794
Psi,NN,12792
Goalie,NN,12792
Häme,NN,12789
Partisan,NN,12773
konsultieren,VVINF,12771
dein,PPOSS,12761
Selbe,NN,12738
trauern,VVINF,12725
Blöße,NN,12716
Peso,NN,12712
Progress,NN,12687
Schopf,NN,12669
irritieren,VVINF,12666
Sphinx,NN,12639
feuern,VVINF,12638
Pfau,NN,12627
Parmesan,NN,12621
Grizzly,NN,12603
Apollo,NN,12591
Passen,NN,12587
leeren,VVINF,12585
Schmelz,NN,12583
schmälern,VVINF,12579
Wichtel,NN,12577
konkretisieren,VVINF,12574
Dülmen,NN,12574
dringen,VVINF,12573
pinkeln,VVINF,12566
Boje,NN,12565
Efeu,NN,12564
Puff,NN,12543
Offset,NN,12532
Bingo,NN,12524
Merle,NN,12520
Nirvana,NN,12518
Krähe,NN,12517
Samt,NN,12510
Fact,NN,12509
Stör,NN,12508
flirten,VVINF,12507
Strobel,NN,12504
maligne,ADJA,12504
Malz,NN,12503
delikat,ADJA,12503
lecken,VVINF,12500
Plausch,NN,12490
Paragraf,NN,12488
Lux,NN,12478
klamm,ADJA,12466
Fratze,NN,12456
remis,ADJD,12441
fortfahren,VVINF,12437
Mephisto,NN,12434
Borusse,NN,12429
Ruckeln,NN,12428
Freuen,NN,12425
Exposé,NN,12425
Spiritus,NN,12392
Capitol,NN,12387
Mascara,NN,12383
Cabriolet,NN,12379
Knie,NN,12375
Hohe,NN,12367
Bacon,NN,12351
kauen,VVINF,12348
Mangold,NN,12346
Studi,NN,12342
Gote,NN,12341
Drops,NN,12333
taugen,VVINF,12330
Galgen,NN,12330
Lore,NN,12323
Spitz,NN,12321
Bodden,NN,12320
Fangen,NN,12319
glätten,VVINF,12317
Dharma,NN,12310
Agieren,NN,12306
Yeti,NN,12299
labil,ADJA,12286
Scheffel,NN,12284
Koks,NN,12282
konstatieren,VVINF,12280
Platzen,NN,12261
Guppy,NN,12260
interagieren,VVINF,12257
Spüle,NN,12247
Fördern,NN,12230
tilgen,VVINF,12224
restaurieren,VVINF,12197
Maestro,NN,12195
improvisieren,VVINF,12193
Spesen,NN,12175
schrott,ADJD,12170
Zacken,NN,12168
reformieren,VVINF,12167
kontern,VVINF,12164
Seraph,NN,12160
Tropf,NN,12158
schmieden,VVINF,12155
His,NN,12152
falten,VVINF,12140
Klingel,NN,12128
Hupe,NN,12128
Kultus,NN,12125
Breme,NN,12120
Heben,NN,12110
bangen,VVINF,12110
Katamaran,NN,12108
Globulus,NN,12107
Bolide,NN,12100
Medusa,NN,12094
Mörtel,NN,12084
Hightech,NN,12076
Trüffel,NN,12066
Grobe,NN,12058
Sichern,NN,12051
Patrouille,NN,12046
Habitus,NN,12038
konzipieren,VVINF,12028
Preuß,NN,12021
Ignorieren,NN,12017
futtern,VVINF,12001
Senke,NN,11981
