lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base,query_by_hand,query_pos,merge
Linderung,,linderen,VVINF,1699,0,1,,,,
Linearisierung,,linearisieren,VVINF,54,0,1,1,,,
Linearisierung,,linearisiern,VVINF,54,0,1,,,,
Lizensierung,,lizensieren,VVINF,108,0,1,1,,,
Lizensierung,,lizensiern,VVINF,108,0,1,,,,
Lochung,,lochen,VVINF,97,52,1,1,,,
Lockerung,,lockern,VVINF,945,573,1,1,,,
Lockerung,,lockeren,VVINF,945,0,1,,,,
Lockung,,locken,VVINF,67,2687,1,1,,,
Lokalisierung,,lokalisieren,VVINF,785,808,1,1,,,
Lokalisierung,,lokalisiern,VVINF,785,0,1,,,,
Löschung,,löschen,VVINF,2269,13660,1,1,,,
Losung,,losen,VVINF,972,59,1,1,,,
Lösung,,lösen,VVINF,91300,20959,1,1,,,
Lüftung,,lüften,VVINF,1438,1052,1,1,,,
Lunge,,luen,VVINF,5584,0,0,,,,
Machung,,machen,VVINF,8,325483,1,1,,,
Mahnung,,mahnen,VVINF,3192,252,1,1,,,
Majorisierung,,majorisieren,VVINF,11,0,1,1,,,
Majorisierung,,majorisiern,VVINF,11,0,1,,,,
Markierung,,markieren,VVINF,4067,2480,1,1,,,
Markierung,,markiern,VVINF,4067,0,1,,,,
Maximierung,,maximieren,VVINF,259,392,1,1,,,
Maximierung,,maximiern,VVINF,259,0,1,,,,
Mechanisierung,,mechanisieren,VVINF,213,14,1,1,,,
Mechanisierung,,mechanisiern,VVINF,213,0,1,,,,
Mediatisierung,,mediatisieren,VVINF,86,0,1,1,,,
Mediatisierung,,mediatisiern,VVINF,86,0,1,,,,
Mehrung,,mehren,VVINF,154,381,1,1,,,
Mehrung,,mehrn,VVINF,154,0,1,,,,
Meinung,,meinen,VVINF,147420,6375,1,1,,,
Meisterung,,meistern,VVINF,79,3712,1,1,,,
Meisterung,,meisteren,VVINF,79,0,1,,,,
Meldung,,melden,VVINF,25635,14329,1,1,,,
Mengenentwicklung,,mengenentwicklen,VVINF,31,0,1,,,,
Messung,,messen,VVINF,12785,9652,1,1,,,
Mietminderung,,mietminderen,VVINF,389,0,1,,,,
Militarisierung,,militarisieren,VVINF,608,8,1,1,,,
Militarisierung,,militarisiern,VVINF,608,0,1,,,,
