sfx,iter,period,factor,sample_size,n_types,entropy
ung,22,1650-1749,1.0,255,83,5.571995288222299
ung,22,1650-1749,0.5,128,54,5.221219747993617
ung,22,1650-1749,0.25,64,32,4.595060203736037
ung,22,1650-1749,0.125,32,19,3.980337797403416
ung,22,1650-1749,0.0625,16,14,3.702819531114783
ung,23,1650-1749,1.0,255,83,5.571995288222299
ung,23,1650-1749,0.5,128,54,5.096978509770579
ung,23,1650-1749,0.25,64,37,4.833307960931276
ung,23,1650-1749,0.125,32,21,4.187499999999999
ung,23,1650-1749,0.0625,16,12,3.452819531114783
ung,24,1650-1749,1.0,255,83,5.571995288222299
ung,24,1650-1749,0.5,128,56,5.231046884241178
ung,24,1650-1749,0.25,64,36,4.851409765557393
ung,24,1650-1749,0.125,32,22,4.327819531114781
ung,24,1650-1749,0.0625,16,14,3.75
ung,25,1650-1749,1.0,255,83,5.571995288222299
ung,25,1650-1749,0.5,128,58,5.311851338247199
ung,25,1650-1749,0.25,64,31,4.617132914624722
ung,25,1650-1749,0.125,32,23,4.366729296672173
ung,25,1650-1749,0.0625,16,10,2.9772170014624826
ung,26,1650-1749,1.0,255,83,5.571995288222299
ung,26,1650-1749,0.5,128,54,5.203054728256159
ung,26,1650-1749,0.25,64,39,4.991729296672177
ung,26,1650-1749,0.125,32,19,3.98860850073124
ung,26,1650-1749,0.0625,16,13,3.6250000000000004
ung,27,1650-1749,1.0,255,83,5.571995288222299
ung,27,1650-1749,0.5,128,59,5.3607280781525795
ung,27,1650-1749,0.25,64,34,4.804229296672175
ung,27,1650-1749,0.125,32,18,3.7417292966721742
ung,27,1650-1749,0.0625,16,10,3.202819531114783
ung,28,1650-1749,1.0,255,83,5.571995288222299
ung,28,1650-1749,0.5,128,53,5.167837797403417
ung,28,1650-1749,0.25,64,41,5.061889062229568
ung,28,1650-1749,0.125,32,26,4.601409765557391
ung,28,1650-1749,0.0625,16,13,3.6250000000000004
ung,29,1650-1749,1.0,255,83,5.571995288222299
ung,29,1650-1749,0.5,128,56,5.288768381666079
ung,29,1650-1749,0.25,64,39,4.903424852072127
ung,29,1650-1749,0.125,32,25,4.515319531114783
ung,29,1650-1749,0.0625,16,14,3.75
ung,30,1650-1749,1.0,255,83,5.571995288222299
ung,30,1650-1749,0.5,128,51,5.07925998240221
ung,30,1650-1749,0.25,64,39,4.893550876357292
ung,30,1650-1749,0.125,32,19,3.949698735173849
ung,30,1650-1749,0.0625,16,13,3.6250000000000004
ung,31,1650-1749,1.0,255,83,5.571995288222299
ung,31,1650-1749,0.5,128,52,5.204893647061957
ung,31,1650-1749,0.25,64,36,4.876964015923013
ung,31,1650-1749,0.125,32,25,4.476409765557392
ung,31,1650-1749,0.0625,16,12,3.375
ung,32,1650-1749,1.0,255,83,5.571995288222299
ung,32,1650-1749,0.5,128,57,5.316946811386934
ung,32,1650-1749,0.25,64,35,4.746268266288634
ung,32,1650-1749,0.125,32,22,4.312499999999999
ung,32,1650-1749,0.0625,16,12,3.452819531114783
ung,33,1650-1749,1.0,255,83,5.571995288222299
ung,33,1650-1749,0.5,128,60,5.385278883348423
ung,33,1650-1749,0.25,64,35,4.728373781480405
ung,33,1650-1749,0.125,32,25,4.476409765557392
ung,33,1650-1749,0.0625,16,13,3.5778195311147836
ung,34,1650-1749,1.0,255,83,5.571995288222299
ung,34,1650-1749,0.5,128,56,5.243780685730034
ung,34,1650-1749,0.25,64,33,4.585479296672175
ung,34,1650-1749,0.125,32,28,4.749999999999999
ung,34,1650-1749,0.0625,16,11,3.2806390622295667
ung,35,1650-1749,1.0,255,83,5.571995288222299
ung,35,1650-1749,0.5,128,58,5.386441263077931
ung,35,1650-1749,0.25,64,35,4.822123781480405
ung,35,1650-1749,0.125,32,27,4.663909765557391
ung,35,1650-1749,0.0625,16,13,3.6250000000000004
ung,36,1650-1749,1.0,255,83,5.571995288222299
ung,36,1650-1749,0.5,128,59,5.335768478783295
ung,36,1650-1749,0.25,64,37,4.851159571322963
ung,36,1650-1749,0.125,32,25,4.4496987351738495
ung,36,1650-1749,0.0625,16,14,3.75
ung,37,1650-1749,1.0,255,83,5.571995288222299
ung,37,1650-1749,0.5,128,55,5.23459391036728
ung,37,1650-1749,0.25,64,36,4.773382914624722
ung,37,1650-1749,0.125,32,20,4.155639062229565
ung,37,1650-1749,0.0625,16,11,3.3749999999999996
ung,38,1650-1749,1.0,255,83,5.571995288222299
ung,38,1650-1749,0.5,128,54,5.247430646018142
ung,38,1650-1749,0.25,64,31,4.4500372576034515
ung,38,1650-1749,0.125,32,22,4.199698735173849
ung,38,1650-1749,0.0625,16,12,3.452819531114783
ung,39,1650-1749,1.0,255,83,5.571995288222299
ung,39,1650-1749,0.5,128,60,5.402098361561991
ung,39,1650-1749,0.25,64,36,4.796319336880354
ung,39,1650-1749,0.125,32,19,3.9261085007312406
ung,39,1650-1749,0.0625,16,13,3.6250000000000004
ung,40,1650-1749,1.0,255,83,5.571995288222299
ung,40,1650-1749,0.5,128,58,5.366352715639487
ung,40,1650-1749,0.25,64,40,5.0290786642591
ung,40,1650-1749,0.125,32,21,4.113608500731241
ung,40,1650-1749,0.0625,16,14,3.75
ung,41,1650-1749,1.0,255,83,5.571995288222299
ung,41,1650-1749,0.5,128,54,5.203811103838606
ung,41,1650-1749,0.25,64,34,4.6620991733524955
ung,41,1650-1749,0.125,32,25,4.5
ung,41,1650-1749,0.0625,16,11,3.3278195311147836
ung,42,1650-1749,1.0,255,83,5.571995288222299
ung,42,1650-1749,0.5,128,54,5.150333768420735
ung,42,1650-1749,0.25,64,37,4.941428031846026
ung,42,1650-1749,0.125,32,26,4.601409765557391
ung,42,1650-1749,0.0625,16,16,4.0
ung,43,1650-1749,1.0,255,83,5.571995288222299
ung,43,1650-1749,0.5,128,49,5.0282067563217545
ung,43,1650-1749,0.25,64,33,4.656042680182112
ung,43,1650-1749,0.125,32,23,4.30110850073124
ung,43,1650-1749,0.0625,16,12,3.375
ung,44,1650-1749,1.0,255,83,5.571995288222299
ung,44,1650-1749,0.5,128,59,5.29425295072944
ung,44,1650-1749,0.25,64,35,4.853373781480405
ung,44,1650-1749,0.125,32,21,4.06330723590509
ung,44,1650-1749,0.0625,16,10,3.202819531114783
ung,45,1650-1749,1.0,255,83,5.571995288222299
ung,45,1650-1749,0.5,128,55,5.3294780781525795
ung,45,1650-1749,0.25,64,32,4.6888530781525795
ung,45,1650-1749,0.125,32,21,4.218139062229565
ung,45,1650-1749,0.0625,16,14,3.75
ung,46,1650-1749,1.0,255,83,5.571995288222299
ung,46,1650-1749,0.5,128,55,5.284758127119383
ung,46,1650-1749,0.25,64,37,4.772979296672176
ung,46,1650-1749,0.125,32,21,4.22640976555739
ung,46,1650-1749,0.0625,16,13,3.5778195311147836
ung,47,1650-1749,1.0,255,83,5.571995288222299
ung,47,1650-1749,0.5,128,58,5.307715986583286
ung,47,1650-1749,0.25,64,36,4.821469969293429
ung,47,1650-1749,0.125,32,23,4.374999999999998
ung,47,1650-1749,0.0625,16,14,3.75
ung,48,1650-1749,1.0,255,83,5.571995288222299
ung,48,1650-1749,0.5,128,54,5.220758180020598
ung,48,1650-1749,0.25,64,37,4.883063383509938
ung,48,1650-1749,0.125,32,19,3.98860850073124
ung,48,1650-1749,0.0625,16,13,3.5778195311147836
ung,49,1650-1749,1.0,255,83,5.571995288222299
ung,49,1650-1749,0.5,128,59,5.365077189749596
ung,49,1650-1749,0.25,64,34,4.714614648336089
ung,49,1650-1749,0.125,32,23,4.35140976555739
ung,49,1650-1749,0.0625,16,13,3.5778195311147836
ung,50,1650-1749,1.0,255,83,5.571995288222299
ung,50,1650-1749,0.5,128,54,5.166211542017251
ung,50,1650-1749,0.25,64,39,4.994304250365622
ung,50,1650-1749,0.125,32,22,4.22640976555739
ung,50,1650-1749,0.0625,16,13,3.5778195311147836
ung,51,1650-1749,1.0,255,83,5.571995288222299
ung,51,1650-1749,0.5,128,52,5.066597293060825
ung,51,1650-1749,0.25,64,41,5.027114648336088
ung,51,1650-1749,0.125,32,23,4.366729296672173
ung,51,1650-1749,0.0625,16,14,3.75
ung,52,1650-1749,1.0,255,83,5.571995288222299
ung,52,1650-1749,0.5,128,52,5.04871250565554
ung,52,1650-1749,0.25,64,36,4.831704688544267
ung,52,1650-1749,0.125,32,24,4.452819531114783
ung,52,1650-1749,0.0625,16,14,3.75
ung,53,1650-1749,1.0,255,83,5.571995288222299
ung,53,1650-1749,0.5,128,54,5.1590709267673045
ung,53,1650-1749,0.25,64,36,4.782560203736038
ung,53,1650-1749,0.125,32,23,4.327819531114781
ung,53,1650-1749,0.0625,16,12,3.452819531114783
ung,54,1650-1749,1.0,255,83,5.571995288222299
ung,54,1650-1749,0.5,128,53,5.100646667963165
ung,54,1650-1749,0.25,64,36,4.8594731490673295
ung,54,1650-1749,0.125,32,17,3.890319531114783
ung,54,1650-1749,0.0625,16,14,3.75
ung,55,1650-1749,1.0,255,83,5.571995288222299
ung,55,1650-1749,0.5,128,58,5.356696386397611
ung,55,1650-1749,0.25,64,41,5.079783547037796
ung,55,1650-1749,0.125,32,19,4.062499999999999
ung,55,1650-1749,0.0625,16,13,3.6250000000000004
ung,56,1650-1749,1.0,255,83,5.571995288222299
ung,56,1650-1749,0.5,128,54,5.125355232694389
ung,56,1650-1749,0.25,64,39,4.890319531114785
ung,56,1650-1749,0.125,32,20,4.012198735173849
ung,56,1650-1749,0.0625,16,15,3.8750000000000004
ung,57,1650-1749,1.0,255,83,5.571995288222299
ung,57,1650-1749,0.5,128,56,5.285539615785658
ung,57,1650-1749,0.25,64,35,4.819002985539471
ung,57,1650-1749,0.125,32,20,4.116729296672174
ung,57,1650-1749,0.0625,16,12,3.4056390622295662
ung,58,1650-1749,1.0,255,83,5.571995288222299
ung,58,1650-1749,0.5,128,57,5.330072729148915
ung,58,1650-1749,0.25,64,39,4.927015086514735
ung,58,1650-1749,0.125,32,24,4.413909765557391
ung,58,1650-1749,0.0625,16,14,3.75
ung,59,1650-1749,1.0,255,83,5.571995288222299
ung,59,1650-1749,0.5,128,56,5.11314417579717
ung,59,1650-1749,0.25,64,33,4.657310009501607
ung,59,1650-1749,0.125,32,25,4.515319531114783
ung,59,1650-1749,0.0625,16,10,3.024397470347699
ung,60,1650-1749,1.0,255,83,5.571995288222299
ung,60,1650-1749,0.5,128,55,5.204658449920582
ung,60,1650-1749,0.25,64,38,4.832358500731243
ung,60,1650-1749,0.125,32,19,3.9650182662886326
ung,60,1650-1749,0.0625,16,13,3.6250000000000004
ung,61,1650-1749,1.0,255,83,5.571995288222299
ung,61,1650-1749,0.5,128,53,5.160124046876281
ung,61,1650-1749,0.25,64,34,4.6381481953738835
ung,61,1650-1749,0.125,32,21,4.152518266288632
ung,61,1650-1749,0.0625,16,13,3.6250000000000004
ung,62,1650-1749,1.0,255,83,5.571995288222299
ung,62,1650-1749,0.5,128,51,5.062552439178858
ung,62,1650-1749,0.25,64,41,5.027114648336088
ung,62,1650-1749,0.125,32,23,4.35140976555739
ung,62,1650-1749,0.0625,16,13,3.6250000000000004
ung,63,1650-1749,1.0,255,83,5.571995288222299
ung,63,1650-1749,0.5,128,56,5.223764989397518
ung,63,1650-1749,0.25,64,37,4.806193312595188
ung,63,1650-1749,0.125,32,24,4.5
ung,63,1650-1749,0.0625,16,11,3.1493974703476995
ung,64,1650-1749,1.0,255,83,5.571995288222299
ung,64,1650-1749,0.5,128,58,5.32965844992058
ung,64,1650-1749,0.25,64,37,4.809674852072126
ung,64,1650-1749,0.125,32,18,3.8636085007312406
ung,64,1650-1749,0.0625,16,12,3.452819531114783
ung,65,1650-1749,1.0,255,83,5.571995288222299
ung,65,1650-1749,0.5,128,59,5.319738764317276
ung,65,1650-1749,0.25,64,36,4.896418898701709
ung,65,1650-1749,0.125,32,20,4.202819531114782
ung,65,1650-1749,0.0625,16,14,3.75
ung,66,1650-1749,1.0,255,83,5.571995288222299
ung,66,1650-1749,0.5,128,61,5.30106279084277
ung,66,1650-1749,0.25,64,37,4.888105320957343
ung,66,1650-1749,0.125,32,21,4.128928031846024
ung,66,1650-1749,0.0625,16,11,3.2806390622295667
ung,67,1650-1749,1.0,255,83,5.571995288222299
ung,67,1650-1749,0.5,128,59,5.317568525089849
ung,67,1650-1749,0.25,64,38,4.965018266288634
ung,67,1650-1749,0.125,32,20,4.024397470347699
ung,67,1650-1749,0.0625,16,9,3.0778195311147827
ung,68,1650-1749,1.0,255,83,5.571995288222299
ung,68,1650-1749,0.5,128,56,5.278048271039436
ung,68,1650-1749,0.25,64,35,4.729934179450872
ung,68,1650-1749,0.125,32,21,4.218139062229565
ung,68,1650-1749,0.0625,16,13,3.6250000000000004
ung,69,1650-1749,1.0,255,83,5.571995288222299
ung,69,1650-1749,0.5,128,55,5.19986799638865
ung,69,1650-1749,0.25,64,31,4.501310203736039
ung,69,1650-1749,0.125,32,20,4.054229296672174
ung,69,1650-1749,0.0625,16,13,3.6250000000000004
ung,70,1650-1749,1.0,255,83,5.571995288222299
ung,70,1650-1749,0.5,128,50,5.115731001936572
ung,70,1650-1749,0.25,64,35,4.76572314906733
ung,70,1650-1749,0.125,32,26,4.625
ung,70,1650-1749,0.0625,16,14,3.75
ung,71,1650-1749,1.0,255,83,5.571995288222299
ung,71,1650-1749,0.5,128,58,5.315849641837064
ung,71,1650-1749,0.25,64,42,5.040873781480404
ung,71,1650-1749,0.125,32,20,4.077819531114782
ung,71,1650-1749,0.0625,16,12,3.5
ung,72,1650-1749,1.0,255,83,5.571995288222299
ung,72,1650-1749,0.5,128,55,5.241105196774744
ung,72,1650-1749,0.25,64,38,5.040873781480406
ung,72,1650-1749,0.125,32,23,4.35140976555739
ung,72,1650-1749,0.0625,16,14,3.75
ung,73,1650-1749,1.0,255,83,5.571995288222299
ung,73,1650-1749,0.5,128,60,5.365123188813237
ung,73,1650-1749,0.25,64,29,4.414609031522996
ung,73,1650-1749,0.125,32,22,4.179229296672173
ung,73,1650-1749,0.0625,16,14,3.75
ung,74,1650-1749,1.0,255,83,5.571995288222299
ung,74,1650-1749,0.5,128,58,5.318370610560766
ung,74,1650-1749,0.25,64,34,4.7711687044672795
ung,74,1650-1749,0.125,32,21,4.202819531114782
ung,74,1650-1749,0.0625,16,14,3.75
ung,75,1650-1749,1.0,255,83,5.571995288222299
ung,75,1650-1749,0.5,128,52,5.060213131904201
ung,75,1650-1749,0.25,64,36,4.7829638216885835
ung,75,1650-1749,0.125,32,22,4.199698735173849
ung,75,1650-1749,0.0625,16,13,3.5778195311147836
ung,76,1650-1749,1.0,255,83,5.571995288222299
ung,76,1650-1749,0.5,128,52,5.105957850658753
ung,76,1650-1749,0.25,64,38,4.875153423718117
ung,76,1650-1749,0.125,32,24,4.4375
ung,76,1650-1749,0.0625,16,13,3.6250000000000004
ung,77,1650-1749,1.0,255,83,5.571995288222299
ung,77,1650-1749,0.5,128,59,5.282161736217666
ung,77,1650-1749,0.25,64,36,4.728373781480405
ung,77,1650-1749,0.125,32,19,4.077819531114782
ung,77,1650-1749,0.0625,16,12,3.452819531114783
ung,78,1650-1749,1.0,255,83,5.571995288222299
ung,78,1650-1749,0.5,128,54,5.121901481670968
ung,78,1650-1749,0.25,64,34,4.669355320957342
ung,78,1650-1749,0.125,32,24,4.4375
ung,78,1650-1749,0.0625,16,14,3.75
ung,79,1650-1749,1.0,255,83,5.571995288222299
ung,79,1650-1749,0.5,128,57,5.32310578944191
ung,79,1650-1749,0.25,64,32,4.612997562960808
ung,79,1650-1749,0.125,32,23,4.390319531114782
ung,79,1650-1749,0.0625,16,13,3.5778195311147836
ung,80,1650-1749,1.0,255,83,5.571995288222299
ung,80,1650-1749,0.5,128,59,5.405060672220606
ung,80,1650-1749,0.25,64,36,4.8260089389098875
ung,80,1650-1749,0.125,32,26,4.601409765557391
ung,80,1650-1749,0.0625,16,13,3.5778195311147836
ung,81,1650-1749,1.0,255,83,5.571995288222299
ung,81,1650-1749,0.5,128,57,5.303613182680847
ung,81,1650-1749,0.25,64,39,5.015319531114786
ung,81,1650-1749,0.125,32,22,4.238608500731241
ung,81,1650-1749,0.0625,16,12,3.452819531114783
ung,82,1650-1749,1.0,255,83,5.571995288222299
ung,82,1650-1749,0.5,128,58,5.2890413027898235
ung,82,1650-1749,0.25,64,35,4.770765086514734
ung,82,1650-1749,0.125,32,24,4.3871987351738495
ung,82,1650-1749,0.0625,16,14,3.702819531114783
ung,83,1650-1749,1.0,255,83,5.571995288222299
ung,83,1650-1749,0.5,128,57,5.299573505019774
ung,83,1650-1749,0.25,64,42,5.177668898701708
ung,83,1650-1749,0.125,32,26,4.601409765557391
ung,83,1650-1749,0.0625,16,15,3.8750000000000004
ung,84,1650-1749,1.0,255,83,5.571995288222299
ung,84,1650-1749,0.5,128,55,5.223747412942378
ung,84,1650-1749,0.25,64,38,4.888508938909888
ung,84,1650-1749,0.125,32,22,4.304229296672173
ung,84,1650-1749,0.0625,16,13,3.5778195311147836
ung,85,1650-1749,1.0,255,83,5.571995288222299
ung,85,1650-1749,0.5,128,58,5.33034565027266
ung,85,1650-1749,0.25,64,38,4.875403617952547
ung,85,1650-1749,0.125,32,22,4.215018266288632
ung,85,1650-1749,0.0625,16,15,3.8750000000000004
ung,86,1650-1749,1.0,255,83,5.571995288222299
ung,86,1650-1749,0.5,128,55,5.222099641837064
ung,86,1650-1749,0.25,64,37,4.884623781480405
ung,86,1650-1749,0.125,32,27,4.687499999999999
ung,86,1650-1749,0.0625,16,12,3.2743974703476995
ung,87,1650-1749,1.0,255,83,5.571995288222299
ung,87,1650-1749,0.5,128,54,5.161940238792765
ung,87,1650-1749,0.25,64,40,5.038659571322962
ung,87,1650-1749,0.125,32,20,3.9873008763572897
ung,87,1650-1749,0.0625,16,15,3.8750000000000004
ung,88,1650-1749,1.0,255,83,5.571995288222299
ung,88,1650-1749,0.5,128,56,5.246482026221738
ung,88,1650-1749,0.25,64,33,4.728123587245975
ung,88,1650-1749,0.125,32,19,4.015319531114782
ung,88,1650-1749,0.0625,16,15,3.8750000000000004
ung,89,1650-1749,1.0,255,83,5.571995288222299
ung,89,1650-1749,0.5,128,57,5.292237970186185
ung,89,1650-1749,0.25,64,37,4.802015086514734
ung,89,1650-1749,0.125,32,22,4.155639062229565
ung,89,1650-1749,0.0625,16,14,3.702819531114783
ung,90,1650-1749,1.0,255,83,5.571995288222299
ung,90,1650-1749,0.5,128,54,5.280072623177439
ung,90,1650-1749,0.25,64,37,4.792434179450872
ung,90,1650-1749,0.125,32,17,3.878928031846024
ung,90,1650-1749,0.0625,16,11,3.3278195311147836
ung,91,1650-1749,1.0,255,83,5.571995288222299
ung,91,1650-1749,0.5,128,57,5.281155904853372
ung,91,1650-1749,0.25,64,38,5.05836464833609
ung,91,1650-1749,0.125,32,24,4.452819531114783
ung,91,1650-1749,0.0625,16,13,3.6250000000000004
ung,92,1650-1749,1.0,255,83,5.571995288222299
ung,92,1650-1749,0.5,128,60,5.3682734078685455
ung,92,1650-1749,0.25,64,40,5.024900438178645
ung,92,1650-1749,0.125,32,19,3.976409765557391
ung,92,1650-1749,0.0625,16,15,3.8750000000000004
ung,93,1650-1749,1.0,255,83,5.571995288222299
ung,93,1650-1749,0.5,128,58,5.263835845003375
ung,93,1650-1749,0.25,64,32,4.708918898701708
ung,93,1650-1749,0.125,32,22,4.304229296672173
ung,93,1650-1749,0.0625,16,11,3.25
ung,94,1650-1749,1.0,255,83,5.571995288222299
ung,94,1650-1749,0.5,128,55,5.245308985216441
ung,94,1650-1749,0.25,64,35,4.7969731490673295
ung,94,1650-1749,0.125,32,19,4.038909765557391
ung,94,1650-1749,0.0625,16,12,3.375
ung,95,1650-1749,1.0,255,83,5.571995288222299
ung,95,1650-1749,0.5,128,54,5.237048943164406
ung,95,1650-1749,0.25,64,37,4.862593945008264
ung,95,1650-1749,0.125,32,23,4.23860850073124
ung,95,1650-1749,0.0625,16,10,3.125
ung,96,1650-1749,1.0,255,83,5.571995288222299
ung,96,1650-1749,0.5,128,53,5.103008702127136
ung,96,1650-1749,0.25,64,36,4.869707868318168
ung,96,1650-1749,0.125,32,23,4.312499999999998
ung,96,1650-1749,0.0625,16,12,3.452819531114783
ung,97,1650-1749,1.0,255,83,5.571995288222299
ung,97,1650-1749,0.5,128,63,5.572271605486933
ung,97,1650-1749,0.25,64,36,4.859069531114784
ung,97,1650-1749,0.125,32,20,4.116729296672174
ung,97,1650-1749,0.0625,16,12,3.5
ung,98,1650-1749,1.0,255,83,5.571995288222299
ung,98,1650-1749,0.5,128,56,5.215504947345482
ung,98,1650-1749,0.25,64,37,4.845060203736039
ung,98,1650-1749,0.125,32,26,4.601409765557391
ung,98,1650-1749,0.0625,16,14,3.75
ung,99,1650-1749,1.0,255,83,5.571995288222299
ung,99,1650-1749,0.5,128,53,5.068664968892782
ung,99,1650-1749,0.25,64,39,4.979934179450873
ung,99,1650-1749,0.125,32,21,4.093139062229565
ung,99,1650-1749,0.0625,16,14,3.75
ung,100,1650-1749,1.0,255,83,5.571995288222299
ung,100,1650-1749,0.5,128,56,5.224119658157801
ung,100,1650-1749,0.25,64,38,4.917794922986875
ung,100,1650-1749,0.125,32,23,4.35140976555739
ung,100,1650-1749,0.0625,16,12,3.5
ung,1,1750-1849,1.0,742,194,6.1625779037870005
ung,1,1750-1849,0.5,371,137,5.940634291400992
ung,1,1750-1849,0.25,186,87,5.628035094099901
ung,1,1750-1849,0.125,93,61,5.522714456129743
ung,1,1750-1849,0.0625,47,34,4.865981873452099
ung,2,1750-1849,1.0,742,194,6.1625779037870005
ung,2,1750-1849,0.5,371,135,5.972169564612102
ung,2,1750-1849,0.25,186,81,5.422700250909074
ung,2,1750-1849,0.125,93,54,5.135475010233562
ung,2,1750-1849,0.0625,47,29,4.448755480378976
ung,3,1750-1849,1.0,742,194,6.1625779037870005
ung,3,1750-1849,0.5,371,125,5.811755178094913
ung,3,1750-1849,0.25,186,79,5.545213261073933
ung,3,1750-1849,0.125,93,54,5.33159147214246
ung,3,1750-1849,0.0625,47,33,4.763923756811038
ung,4,1750-1849,1.0,742,194,6.1625779037870005
ung,4,1750-1849,0.5,371,142,6.0335193974927
ung,4,1750-1849,0.25,186,85,5.5410036851257765
ung,4,1750-1849,0.125,93,54,5.122710590796003
ung,4,1750-1849,0.0625,47,33,4.676201351355418
ung,5,1750-1849,1.0,742,194,6.1625779037870005
ung,5,1750-1849,0.5,371,128,5.839407434790638
ung,5,1750-1849,0.25,186,87,5.706321531806716
ung,5,1750-1849,0.125,93,52,5.050072141578511
ung,5,1750-1849,0.0625,47,35,4.7613077343341415
ung,6,1750-1849,1.0,742,194,6.1625779037870005
ung,6,1750-1849,0.5,371,134,5.96178773850363
ung,6,1750-1849,0.25,186,90,5.659805184878215
ung,6,1750-1849,0.125,93,51,4.961704785256014
ung,6,1750-1849,0.0625,47,31,4.372386238713016
ung,7,1750-1849,1.0,742,194,6.1625779037870005
ung,7,1750-1849,0.5,371,138,5.942191608511245
ung,7,1750-1849,0.25,186,90,5.767337081463009
ung,7,1750-1849,0.125,93,52,5.031492150800886
ung,7,1750-1849,0.0625,47,34,4.772569968652882
ung,8,1750-1849,1.0,742,194,6.1625779037870005
ung,8,1750-1849,0.5,371,137,6.008740718226514
ung,8,1750-1849,0.25,186,86,5.420712383967786
ung,8,1750-1849,0.125,93,49,5.003319160174924
ung,8,1750-1849,0.0625,47,32,4.694878810048558
ung,9,1750-1849,1.0,742,194,6.1625779037870005
ung,9,1750-1849,0.5,371,132,5.9367178147590725
ung,9,1750-1849,0.25,186,85,5.502054142003543
ung,9,1750-1849,0.125,93,49,4.908356791284649
ung,9,1750-1849,0.0625,47,30,4.605031607356559
ung,10,1750-1849,1.0,742,194,6.1625779037870005
ung,10,1750-1849,0.5,371,132,5.963292251602962
ung,10,1750-1849,0.25,186,82,5.604526590871709
ung,10,1750-1849,0.125,93,60,5.428761221919168
ung,10,1750-1849,0.0625,47,29,4.517250819716712
ung,11,1750-1849,1.0,742,194,6.1625779037870005
ung,11,1750-1849,0.5,371,140,6.104748582408677
ung,11,1750-1849,0.25,186,86,5.61791400977762
ung,11,1750-1849,0.125,93,56,5.19999113926582
ung,11,1750-1849,0.0625,47,29,4.282792308894289
ung,12,1750-1849,1.0,742,194,6.1625779037870005
ung,12,1750-1849,0.5,371,126,5.855368871569073
ung,12,1750-1849,0.25,186,85,5.671379823911994
ung,12,1750-1849,0.125,93,51,5.044806155335394
ung,12,1750-1849,0.0625,47,35,4.7613077343341415
ung,13,1750-1849,1.0,742,194,6.1625779037870005
ung,13,1750-1849,0.5,371,122,5.698071909748564
ung,13,1750-1849,0.25,186,84,5.467574575485168
ung,13,1750-1849,0.125,93,53,5.123160526064459
ung,13,1750-1849,0.0625,47,30,4.448755480378976
ung,14,1750-1849,1.0,742,194,6.1625779037870005
ung,14,1750-1849,0.5,371,139,6.161315720144533
ung,14,1750-1849,0.25,186,85,5.618920282281173
ung,14,1750-1849,0.125,93,58,5.337529447583878
ung,14,1750-1849,0.0625,47,33,4.713955340947277
ung,15,1750-1849,1.0,742,194,6.1625779037870005
ung,15,1750-1849,0.5,371,140,6.068252214368341
ung,15,1750-1849,0.25,186,90,5.548174386850606
ung,15,1750-1849,0.125,93,45,4.740570046927917
ung,15,1750-1849,0.0625,47,36,4.953213053667203
ung,16,1750-1849,1.0,742,194,6.1625779037870005
ung,16,1750-1849,0.5,371,136,6.0162812485048835
ung,16,1750-1849,0.25,186,93,5.800172797572729
ung,16,1750-1849,0.125,93,57,5.390634683009822
ung,16,1750-1849,0.0625,47,31,4.628848957968554
ung,17,1750-1849,1.0,742,194,6.1625779037870005
ung,17,1750-1849,0.5,371,140,5.880382316544852
ung,17,1750-1849,0.25,186,88,5.717513583250622
ung,17,1750-1849,0.125,93,57,5.247588286545167
ung,17,1750-1849,0.0625,47,36,5.05438087286217
ung,18,1750-1849,1.0,742,194,6.1625779037870005
ung,18,1750-1849,0.5,371,138,6.008950022323157
ung,18,1750-1849,0.25,186,84,5.544293964431547
ung,18,1750-1849,0.125,93,53,5.253485355029571
ung,18,1750-1849,0.0625,47,32,4.649709596082301
ung,19,1750-1849,1.0,742,194,6.1625779037870005
ung,19,1750-1849,0.5,371,139,6.010037728165885
ung,19,1750-1849,0.25,186,89,5.700828620628255
ung,19,1750-1849,0.125,93,46,4.842518586376972
ung,19,1750-1849,0.0625,47,32,4.633648159866056
ung,20,1750-1849,1.0,742,194,6.1625779037870005
ung,20,1750-1849,0.5,371,130,5.841355748494349
ung,20,1750-1849,0.25,186,93,5.704830572222218
ung,20,1750-1849,0.125,93,56,5.203455609390235
ung,20,1750-1849,0.0625,47,33,4.660139915139174
ung,21,1750-1849,1.0,742,194,6.1625779037870005
ung,21,1750-1849,0.5,371,133,5.874993544643136
ung,21,1750-1849,0.25,186,93,5.597315380297445
ung,21,1750-1849,0.125,93,55,5.209182031440802
ung,21,1750-1849,0.0625,47,24,3.90984483234133
ung,22,1750-1849,1.0,742,194,6.1625779037870005
ung,22,1750-1849,0.5,371,125,5.730412683473014
ung,22,1750-1849,0.25,186,88,5.450697401551213
ung,22,1750-1849,0.125,93,53,5.09972430886223
ung,22,1750-1849,0.0625,47,35,4.815123160142244
ung,23,1750-1849,1.0,742,194,6.1625779037870005
ung,23,1750-1849,0.5,371,142,6.016704804344821
ung,23,1750-1849,0.25,186,91,5.8450654866811975
ung,23,1750-1849,0.125,93,59,5.5657252088179145
ung,23,1750-1849,0.0625,47,28,4.46906651106798
ung,24,1750-1849,1.0,742,194,6.1625779037870005
ung,24,1750-1849,0.5,371,129,5.776440255424119
ung,24,1750-1849,0.25,186,87,5.6894564773726675
ung,24,1750-1849,0.125,93,49,4.988857031487329
ung,24,1750-1849,0.0625,47,33,4.511619702557343
