sfx,iter,factor,sample_size,n_types,entropy
-heit,33,0.5,9918,823,6.916169359714236
-heit,33,0.25,4959,586,6.777862045134469
-heit,33,0.125,2480,404,6.673203354066305
-heit,33,0.0625,1240,283,6.613680406636684
-heit,34,1.0,19835,1099,6.941749956658082
-heit,34,0.5,9918,830,6.896398279459034
-heit,34,0.25,4959,598,6.850835481088702
-heit,34,0.125,2480,432,6.717684390373235
-heit,34,0.0625,1240,289,6.5750990922804196
-heit,35,1.0,19835,1099,6.941749956658082
-heit,35,0.5,9918,821,6.866997409673287
-heit,35,0.25,4959,576,6.7890753007492215
-heit,35,0.125,2480,420,6.693074334202868
-heit,35,0.0625,1240,284,6.512522019501506
-heit,36,1.0,19835,1099,6.941749956658082
-heit,36,0.5,9918,812,6.900226014222942
-heit,36,0.25,4959,582,6.804843580478393
-heit,36,0.125,2480,400,6.572089697132411
-heit,36,0.0625,1240,305,6.545891614002246
-heit,37,1.0,19835,1099,6.941749956658082
-heit,37,0.5,9918,822,6.894757614520928
-heit,37,0.25,4959,627,6.845505553019104
-heit,37,0.125,2480,421,6.640503318216461
-heit,37,0.0625,1240,293,6.527626704909353
-heit,38,1.0,19835,1099,6.941749956658082
-heit,38,0.5,9918,820,6.906229387152199
-heit,38,0.25,4959,573,6.75632659348489
-heit,38,0.125,2480,424,6.739026745827641
-heit,38,0.0625,1240,284,6.562015886318858
-heit,39,1.0,19835,1099,6.941749956658082
-heit,39,0.5,9918,831,6.91368560579196
-heit,39,0.25,4959,630,6.850352919072222
-heit,39,0.125,2480,420,6.698624464625095
-heit,39,0.0625,1240,281,6.431196788653501
-heit,40,1.0,19835,1099,6.941749956658082
-heit,40,0.5,9918,838,6.867283518051858
-heit,40,0.25,4959,609,6.8424534754029604
-heit,40,0.125,2480,391,6.584749569433921
-heit,40,0.0625,1240,279,6.486305758250768
-heit,41,1.0,19835,1099,6.941749956658082
-heit,41,0.5,9918,826,6.88946000425985
-heit,41,0.25,4959,591,6.726780114055743
-heit,41,0.125,2480,405,6.655008027648634
-heit,41,0.0625,1240,295,6.660687180793709
-heit,42,1.0,19835,1099,6.941749956658082
-heit,42,0.5,9918,812,6.883498529514632
-heit,42,0.25,4959,601,6.814460857257056
-heit,42,0.125,2480,419,6.663320152292549
-heit,42,0.0625,1240,285,6.506599176691309
-heit,43,1.0,19835,1099,6.941749956658082
-heit,43,0.5,9918,811,6.860485354623481
-heit,43,0.25,4959,576,6.789555849805032
-heit,43,0.125,2480,409,6.640011979325736
-heit,43,0.0625,1240,270,6.459098212889849
-heit,44,1.0,19835,1099,6.941749956658082
-heit,44,0.5,9918,780,6.858860176462193
-heit,44,0.25,4959,576,6.7288916544609
-heit,44,0.125,2480,419,6.716697695179713
-heit,44,0.0625,1240,282,6.5613555546424704
-heit,45,1.0,19835,1099,6.941749956658082
-heit,45,0.5,9918,821,6.8969934999029245
-heit,45,0.25,4959,586,6.822568053585582
-heit,45,0.125,2480,420,6.684455936221013
-heit,45,0.0625,1240,279,6.452498196956349
-heit,46,1.0,19835,1099,6.941749956658082
-heit,46,0.5,9918,819,6.882634494419582
-heit,46,0.25,4959,612,6.822000701480472
-heit,46,0.125,2480,422,6.7101536115138005
-heit,46,0.0625,1240,290,6.53877674399281
-heit,47,1.0,19835,1099,6.941749956658082
-heit,47,0.5,9918,825,6.878007355289725
-heit,47,0.25,4959,606,6.855562961802009
-heit,47,0.125,2480,433,6.751074479341269
-heit,47,0.0625,1240,281,6.512268705904544
-heit,48,1.0,19835,1099,6.941749956658082
-heit,48,0.5,9918,824,6.93004625636109
-heit,48,0.25,4959,588,6.8078157554986785
-heit,48,0.125,2480,420,6.671015689109514
-heit,48,0.0625,1240,297,6.475123740360611
-heit,49,1.0,19835,1099,6.941749956658082
-heit,49,0.5,9918,822,6.902668860410185
-heit,49,0.25,4959,579,6.814519105004926
-heit,49,0.125,2480,417,6.722300673721923
-heit,49,0.0625,1240,275,6.495494636288854
-heit,50,1.0,19835,1099,6.941749956658082
-heit,50,0.5,9918,827,6.877043340300694
-heit,50,0.25,4959,593,6.814226137814911
-heit,50,0.125,2480,443,6.713128703153049
-heit,50,0.0625,1240,285,6.563204122933621
-heit,51,1.0,19835,1099,6.941749956658082
-heit,51,0.5,9918,829,6.875940945833027
-heit,51,0.25,4959,605,6.860906303499444
-heit,51,0.125,2480,413,6.708896186513419
-heit,51,0.0625,1240,281,6.522067302331533
-heit,52,1.0,19835,1099,6.941749956658082
-heit,52,0.5,9918,814,6.903891589096216
-heit,52,0.25,4959,601,6.833912643670458
-heit,52,0.125,2480,422,6.662313822901622
-heit,52,0.0625,1240,279,6.505543750087727
-heit,53,1.0,19835,1099,6.941749956658082
-heit,53,0.5,9918,812,6.889786142222611
-heit,53,0.25,4959,608,6.8409442215994485
-heit,53,0.125,2480,415,6.688584688652257
-heit,53,0.0625,1240,305,6.618645254949609
-heit,54,1.0,19835,1099,6.941749956658082
-heit,54,0.5,9918,825,6.879643033640319
-heit,54,0.25,4959,595,6.801731924596997
-heit,54,0.125,2480,411,6.735208217360372
-heit,54,0.0625,1240,291,6.588762879029816
-heit,55,1.0,19835,1099,6.941749956658082
-heit,55,0.5,9918,812,6.897986873943007
-heit,55,0.25,4959,604,6.844779148902664
-heit,55,0.125,2480,403,6.650927720442282
-heit,55,0.0625,1240,304,6.640540253703954
-heit,56,1.0,19835,1099,6.941749956658082
-heit,56,0.5,9918,842,6.877384225084677
-heit,56,0.25,4959,601,6.800659317887369
-heit,56,0.125,2480,414,6.750944604766275
-heit,56,0.0625,1240,285,6.441415600166322
-heit,57,1.0,19835,1099,6.941749956658082
-heit,57,0.5,9918,841,6.892554606104375
-heit,57,0.25,4959,610,6.852008979134034
-heit,57,0.125,2480,428,6.708811878169537
-heit,57,0.0625,1240,284,6.536687397225155
-heit,58,1.0,19835,1099,6.941749956658082
-heit,58,0.5,9918,834,6.896722336061664
-heit,58,0.25,4959,609,6.830012886239533
-heit,58,0.125,2480,432,6.654630974230233
-heit,58,0.0625,1240,276,6.488850927084603
-heit,59,1.0,19835,1099,6.941749956658082
-heit,59,0.5,9918,828,6.906621972204258
-heit,59,0.25,4959,599,6.8252514473457975
-heit,59,0.125,2480,413,6.704867459114577
-heit,59,0.0625,1240,276,6.450814169671036
-heit,60,1.0,19835,1099,6.941749956658082
-heit,60,0.5,9918,818,6.91137130753111
-heit,60,0.25,4959,606,6.829184400695432
-heit,60,0.125,2480,423,6.707524400675397
-heit,60,0.0625,1240,280,6.481877417678143
-heit,61,1.0,19835,1099,6.941749956658082
-heit,61,0.5,9918,812,6.879949483563311
-heit,61,0.25,4959,617,6.840894201428476
-heit,61,0.125,2480,429,6.701570499367057
-heit,61,0.0625,1240,268,6.499612079175641
-heit,62,1.0,19835,1099,6.941749956658082
-heit,62,0.5,9918,831,6.895691615363206
-heit,62,0.25,4959,592,6.802519355393242
-heit,62,0.125,2480,413,6.656929062490421
-heit,62,0.0625,1240,299,6.57941709156664
-heit,63,1.0,19835,1099,6.941749956658082
-heit,63,0.5,9918,821,6.872358750175566
-heit,63,0.25,4959,617,6.862206183290653
-heit,63,0.125,2480,437,6.76502023835617
-heit,63,0.0625,1240,299,6.608850826179964
-heit,64,1.0,19835,1099,6.941749956658082
-heit,64,0.5,9918,827,6.9114260103207
-heit,64,0.25,4959,578,6.753090070999185
-heit,64,0.125,2480,421,6.696289755240215
-heit,64,0.0625,1240,279,6.505762258596066
-heit,65,1.0,19835,1099,6.941749956658082
-heit,65,0.5,9918,815,6.865346949636427
-heit,65,0.25,4959,602,6.820670948547602
-heit,65,0.125,2480,442,6.679735323239649
-heit,65,0.0625,1240,302,6.670864652877762
-heit,66,1.0,19835,1099,6.941749956658082
-heit,66,0.5,9918,819,6.916894431484903
-heit,66,0.25,4959,603,6.843372295239401
-heit,66,0.125,2480,405,6.648265654298995
-heit,66,0.0625,1240,291,6.536938592410339
-heit,67,1.0,19835,1099,6.941749956658082
-heit,67,0.5,9918,819,6.878110970485004
-heit,67,0.25,4959,612,6.872199156294682
-heit,67,0.125,2480,405,6.660567562065986
-heit,67,0.0625,1240,287,6.559018582753935
-heit,68,1.0,19835,1099,6.941749956658082
-heit,68,0.5,9918,816,6.883363289123889
-heit,68,0.25,4959,624,6.874637357153534
-heit,68,0.125,2480,419,6.662087506653175
-heit,68,0.0625,1240,295,6.508319628114546
-heit,69,1.0,19835,1099,6.941749956658082
-heit,69,0.5,9918,819,6.865467493798372
-heit,69,0.25,4959,602,6.86567688973972
-heit,69,0.125,2480,425,6.723411088788373
-heit,69,0.0625,1240,291,6.566236391199927
-heit,70,1.0,19835,1099,6.941749956658082
-heit,70,0.5,9918,813,6.8929806894958245
-heit,70,0.25,4959,581,6.749386206782208
-heit,70,0.125,2480,421,6.78786689446149
-heit,70,0.0625,1240,290,6.555340863823158
-heit,71,1.0,19835,1099,6.941749956658082
-heit,71,0.5,9918,817,6.886537367017068
-heit,71,0.25,4959,571,6.757025159101447
-heit,71,0.125,2480,421,6.719050541833502
-heit,71,0.0625,1240,310,6.6885447741029
-heit,72,1.0,19835,1099,6.941749956658082
-heit,72,0.5,9918,821,6.894088394693577
-heit,72,0.25,4959,611,6.829023402267382
-heit,72,0.125,2480,443,6.730557164838617
-heit,72,0.0625,1240,290,6.542850013186729
-heit,73,1.0,19835,1099,6.941749956658082
-heit,73,0.5,9918,836,6.89412595923242
-heit,73,0.25,4959,611,6.84136067462483
-heit,73,0.125,2480,447,6.724919567109319
-heit,73,0.0625,1240,293,6.472603426449386
-heit,74,1.0,19835,1099,6.941749956658082
-heit,74,0.5,9918,809,6.898868278431303
-heit,74,0.25,4959,591,6.825218131655615
-heit,74,0.125,2480,404,6.571465603617111
-heit,74,0.0625,1240,290,6.585283889158877
-heit,75,1.0,19835,1099,6.941749956658082
-heit,75,0.5,9918,811,6.845047676830027
-heit,75,0.25,4959,624,6.893854187214254
-heit,75,0.125,2480,429,6.755149709757644
-heit,75,0.0625,1240,291,6.533469609558456
-heit,76,1.0,19835,1099,6.941749956658082
-heit,76,0.5,9918,833,6.911756784367883
-heit,76,0.25,4959,612,6.782663696203146
-heit,76,0.125,2480,433,6.704239412800717
-heit,76,0.0625,1240,295,6.675547530604667
-heit,77,1.0,19835,1099,6.941749956658082
-heit,77,0.5,9918,824,6.917306455661543
-heit,77,0.25,4959,584,6.795582033316458
-heit,77,0.125,2480,419,6.687256562300022
-heit,77,0.0625,1240,297,6.623385904721829
-heit,78,1.0,19835,1099,6.941749956658082
-heit,78,0.5,9918,833,6.8726339505438325
-heit,78,0.25,4959,607,6.832910399681177
-heit,78,0.125,2480,408,6.662059880705022
-heit,78,0.0625,1240,289,6.609627685806634
-heit,79,1.0,19835,1099,6.941749956658082
-heit,79,0.5,9918,806,6.896655530739863
-heit,79,0.25,4959,597,6.85483596041463
-heit,79,0.125,2480,412,6.741775082215058
-heit,79,0.0625,1240,285,6.53990963328833
-heit,80,1.0,19835,1099,6.941749956658082
-heit,80,0.5,9918,814,6.865397092381212
-heit,80,0.25,4959,590,6.790437093250165
-heit,80,0.125,2480,417,6.6046298766446165
-heit,80,0.0625,1240,298,6.59060501385721
-heit,81,1.0,19835,1099,6.941749956658082
-heit,81,0.5,9918,821,6.911507210045909
-heit,81,0.25,4959,609,6.866467030685355
-heit,81,0.125,2480,445,6.763179796591367
-heit,81,0.0625,1240,276,6.498618420325941
-heit,82,1.0,19835,1099,6.941749956658082
-heit,82,0.5,9918,810,6.847604099615332
-heit,82,0.25,4959,589,6.824311663257046
-heit,82,0.125,2480,446,6.804133380881894
-heit,82,0.0625,1240,286,6.601670316461961
-heit,83,1.0,19835,1099,6.941749956658082
-heit,83,0.5,9918,819,6.903747678943656
-heit,83,0.25,4959,587,6.788050339419729
-heit,83,0.125,2480,436,6.710276090493302
-heit,83,0.0625,1240,297,6.554091619150558
-heit,84,1.0,19835,1099,6.941749956658082
-heit,84,0.5,9918,820,6.9061612227665075
-heit,84,0.25,4959,589,6.844948669922897
-heit,84,0.125,2480,406,6.61361390550836
-heit,84,0.0625,1240,295,6.578160160924121
-heit,85,1.0,19835,1099,6.941749956658082
-heit,85,0.5,9918,820,6.913926959972033
-heit,85,0.25,4959,627,6.944085970845342
-heit,85,0.125,2480,419,6.669844968513949
-heit,85,0.0625,1240,281,6.49403738731602
-heit,86,1.0,19835,1099,6.941749956658082
-heit,86,0.5,9918,827,6.920201439334618
-heit,86,0.25,4959,583,6.729055921897355
-heit,86,0.125,2480,428,6.713788487877828
-heit,86,0.0625,1240,280,6.527504584911536
-heit,87,1.0,19835,1099,6.941749956658082
-heit,87,0.5,9918,834,6.906555145452287
-heit,87,0.25,4959,595,6.793886380123739
-heit,87,0.125,2480,438,6.75900714236628
-heit,87,0.0625,1240,307,6.691042420702902
-heit,88,1.0,19835,1099,6.941749956658082
-heit,88,0.5,9918,819,6.881605132430546
-heit,88,0.25,4959,589,6.726586864164658
-heit,88,0.125,2480,434,6.745909488710946
-heit,88,0.0625,1240,307,6.5355273130657485
-heit,89,1.0,19835,1099,6.941749956658082
-heit,89,0.5,9918,836,6.906594563610558
-heit,89,0.25,4959,590,6.747359170161674
-heit,89,0.125,2480,418,6.65685075007245
-heit,89,0.0625,1240,274,6.490696053745869
-heit,90,1.0,19835,1099,6.941749956658082
-heit,90,0.5,9918,816,6.89480337825728
-heit,90,0.25,4959,600,6.831434372784583
-heit,90,0.125,2480,424,6.664984424504071
-heit,90,0.0625,1240,305,6.659362916468493
-heit,91,1.0,19835,1099,6.941749956658082
-heit,91,0.5,9918,824,6.846257082329629
-heit,91,0.25,4959,593,6.7779215231350785
-heit,91,0.125,2480,438,6.698868114384742
-heit,91,0.0625,1240,276,6.3997524192582285
-heit,92,1.0,19835,1099,6.941749956658082
-heit,92,0.5,9918,837,6.892336563399678
-heit,92,0.25,4959,574,6.751740457658248
-heit,92,0.125,2480,425,6.771742734813187
-heit,92,0.0625,1240,287,6.51342736611948
-heit,93,1.0,19835,1099,6.941749956658082
-heit,93,0.5,9918,803,6.919839275568152
-heit,93,0.25,4959,609,6.861672902960536
-heit,93,0.125,2480,417,6.759816934919808
-heit,93,0.0625,1240,289,6.62923947851875
-heit,94,1.0,19835,1099,6.941749956658082
-heit,94,0.5,9918,847,6.896298056068979
-heit,94,0.25,4959,599,6.791321078209768
-heit,94,0.125,2480,437,6.779211331168478
-heit,94,0.0625,1240,312,6.672474543658859
-heit,95,1.0,19835,1099,6.941749956658082
-heit,95,0.5,9918,839,6.8752291133158625
-heit,95,0.25,4959,578,6.8147799518739385
-heit,95,0.125,2480,420,6.7169467009546935
-heit,95,0.0625,1240,288,6.520291330399955
-heit,96,1.0,19835,1099,6.941749956658082
-heit,96,0.5,9918,817,6.882108191706049
-heit,96,0.25,4959,594,6.853686766961183
-heit,96,0.125,2480,416,6.696161392982073
-heit,96,0.0625,1240,272,6.532853250404686
-heit,97,1.0,19835,1099,6.941749956658082
-heit,97,0.5,9918,818,6.862299000704641
-heit,97,0.25,4959,589,6.800073262072264
-heit,97,0.125,2480,409,6.614327326030492
-heit,97,0.0625,1240,300,6.6277454443447885
-heit,98,1.0,19835,1099,6.941749956658082
-heit,98,0.5,9918,819,6.879579851910642
-heit,98,0.25,4959,613,6.868384738344276
-heit,98,0.125,2480,406,6.720570255233091
-heit,98,0.0625,1240,299,6.684980051452426
-heit,99,1.0,19835,1099,6.941749956658082
-heit,99,0.5,9918,829,6.909836500976659
-heit,99,0.25,4959,593,6.809057941658805
-heit,99,0.125,2480,431,6.685011972239838
-heit,99,0.0625,1240,281,6.489487407141005
-heit,100,1.0,19835,1099,6.941749956658082
-heit,100,0.5,9918,814,6.878463715204964
-heit,100,0.25,4959,601,6.820890865778227
-heit,100,0.125,2480,411,6.7112589199259505
-heit,100,0.0625,1240,289,6.484228111109427
-ie,1,1.0,9155,300,5.905187684476804
-ie,1,0.5,4578,260,5.896801665444786
-ie,1,0.25,2289,206,5.871200371388205
-ie,1,0.125,1145,161,5.742321481326958
-ie,1,0.0625,573,120,5.656120848464516
-ie,2,1.0,9155,300,5.905187684476804
-ie,2,0.5,4578,250,5.9049080869323936
-ie,2,0.25,2289,200,5.83047073141198
-ie,2,0.125,1145,158,5.690344515011276
-ie,2,0.0625,573,122,5.601349577787001
-ie,3,1.0,9155,300,5.905187684476804
-ie,3,0.5,4578,254,5.8995031935903
-ie,3,0.25,2289,202,5.811295635993995
-ie,3,0.125,1145,149,5.556974844358679
-ie,3,0.0625,573,117,5.632719637017076
-ie,4,1.0,9155,300,5.905187684476804
-ie,4,0.5,4578,264,5.868988129716707
-ie,4,0.25,2289,195,5.795880156585442
-ie,4,0.125,1145,154,5.724481118549934
-ie,4,0.0625,573,128,5.7547751896453985
-ie,5,1.0,9155,300,5.905187684476804
-ie,5,0.5,4578,260,5.889670650513314
-ie,5,0.25,2289,214,5.868003473459477
-ie,5,0.125,1145,151,5.748936000584724
-ie,5,0.0625,573,116,5.592384509003078
-ie,6,1.0,9155,300,5.905187684476804
-ie,6,0.5,4578,257,5.865676356641021
-ie,6,0.25,2289,213,5.844645326069735
-ie,6,0.125,1145,167,5.723614803716701
-ie,6,0.0625,573,119,5.669418107053546
-ie,7,1.0,9155,300,5.905187684476804
-ie,7,0.5,4578,253,5.860166833474975
-ie,7,0.25,2289,211,5.789378833678421
-ie,7,0.125,1145,160,5.641086731938135
-ie,7,0.0625,573,122,5.730901642940648
-ie,8,1.0,9155,300,5.905187684476804
-ie,8,0.5,4578,260,5.882895575802764
-ie,8,0.25,2289,210,5.78635626678625
-ie,8,0.125,1145,163,5.8028630060010284
-ie,8,0.0625,573,114,5.541932031012931
-ie,9,1.0,9155,300,5.905187684476804
-ie,9,0.5,4578,259,5.899315142971719
-ie,9,0.25,2289,206,5.8322362246708535
-ie,9,0.125,1145,158,5.726870949546935
-ie,9,0.0625,573,126,5.649509771549889
-ie,10,1.0,9155,300,5.905187684476804
-ie,10,0.5,4578,253,5.861860935687679
-ie,10,0.25,2289,210,5.78251850262019
-ie,10,0.125,1145,179,5.855526625278184
-ie,10,0.0625,573,119,5.674412215721216
-ie,11,1.0,9155,300,5.905187684476804
-ie,11,0.5,4578,260,5.889196490024399
-ie,11,0.25,2289,210,5.818870069526204
-ie,11,0.125,1145,160,5.744105241975949
-ie,11,0.0625,573,125,5.6730294889701565
-ie,12,1.0,9155,300,5.905187684476804
-ie,12,0.5,4578,259,5.912510125190368
-ie,12,0.25,2289,201,5.780317510812734
-ie,12,0.125,1145,163,5.789789999873619
-ie,12,0.0625,573,102,5.307522307913021
-ie,13,1.0,9155,300,5.905187684476804
-ie,13,0.5,4578,259,5.909936919054424
-ie,13,0.25,2289,197,5.807940150313175
-ie,13,0.125,1145,168,5.727930134626768
-ie,13,0.0625,573,134,5.794584610138295
-ie,14,1.0,9155,300,5.905187684476804
-ie,14,0.5,4578,251,5.816796694941939
-ie,14,0.25,2289,201,5.850571709334545
-ie,14,0.125,1145,164,5.775271188092075
-ie,14,0.0625,573,130,5.664705105878192
-ie,15,1.0,9155,300,5.905187684476804
-ie,15,0.5,4578,258,5.875785649970025
-ie,15,0.25,2289,201,5.833558748495295
-ie,15,0.125,1145,157,5.786450995590942
-ie,15,0.0625,573,116,5.61273056953763
-ie,16,1.0,9155,300,5.905187684476804
-ie,16,0.5,4578,261,5.871084887381472
-ie,16,0.25,2289,213,5.815379914879729
-ie,16,0.125,1145,165,5.761445474631481
-ie,16,0.0625,573,116,5.553644353135266
-ie,17,1.0,9155,300,5.905187684476804
-ie,17,0.5,4578,258,5.87596188691009
-ie,17,0.25,2289,208,5.832057791036832
-ie,17,0.125,1145,147,5.571421262733826
-ie,17,0.0625,573,112,5.478058012603286
-ie,18,1.0,9155,300,5.905187684476804
-ie,18,0.5,4578,252,5.863532960839772
-ie,18,0.25,2289,198,5.733762243875731
-ie,18,0.125,1145,166,5.850488999250679
-ie,18,0.0625,573,127,5.636345908674491
-ie,19,1.0,9155,300,5.905187684476804
-ie,19,0.5,4578,252,5.906995246772355
-ie,19,0.25,2289,205,5.798853795626643
-ie,19,0.125,1145,156,5.694374074350767
-ie,19,0.0625,573,122,5.673937432284616
-ie,20,1.0,9155,300,5.905187684476804
-ie,20,0.5,4578,268,5.897756091859849
-ie,20,0.25,2289,202,5.764513724790382
-ie,20,0.125,1145,151,5.679688617929132
-ie,20,0.0625,573,116,5.666570389953898
-ie,21,1.0,9155,300,5.905187684476804
-ie,21,0.5,4578,256,5.852947292344085
-ie,21,0.25,2289,208,5.832462246916059
-ie,21,0.125,1145,166,5.803848181526666
-ie,21,0.0625,573,114,5.391626175593357
-ie,22,1.0,9155,300,5.905187684476804
-ie,22,0.5,4578,256,5.859295932574647
-ie,22,0.25,2289,208,5.823314153203462
-ie,22,0.125,1145,155,5.653125898314034
-ie,22,0.0625,573,117,5.621832772953731
-ie,23,1.0,9155,300,5.905187684476804
-ie,23,0.5,4578,254,5.849035827388601
-ie,23,0.25,2289,203,5.785645428777235
-ie,23,0.125,1145,159,5.79782687409029
-ie,23,0.0625,573,118,5.571075954351649
-ie,24,1.0,9155,300,5.905187684476804
-ie,24,0.5,4578,247,5.8441070704415745
-ie,24,0.25,2289,201,5.792348383818582
-ie,24,0.125,1145,170,5.859643245341996
-ie,24,0.0625,573,115,5.503762539270969
-ie,25,1.0,9155,300,5.905187684476804
-ie,25,0.5,4578,252,5.86586269431791
-ie,25,0.25,2289,211,5.863393004346175
-ie,25,0.125,1145,167,5.795887026616281
-ie,25,0.0625,573,122,5.51715429276335
-ie,26,1.0,9155,300,5.905187684476804
-ie,26,0.5,4578,253,5.828253551232972
-ie,26,0.25,2289,203,5.822452019502278
-ie,26,0.125,1145,156,5.714690037502899
-ie,26,0.0625,573,115,5.579493088683341
-ie,27,1.0,9155,300,5.905187684476804
-ie,27,0.5,4578,261,5.881236738486017
-ie,27,0.25,2289,220,5.834586723225645
-ie,27,0.125,1145,174,5.8271289494068395
-ie,27,0.0625,573,124,5.579845085357707
-ie,28,1.0,9155,300,5.905187684476804
-ie,28,0.5,4578,261,5.93598017196
-ie,28,0.25,2289,209,5.883045930230179
-ie,28,0.125,1145,162,5.767389787522128
-ie,28,0.0625,573,117,5.592716490192231
-ie,29,1.0,9155,300,5.905187684476804
-ie,29,0.5,4578,260,5.879567176327133
-ie,29,0.25,2289,206,5.7839201239566025
-ie,29,0.125,1145,162,5.622823849659774
-ie,29,0.0625,573,127,5.698357257551909
-ie,30,1.0,9155,300,5.905187684476804
-ie,30,0.5,4578,255,5.88561418811637
-ie,30,0.25,2289,204,5.7828432771005955
-ie,30,0.125,1145,149,5.688639323890199
-ie,30,0.0625,573,126,5.665390534982062
-ie,31,1.0,9155,300,5.905187684476804
-ie,31,0.5,4578,248,5.890758591969402
-ie,31,0.25,2289,217,5.869781339093275
-ie,31,0.125,1145,158,5.716229720592671
-ie,31,0.0625,573,116,5.672986440794478
-ie,32,1.0,9155,300,5.905187684476804
-ie,32,0.5,4578,259,5.903357447619947
-ie,32,0.25,2289,201,5.704744238351527
-ie,32,0.125,1145,167,5.770401830004635
-ie,32,0.0625,573,122,5.5457369709103
-ie,33,1.0,9155,300,5.905187684476804
-ie,33,0.5,4578,244,5.874406004564489
-ie,33,0.25,2289,211,5.911976383035779
-ie,33,0.125,1145,168,5.763340852134597
-ie,33,0.0625,573,125,5.630139742931204
-ie,34,1.0,9155,300,5.905187684476804
-ie,34,0.5,4578,249,5.868091219439892
-ie,34,0.25,2289,213,5.868411157639985
-ie,34,0.125,1145,163,5.769715939745966
-ie,34,0.0625,573,118,5.643930795777083
-ie,35,1.0,9155,300,5.905187684476804
-ie,35,0.5,4578,263,5.864591942921902
-ie,35,0.25,2289,197,5.755839769343835
-ie,35,0.125,1145,169,5.790885568190201
-ie,35,0.0625,573,118,5.647606962364411
-ie,36,1.0,9155,300,5.905187684476804
-ie,36,0.5,4578,260,5.83497577020466
-ie,36,0.25,2289,208,5.815646186058528
-ie,36,0.125,1145,169,5.802678652174647
-ie,36,0.0625,573,113,5.637361165549646
-ie,37,1.0,9155,300,5.905187684476804
-ie,37,0.5,4578,255,5.878902472553414
-ie,37,0.25,2289,216,5.823132939142488
-ie,37,0.125,1145,163,5.830275417595514
-ie,37,0.0625,573,124,5.645304945969131
