sfx,iter,factor,sample_size,n_types,entropy
-eV,58,0.5,2611,153,6.012079936091499
-eV,58,0.25,1306,129,5.941238160935785
-eV,58,0.125,653,114,5.906547866849111
-eV,58,0.0625,327,83,5.7408306580666
-eV,59,1.0,5222,172,6.084238959748646
-eV,59,0.5,2611,166,6.157095328236945
-eV,59,0.25,1306,136,6.0321015066210135
-eV,59,0.125,653,115,5.999859912139285
-eV,59,0.0625,327,91,5.853770112332919
-eV,60,1.0,5222,172,6.102464950375873
-eV,60,0.5,2611,159,6.027551425153608
-eV,60,0.25,1306,135,5.994982114296498
-eV,60,0.125,653,105,5.9299929564149325
-eV,60,0.0625,327,85,5.802692712394323
-eV,61,1.0,5222,170,6.089659091582573
-eV,61,0.5,2611,156,6.084982672116662
-eV,61,0.25,1306,137,6.003650890883197
-eV,61,0.125,653,109,5.965776003309692
-eV,61,0.0625,327,84,5.746141821498655
-eV,62,1.0,5222,170,6.035907751618316
-eV,62,0.5,2611,152,6.01350681178098
-eV,62,0.25,1306,128,6.021224701412302
-eV,62,0.125,653,111,5.919162365486832
-eV,62,0.0625,327,91,5.831334281859893
-eV,63,1.0,5222,174,6.070191362428965
-eV,63,0.5,2611,153,6.074026005033058
-eV,63,0.25,1306,127,6.004367813392652
-eV,63,0.125,653,116,5.971811310810973
-eV,63,0.0625,327,89,5.84249679738778
-eV,64,1.0,5222,172,6.060718341308312
-eV,64,0.5,2611,159,6.055173700101481
-eV,64,0.25,1306,134,6.023027649464816
-eV,64,0.125,653,106,5.878418099055507
-eV,64,0.0625,327,80,5.604649763900268
-eV,65,1.0,5222,164,6.038646399002693
-eV,65,0.5,2611,158,6.067638934449016
-eV,65,0.25,1306,134,5.994520068815175
-eV,65,0.125,653,106,5.979194505548094
-eV,65,0.0625,327,81,5.783597997382518
-eV,66,1.0,5222,171,6.072027739665134
-eV,66,0.5,2611,156,6.042707910136985
-eV,66,0.25,1306,137,6.0409593727136395
-eV,66,0.125,653,107,5.852635370659143
-eV,66,0.0625,327,93,5.957940186892817
-eV,67,1.0,5222,170,6.046775914782461
-eV,67,0.5,2611,154,6.039647626807287
-eV,67,0.25,1306,133,5.97200622779856
-eV,67,0.125,653,105,5.937101368692752
-eV,67,0.0625,327,89,5.884693102936013
-eV,68,1.0,5222,171,6.095732587145106
-eV,68,0.5,2611,152,6.060067111167799
-eV,68,0.25,1306,139,6.031761932374075
-eV,68,0.125,653,111,5.812944722755735
-eV,68,0.0625,327,85,5.707519444758387
-eV,69,1.0,5222,167,6.04469567468534
-eV,69,0.5,2611,152,6.042431269181198
-eV,69,0.25,1306,133,5.954340507090712
-eV,69,0.125,653,101,5.873022690262834
-eV,69,0.0625,327,80,5.795979940718719
-eV,70,1.0,5222,168,6.0327278056357825
-eV,70,0.5,2611,159,6.099405758416513
-eV,70,0.25,1306,134,6.002099360890686
-eV,70,0.125,653,103,5.925676211285459
-eV,70,0.0625,327,76,5.592673795702931
-eV,71,1.0,5222,171,6.127415627524691
-eV,71,0.5,2611,153,6.017118376273792
-eV,71,0.25,1306,139,6.05019782430706
-eV,71,0.125,653,113,5.878638085859586
-eV,71,0.0625,327,84,5.834423188008956
-eV,72,1.0,5222,172,6.065190455845134
-eV,72,0.5,2611,157,6.050748550342026
-eV,72,0.25,1306,139,6.006382364847904
-eV,72,0.125,653,110,5.913208809259555
-eV,72,0.0625,327,86,5.840050908693175
-eV,73,1.0,5222,167,6.036733203729021
-eV,73,0.5,2611,153,5.97344189275853
-eV,73,0.25,1306,122,5.9918756072597015
-eV,73,0.125,653,113,5.916488550304908
-eV,73,0.0625,327,91,5.692639091760768
-eV,74,1.0,5222,169,6.051824041686732
-eV,74,0.5,2611,154,6.0430326414188995
-eV,74,0.25,1306,137,5.970520774266142
-eV,74,0.125,653,107,5.895056439498158
-eV,74,0.0625,327,85,5.6127326398758575
-eV,75,1.0,5222,172,6.058255789511349
-eV,75,0.5,2611,149,6.037297630311843
-eV,75,0.25,1306,135,5.991557819507143
-eV,75,0.125,653,110,5.869399570648752
-eV,75,0.0625,327,80,5.7926443333537625
-eV,76,1.0,5222,168,6.105801923445005
-eV,76,0.5,2611,155,6.0038213794681266
-eV,76,0.25,1306,137,6.036158016094232
-eV,76,0.125,653,112,5.912671610818728
-eV,76,0.0625,327,78,5.6316984912834895
-eV,77,1.0,5222,170,6.04229196307763
-eV,77,0.5,2611,155,6.04958173452549
-eV,77,0.25,1306,142,5.971960867796944
-eV,77,0.125,653,105,5.894792789273745
-eV,77,0.0625,327,77,5.6184442863679465
-eV,78,1.0,5222,167,6.071298147966826
-eV,78,0.5,2611,159,6.070402808726925
-eV,78,0.25,1306,129,6.007039133154258
-eV,78,0.125,653,110,5.869470763394332
-eV,78,0.0625,327,79,5.585717017231339
-eV,79,1.0,5222,173,6.033740860896765
-eV,79,0.5,2611,151,6.00679438154447
-eV,79,0.25,1306,138,6.065593138428109
-eV,79,0.125,653,110,5.897728878268538
-eV,79,0.0625,327,81,5.696278718322007
-eV,80,1.0,5222,174,6.098916090685599
-eV,80,0.5,2611,158,6.048724540289107
-eV,80,0.25,1306,139,5.942461991236102
-eV,80,0.125,653,101,5.795066277304969
-eV,80,0.0625,327,83,5.807917907435138
-eV,81,1.0,5222,171,6.050807839844624
-eV,81,0.5,2611,157,6.01690819680115
-eV,81,0.25,1306,125,5.945758730446839
-eV,81,0.125,653,105,5.813919150964912
-eV,81,0.0625,327,84,5.70736890036837
-eV,82,1.0,5222,172,6.041458317720667
-eV,82,0.5,2611,154,6.036529191097895
-eV,82,0.25,1306,133,6.016160538132241
-eV,82,0.125,653,113,5.98357389158023
-eV,82,0.0625,327,84,5.63756078875118
-eV,83,1.0,5222,174,6.104264980486665
-eV,83,0.5,2611,148,5.990038457274273
-eV,83,0.25,1306,131,5.963181668494828
-eV,83,0.125,653,115,5.970167460519447
-eV,83,0.0625,327,96,5.915766299210842
-eV,84,1.0,5222,170,6.067340572474869
-eV,84,0.5,2611,147,6.029756510122288
-eV,84,0.25,1306,134,5.954970705642265
-eV,84,0.125,653,108,5.936993558256861
-eV,84,0.0625,327,80,5.771606448276386
-eV,85,1.0,5222,169,6.094743698825241
-eV,85,0.5,2611,156,6.11019237674641
-eV,85,0.25,1306,134,5.978960285422273
-eV,85,0.125,653,109,5.910932487082713
-eV,85,0.0625,327,88,5.831303731548577
-eV,86,1.0,5222,173,6.110054323071181
-eV,86,0.5,2611,152,5.9672908551525135
-eV,86,0.25,1306,132,6.011851083941283
-eV,86,0.125,653,114,5.913462784206255
-eV,86,0.0625,327,85,5.803953159868354
-eV,87,1.0,5222,167,6.053192546730762
-eV,87,0.5,2611,161,6.058654198670457
-eV,87,0.25,1306,130,5.957342512722704
-eV,87,0.125,653,111,5.898799633069343
-eV,87,0.0625,327,87,5.729605818002558
-eV,88,1.0,5222,172,6.063210245191818
-eV,88,0.5,2611,150,6.035581875642504
-eV,88,0.25,1306,141,5.946993108398887
-eV,88,0.125,653,106,5.822973244675986
-eV,88,0.0625,327,89,5.840587872700661
-eV,89,1.0,5222,176,6.0752774978495445
-eV,89,0.5,2611,149,6.016468481390421
-eV,89,0.25,1306,136,5.98807889392481
-eV,89,0.125,653,108,5.9773195153001835
-eV,89,0.0625,327,86,5.742752929333356
-eV,90,1.0,5222,171,6.073913709875778
-eV,90,0.5,2611,158,6.12429195709617
-eV,90,0.25,1306,138,6.030871551467274
-eV,90,0.125,653,111,5.8372991451690535
-eV,90,0.0625,327,90,5.8107403417706
-eV,91,1.0,5222,173,6.073273522936944
-eV,91,0.5,2611,162,6.085324870423816
-eV,91,0.25,1306,137,6.0212654260501415
-eV,91,0.125,653,119,5.98489131516595
-eV,91,0.0625,327,86,5.732723501341251
-eV,92,1.0,5222,171,6.055136940325176
-eV,92,0.5,2611,155,6.046944865059812
-eV,92,0.25,1306,139,6.027039098556979
-eV,92,0.125,653,109,5.919058203769269
-eV,92,0.0625,327,94,5.978655814671418
-eV,93,1.0,5222,171,6.1304134921488185
-eV,93,0.5,2611,152,6.038414114677516
-eV,93,0.25,1306,137,6.0104513277177665
-eV,93,0.125,653,113,5.912078465659258
-eV,93,0.0625,327,82,5.701027582731697
-eV,94,1.0,5222,171,6.039327697529403
-eV,94,0.5,2611,153,6.040828975490368
-eV,94,0.25,1306,128,5.961803168903931
-eV,94,0.125,653,109,5.930260974522147
-eV,94,0.0625,327,85,5.837844498791268
-eV,95,1.0,5222,171,6.072085051526833
-eV,95,0.5,2611,155,6.036571817713814
-eV,95,0.25,1306,129,5.950029142123895
-eV,95,0.125,653,114,5.900159215986948
-eV,95,0.0625,327,86,5.843733809233978
-eV,96,1.0,5222,168,6.078753108295781
-eV,96,0.5,2611,161,6.113224639167834
-eV,96,0.25,1306,142,6.015773352567652
-eV,96,0.125,653,103,5.824977158685455
-eV,96,0.0625,327,84,5.799820034700393
-eV,97,1.0,5222,171,6.030095471617289
-eV,97,0.5,2611,161,6.067721089626394
-eV,97,0.25,1306,137,5.975307852452811
-eV,97,0.125,653,113,5.9729471570690125
-eV,97,0.0625,327,86,5.748304418614824
-eV,98,1.0,5222,170,6.041972492661511
-eV,98,0.5,2611,155,5.986528964883863
-eV,98,0.25,1306,127,5.963106274185061
-eV,98,0.125,653,106,5.842745066931105
-eV,98,0.0625,327,87,5.839807836829464
-eV,99,1.0,5222,174,6.059235011373259
-eV,99,0.5,2611,161,6.051497643191772
-eV,99,0.25,1306,133,6.054003140463191
-eV,99,0.125,653,112,5.884769440255873
-eV,99,0.0625,327,82,5.715534467132369
-eV,100,1.0,5222,171,6.063889473751262
-eV,100,0.5,2611,155,6.031498091638474
-eV,100,0.25,1306,132,5.9377162237892
-eV,100,0.125,653,106,5.860923427003585
-eV,100,0.0625,327,88,5.808755040565021
-heit,1,1.0,19835,915,6.9105723112324355
-heit,1,0.5,9918,738,6.870530619517013
-heit,1,0.25,4959,566,6.806865519309105
-heit,1,0.125,2480,417,6.757638468491914
-heit,1,0.0625,1240,283,6.478316054718734
-heit,2,1.0,19835,883,6.886208909655649
-heit,2,0.5,9918,731,6.851934263260047
-heit,2,0.25,4959,575,6.7361727093370884
-heit,2,0.125,2480,398,6.650938553417119
-heit,2,0.0625,1240,270,6.415348424793785
-heit,3,1.0,19835,896,6.846470151930066
-heit,3,0.5,9918,720,6.823350854422838
-heit,3,0.25,4959,565,6.756894004110713
-heit,3,0.125,2480,400,6.627152710853527
-heit,3,0.0625,1240,298,6.672713332875388
-heit,4,1.0,19835,910,6.92477919567565
-heit,4,0.5,9918,727,6.8589520536375135
-heit,4,0.25,4959,567,6.811384311697756
-heit,4,0.125,2480,415,6.7083471748835795
-heit,4,0.0625,1240,287,6.562572536183375
-heit,5,1.0,19835,909,6.852186421906168
-heit,5,0.5,9918,769,6.888124828104797
-heit,5,0.25,4959,552,6.729032049922747
-heit,5,0.125,2480,409,6.710702688710203
-heit,5,0.0625,1240,272,6.45622922407774
-heit,6,1.0,19835,898,6.905268391689291
-heit,6,0.5,9918,735,6.830920288913246
-heit,6,0.25,4959,562,6.779115901903228
-heit,6,0.125,2480,401,6.715480474470511
-heit,6,0.0625,1240,268,6.459977724048872
-heit,7,1.0,19835,913,6.90618678982953
-heit,7,0.5,9918,748,6.891442291360714
-heit,7,0.25,4959,540,6.7685234384547925
-heit,7,0.125,2480,403,6.750453702822574
-heit,7,0.0625,1240,283,6.5324588617265436
-heit,8,1.0,19835,899,6.8797574037402836
-heit,8,0.5,9918,734,6.877001842575664
-heit,8,0.25,4959,577,6.816461749398973
-heit,8,0.125,2480,408,6.62613429790311
-heit,8,0.0625,1240,281,6.438483945186555
-heit,9,1.0,19835,914,6.911244987689352
-heit,9,0.5,9918,745,6.85702250726443
-heit,9,0.25,4959,566,6.805121813797202
-heit,9,0.125,2480,403,6.682869473487343
-heit,9,0.0625,1240,279,6.486197052337199
-heit,10,1.0,19835,888,6.872529318096921
-heit,10,0.5,9918,719,6.85474719033883
-heit,10,0.25,4959,555,6.713755242914822
-heit,10,0.125,2480,421,6.742704671852968
-heit,10,0.0625,1240,275,6.390008702699673
-heit,11,1.0,19835,890,6.916667976958667
-heit,11,0.5,9918,733,6.838926987292255
-heit,11,0.25,4959,550,6.722441859931709
-heit,11,0.125,2480,402,6.6468856668902925
-heit,11,0.0625,1240,289,6.67011406806741
-heit,12,1.0,19835,913,6.899619151717008
-heit,12,0.5,9918,731,6.819999651774055
-heit,12,0.25,4959,568,6.775745556758635
-heit,12,0.125,2480,416,6.71911987374786
-heit,12,0.0625,1240,285,6.455521325202028
-heit,13,1.0,19835,913,6.918264766834092
-heit,13,0.5,9918,741,6.892455233072118
-heit,13,0.25,4959,560,6.7946195150186925
-heit,13,0.125,2480,400,6.6684134377383355
-heit,13,0.0625,1240,281,6.503609391499195
-heit,14,1.0,19835,919,6.901307246985989
-heit,14,0.5,9918,759,6.880017331416281
-heit,14,0.25,4959,554,6.795868011553019
-heit,14,0.125,2480,407,6.6823511767241035
-heit,14,0.0625,1240,276,6.483910586416322
-heit,15,1.0,19835,907,6.904525680708073
-heit,15,0.5,9918,726,6.859900718100266
-heit,15,0.25,4959,573,6.786965919138607
-heit,15,0.125,2480,425,6.678249601873831
-heit,15,0.0625,1240,280,6.506513176560137
-heit,16,1.0,19835,909,6.9075876403885985
-heit,16,0.5,9918,746,6.90541164582159
-heit,16,0.25,4959,566,6.799992617492702
-heit,16,0.125,2480,412,6.712768159208474
-heit,16,0.0625,1240,293,6.449849879353013
-heit,17,1.0,19835,891,6.882598524313985
-heit,17,0.5,9918,751,6.85452964830592
-heit,17,0.25,4959,556,6.784204393149908
-heit,17,0.125,2480,403,6.678055585998811
-heit,17,0.0625,1240,283,6.595541659916945
-heit,18,1.0,19835,922,6.917102328438506
-heit,18,0.5,9918,749,6.866980661857008
-heit,18,0.25,4959,592,6.81266100526415
-heit,18,0.125,2480,403,6.665258382444911
-heit,18,0.0625,1240,297,6.612662600575957
-heit,19,1.0,19835,910,6.90346293089916
-heit,19,0.5,9918,758,6.889920408495292
-heit,19,0.25,4959,559,6.825960094328729
-heit,19,0.125,2480,399,6.7400014430604624
-heit,19,0.0625,1240,300,6.547319467784714
-heit,20,1.0,19835,920,6.907089837939699
-heit,20,0.5,9918,740,6.848929261337422
-heit,20,0.25,4959,565,6.7986225645414
-heit,20,0.125,2480,408,6.6361515107251945
-heit,20,0.0625,1240,289,6.5437652577593965
-heit,21,1.0,19835,907,6.89947311522929
-heit,21,0.5,9918,730,6.823902146331223
-heit,21,0.25,4959,544,6.713427000497267
-heit,21,0.125,2480,396,6.638666297199029
-heit,21,0.0625,1240,264,6.404314863396483
-heit,22,1.0,19835,929,6.90174347362296
-heit,22,0.5,9918,739,6.873872951093986
-heit,22,0.25,4959,572,6.834319393132139
-heit,22,0.125,2480,402,6.71219826094092
-heit,22,0.0625,1240,292,6.5863161518827615
-heit,23,1.0,19835,910,6.899709182789726
-heit,23,0.5,9918,727,6.81796140464293
-heit,23,0.25,4959,567,6.775079956308771
-heit,23,0.125,2480,415,6.719636660570809
-heit,23,0.0625,1240,275,6.489894566346353
-heit,24,1.0,19835,895,6.8895984349041965
-heit,24,0.5,9918,748,6.88367505400597
-heit,24,0.25,4959,571,6.771297791088374
-heit,24,0.125,2480,394,6.575235094807069
-heit,24,0.0625,1240,292,6.61265321834499
-heit,25,1.0,19835,893,6.858053896508978
-heit,25,0.5,9918,744,6.849555785861419
-heit,25,0.25,4959,555,6.726071545254319
-heit,25,0.125,2480,390,6.545009178162702
-heit,25,0.0625,1240,296,6.619039276985252
-heit,26,1.0,19835,912,6.8829804220726
-heit,26,0.5,9918,732,6.865553213441285
-heit,26,0.25,4959,563,6.814961638102827
-heit,26,0.125,2480,428,6.677340410316778
-heit,26,0.0625,1240,275,6.473768260398551
-heit,27,1.0,19835,898,6.892306514939936
-heit,27,0.5,9918,742,6.822154999198043
-heit,27,0.25,4959,561,6.834424227601261
-heit,27,0.125,2480,400,6.696362947761315
-heit,27,0.0625,1240,294,6.495350751366003
-heit,28,1.0,19835,903,6.914507338164973
-heit,28,0.5,9918,733,6.873318442534647
-heit,28,0.25,4959,564,6.823457713219111
-heit,28,0.125,2480,430,6.704438879804111
-heit,28,0.0625,1240,288,6.437235872349951
-heit,29,1.0,19835,927,6.894816422903832
-heit,29,0.5,9918,729,6.858129377978087
-heit,29,0.25,4959,567,6.82432863544881
-heit,29,0.125,2480,407,6.683011870849933
-heit,29,0.0625,1240,288,6.637881918221915
-heit,30,1.0,19835,913,6.9205929129194805
-heit,30,0.5,9918,755,6.887157331096163
-heit,30,0.25,4959,546,6.753742516292617
-heit,30,0.125,2480,405,6.659442945954802
-heit,30,0.0625,1240,290,6.516764150017451
-heit,31,1.0,19835,897,6.859774891766958
-heit,31,0.5,9918,755,6.8784950486519305
-heit,31,0.25,4959,566,6.819396239586481
-heit,31,0.125,2480,400,6.650890455117736
-heit,31,0.0625,1240,293,6.482220556851422
-heit,32,1.0,19835,899,6.909462275725194
-heit,32,0.5,9918,711,6.888172666181634
-heit,32,0.25,4959,557,6.760252129891756
-heit,32,0.125,2480,430,6.832787749322817
-heit,32,0.0625,1240,291,6.662847003886124
-heit,33,1.0,19835,909,6.929856823351043
-heit,33,0.5,9918,759,6.903901242825926
-heit,33,0.25,4959,558,6.781349040836494
-heit,33,0.125,2480,400,6.682571978285401
-heit,33,0.0625,1240,282,6.550218023469144
-heit,34,1.0,19835,903,6.9265854846516905
-heit,34,0.5,9918,742,6.882152032974662
-heit,34,0.25,4959,564,6.778366507456059
-heit,34,0.125,2480,401,6.681407933728967
-heit,34,0.0625,1240,284,6.574916838004532
-heit,35,1.0,19835,915,6.897246741152267
-heit,35,0.5,9918,744,6.842524325411673
-heit,35,0.25,4959,568,6.794371188901854
-heit,35,0.125,2480,392,6.677409995675128
-heit,35,0.0625,1240,285,6.508461662051105
-heit,36,1.0,19835,910,6.910396248094902
-heit,36,0.5,9918,728,6.815079822651882
-heit,36,0.25,4959,569,6.744847267149857
-heit,36,0.125,2480,424,6.77561736895332
-heit,36,0.0625,1240,267,6.52904546535503
-heit,37,1.0,19835,924,6.926302979746759
-heit,37,0.5,9918,724,6.819542857006503
-heit,37,0.25,4959,568,6.811596293736376
-heit,37,0.125,2480,392,6.645332028346293
-heit,37,0.0625,1240,292,6.461509008195394
-heit,38,1.0,19835,907,6.909165220239304
-heit,38,0.5,9918,739,6.896971925709936
-heit,38,0.25,4959,586,6.839377125695138
-heit,38,0.125,2480,408,6.68873953125073
-heit,38,0.0625,1240,278,6.526770839721636
-heit,39,1.0,19835,915,6.894543524552577
-heit,39,0.5,9918,742,6.8477055776155344
-heit,39,0.25,4959,543,6.789000370410063
-heit,39,0.125,2480,413,6.716396770545415
-heit,39,0.0625,1240,288,6.515875379160378
-heit,40,1.0,19835,900,6.873488337707397
-heit,40,0.5,9918,740,6.869659558761176
-heit,40,0.25,4959,561,6.712709531824835
-heit,40,0.125,2480,403,6.688669865297852
-heit,40,0.0625,1240,296,6.554281242004384
-heit,41,1.0,19835,915,6.883186869053981
-heit,41,0.5,9918,739,6.867226977975885
-heit,41,0.25,4959,542,6.760521529770123
-heit,41,0.125,2480,404,6.641003598785627
-heit,41,0.0625,1240,294,6.671148014815248
-heit,42,1.0,19835,901,6.877026833298368
-heit,42,0.5,9918,728,6.840835459756364
-heit,42,0.25,4959,527,6.71093041116445
-heit,42,0.125,2480,416,6.6829050192544415
-heit,42,0.0625,1240,274,6.5023803255388835
-heit,43,1.0,19835,910,6.929104589409037
-heit,43,0.5,9918,742,6.8385593342056925
-heit,43,0.25,4959,560,6.775083873766331
-heit,43,0.125,2480,428,6.790035551560755
-heit,43,0.0625,1240,286,6.620154189311443
-heit,44,1.0,19835,917,6.9073198538616145
-heit,44,0.5,9918,749,6.874408129912217
-heit,44,0.25,4959,570,6.81454797052668
-heit,44,0.125,2480,415,6.6660677709713925
-heit,44,0.0625,1240,288,6.5537870874217194
-heit,45,1.0,19835,928,6.893042757232061
-heit,45,0.5,9918,731,6.8169257678310915
-heit,45,0.25,4959,544,6.745085230485117
-heit,45,0.125,2480,417,6.67515996650204
-heit,45,0.0625,1240,283,6.584290800872419
-heit,46,1.0,19835,899,6.870906350886527
-heit,46,0.5,9918,727,6.846982887466096
-heit,46,0.25,4959,597,6.862990370240073
-heit,46,0.125,2480,399,6.651336184005997
-heit,46,0.0625,1240,288,6.618673687078207
-heit,47,1.0,19835,914,6.913439555396489
-heit,47,0.5,9918,728,6.849123828240333
-heit,47,0.25,4959,568,6.819994335439914
-heit,47,0.125,2480,422,6.727616263913296
-heit,47,0.0625,1240,298,6.552375191578002
-heit,48,1.0,19835,920,6.894446455526403
-heit,48,0.5,9918,759,6.8960954216009025
-heit,48,0.25,4959,555,6.725823882476961
-heit,48,0.125,2480,420,6.750051672141216
-heit,48,0.0625,1240,296,6.6421690630500025
-heit,49,1.0,19835,915,6.878054868161982
-heit,49,0.5,9918,740,6.833616219602622
-heit,49,0.25,4959,564,6.76063753394937
-heit,49,0.125,2480,387,6.633823514365027
-heit,49,0.0625,1240,275,6.6033516739874125
-heit,50,1.0,19835,892,6.902661387126834
-heit,50,0.5,9918,726,6.840729329694324
-heit,50,0.25,4959,559,6.762145319699075
-heit,50,0.125,2480,427,6.860513086857118
-heit,50,0.0625,1240,266,6.437122027073681
-heit,51,1.0,19835,917,6.889506086220941
-heit,51,0.5,9918,726,6.884664414753625
-heit,51,0.25,4959,559,6.740523592529638
-heit,51,0.125,2480,409,6.716067978651248
-heit,51,0.0625,1240,294,6.604798015036293
-heit,52,1.0,19835,923,6.90440734288991
-heit,52,0.5,9918,739,6.808587979268729
-heit,52,0.25,4959,576,6.868290798611618
-heit,52,0.125,2480,407,6.657418392957747
-heit,52,0.0625,1240,255,6.352267077302218
-heit,53,1.0,19835,915,6.891246004478389
-heit,53,0.5,9918,748,6.88956398794865
-heit,53,0.25,4959,572,6.801558057337968
-heit,53,0.125,2480,407,6.723187251795599
-heit,53,0.0625,1240,279,6.474456771222173
-heit,54,1.0,19835,926,6.915403377183559
-heit,54,0.5,9918,729,6.858259381177836
-heit,54,0.25,4959,583,6.847091181323857
-heit,54,0.125,2480,402,6.684748348630987
-heit,54,0.0625,1240,289,6.5814725350934795
-heit,55,1.0,19835,892,6.861183666671903
-heit,55,0.5,9918,719,6.834297810637734
-heit,55,0.25,4959,593,6.837981092052704
-heit,55,0.125,2480,427,6.79535070855899
-heit,55,0.0625,1240,280,6.512331585017378
-heit,56,1.0,19835,882,6.877520457946879
-heit,56,0.5,9918,735,6.885210315336354
-heit,56,0.25,4959,563,6.8539546149816335
-heit,56,0.125,2480,410,6.739019646945994
-heit,56,0.0625,1240,276,6.345789057372289
-heit,57,1.0,19835,907,6.888420250358453
-heit,57,0.5,9918,732,6.872411929081266
-heit,57,0.25,4959,559,6.802347648569359
-heit,57,0.125,2480,396,6.588753445422355
-heit,57,0.0625,1240,277,6.502803172034215
-heit,58,1.0,19835,898,6.894728953433115
-heit,58,0.5,9918,744,6.875397955481715
-heit,58,0.25,4959,555,6.840828826261844
-heit,58,0.125,2480,415,6.7120118674939615
-heit,58,0.0625,1240,293,6.635290122983122
-heit,59,1.0,19835,904,6.900452305199986
-heit,59,0.5,9918,751,6.919171950758049
-heit,59,0.25,4959,546,6.804316010961139
-heit,59,0.125,2480,396,6.581878106683394
-heit,59,0.0625,1240,269,6.488170258301944
-heit,60,1.0,19835,917,6.910336841201546
-heit,60,0.5,9918,734,6.874021391135
-heit,60,0.25,4959,549,6.73479381292963
-heit,60,0.125,2480,410,6.693943927725353
-heit,60,0.0625,1240,308,6.637276717531855
-heit,61,1.0,19835,929,6.895265892336801
-heit,61,0.5,9918,745,6.826839333878662
-heit,61,0.25,4959,575,6.894725580420718
-heit,61,0.125,2480,408,6.601276423409629
-heit,61,0.0625,1240,270,6.553901054688492
-heit,62,1.0,19835,909,6.876501149840072
-heit,62,0.5,9918,731,6.807954637552278
-heit,62,0.25,4959,559,6.815595264703182
-heit,62,0.125,2480,406,6.756590722197261
-heit,62,0.0625,1240,302,6.575133013958373
-heit,63,1.0,19835,916,6.903931265011329
-heit,63,0.5,9918,729,6.825147503013122
-heit,63,0.25,4959,575,6.871684492951188
-heit,63,0.125,2480,391,6.568865858524088
-heit,63,0.0625,1240,304,6.6578345119739435
-heit,64,1.0,19835,893,6.90794705513972
-heit,64,0.5,9918,744,6.858727825065382
-heit,64,0.25,4959,596,6.809082784307663
-heit,64,0.125,2480,420,6.643015448188971
-heit,64,0.0625,1240,286,6.557853620535498
-heit,65,1.0,19835,894,6.910470573039844
