lemma,unique_candidates,pos,lemma_freq,base_freq
Analogie,analogisch,ADJ.,1754,26
Idiotie,idiot,ADJ.,232,0
Idiotie,idiotisch,ADJ.,232,829
Pflegefamilie,pflegefamil,ADJ.,689,0
Pflegefamilie,pflegefamilisch,ADJ.,689,0
Hysterie,hyster,ADJ.,1105,0
Hysterie,hysterisch,ADJ.,1105,1525
Mumie,mum,ADJ.,1022,0
Mumie,mumisch,ADJ.,1022,0
Polyphonie,polyphon,ADJ.,137,361
Polyphonie,polyphonisch,ADJ.,137,0
Hypoxie,hypox,ADJ.,102,0
Hypoxie,hypoxisch,ADJ.,102,0
Collie,coll,ADJ.,784,0
Collie,collisch,ADJ.,784,0
Hypertrophie,hypertroph,ADJ.,141,98
Hypertrophie,hypertrophisch,ADJ.,141,14
Anthologie,antholog,ADJ.,1618,0
Anthologie,anthologisch,ADJ.,1618,1
Ergonomie,ergonom,ADJ.,900,0
Ergonomie,ergonomisch,ADJ.,900,2332
Enzyklopädie,enzyklopäd,ADJ.,2713,0
Enzyklopädie,enzyklopädisch,ADJ.,2713,4
Orgie,org,ADJ.,486,0
Orgie,orgisch,ADJ.,486,0
Parfümerie,parfümer,ADJ.,344,0
Parfümerie,parfümerisch,ADJ.,344,0
Orthopädie,orthopäd,ADJ.,1149,0
Orthopädie,orthopädisch,ADJ.,1149,1516
Dermatologie,dermatolog,ADJ.,443,0
Dermatologie,dermatologisch,ADJ.,443,321
Hypertonie,hyperton,ADJ.,692,0
Hypertonie,hypertonisch,ADJ.,692,9
Elegie,eleg,ADJ.,268,0
Elegie,elegisch,ADJ.,268,259
Gastfamilie,gastfamil,ADJ.,2433,0
Gastfamilie,gastfamilisch,ADJ.,2433,0
Diplomatie,diplomat,ADJ.,1143,0
Diplomatie,diplomatisch,ADJ.,1143,3825
Physiologie,physiolog,ADJ.,954,0
Physiologie,physiologisch,ADJ.,954,2633
Drogerie,droger,ADJ.,917,0
Drogerie,drogerisch,ADJ.,917,0
Demographie,demograph,ADJ.,342,0
Demographie,demographisch,ADJ.,342,2745
Wortfamilie,wortfamil,ADJ.,33,0
Wortfamilie,wortfamilisch,ADJ.,33,0
Destillerie,destiller,ADJ.,197,0
Destillerie,destillerisch,ADJ.,197,0
Embolie,embol,ADJ.,187,0
Embolie,embolisch,ADJ.,187,0
Gendarmerie,gendarmer,ADJ.,248,0
Gendarmerie,gendarmerisch,ADJ.,248,0
Hypnotherapie,hypnotherap,ADJ.,252,0
Hypnotherapie,hypnotherapisch,ADJ.,252,0
Peripherie,peripher,ADJ.,1518,1573
Peripherie,peripherisch,ADJ.,1518,10
Stomatologie,stomatolog,ADJ.,4,0
Stomatologie,stomatologisch,ADJ.,4,0
Geomantie,geomant,ADJ.,127,0
Geomantie,geomantisch,ADJ.,127,61
Schwindelfreie,schwindelfre,ADJ.,25,0
Schwindelfreie,schwindelfreisch,ADJ.,25,0
Bestie,best,ADJ.,1418,0
Bestie,bestisch,ADJ.,1418,0
Anthroposophie,anthroposoph,ADJ.,627,0
Anthroposophie,anthroposophisch,ADJ.,627,1011
Entomologie,entomolog,ADJ.,93,0
Entomologie,entomologisch,ADJ.,93,36
Koloskopie,koloskop,ADJ.,256,0
Koloskopie,koloskopisch,ADJ.,256,0
Neuralgie,neuralg,ADJ.,108,0
Neuralgie,neuralgisch,ADJ.,108,226
Arie,ar,ADJ.,1222,0
Arie,arisch,ADJ.,1222,476
Pistazie,pistaz,ADJ.,288,0
Pistazie,pistazisch,ADJ.,288,0
Ontologie,ontolog,ADJ.,417,0
Ontologie,ontologisch,ADJ.,417,528
Pinie,pin,ADJ.,386,0
Pinie,pinisch,ADJ.,386,0
Geriatrie,geriatr,ADJ.,410,0
Geriatrie,geriatrisch,ADJ.,410,539
Bronchie,bronch,ADJ.,592,0
Bronchie,bronchisch,ADJ.,592,0
Hotellerie,hoteller,ADJ.,943,0
Hotellerie,hotellerisch,ADJ.,943,0
Deponie,depon,ADJ.,1140,0
Deponie,deponisch,ADJ.,1140,0
Spezie,spez,ADJ.,285,0
Spezie,spezisch,ADJ.,285,2
Reliquie,reliqu,ADJ.,992,0
Reliquie,reliquisch,ADJ.,992,0
Allegorie,allegor,ADJ.,516,0
Allegorie,allegorisch,ADJ.,516,396
Kosmetologie,kosmetolog,ADJ.,37,0
Kosmetologie,kosmetologisch,ADJ.,37,0
Anämie,anäm,ADJ.,595,0
Anämie,anämisch,ADJ.,595,53
Neurobiologie,neurobiolog,ADJ.,298,0
Neurobiologie,neurobiologisch,ADJ.,298,253
Blasphemie,blasphem,ADJ.,323,0
Blasphemie,blasphemisch,ADJ.,323,169
Molekularbiologie,molekularbiolog,ADJ.,421,0
Molekularbiologie,molekularbiologisch,ADJ.,421,386
Dixie,dix,ADJ.,30,0
Dixie,dixisch,ADJ.,30,0
Maxie,max,ADJ.,89,0
Maxie,maxisch,ADJ.,89,0
Memorabilie,memorabil,ADJ.,61,0
Memorabilie,memorabilisch,ADJ.,61,0
Elektroenzephalografie,elektroenzephalograf,ADJ.,3,0
Elektroenzephalografie,elektroenzephalografisch,ADJ.,3,0
Mykologie,mykolog,ADJ.,101,0
Mykologie,mykologisch,ADJ.,101,30
Fernsehserie,fernsehser,ADJ.,1553,0
Fernsehserie,fernsehserisch,ADJ.,1553,0
Kinesiologie,kinesiolog,ADJ.,622,0
Kinesiologie,kinesiologisch,ADJ.,622,221
Virologie,virolog,ADJ.,122,0
Virologie,virologisch,ADJ.,122,68
Havarie,havar,ADJ.,317,0
Havarie,havarisch,ADJ.,317,0
Apologie,apolog,ADJ.,172,0
Apologie,apologisch,ADJ.,172,0
Ostalgie,ostalg,ADJ.,89,0
Ostalgie,ostalgisch,ADJ.,89,17
Auslinie,auslin,ADJ.,29,0
Auslinie,auslinisch,ADJ.,29,0
Epidemiologie,epidemiolog,ADJ.,404,0
Epidemiologie,epidemiologisch,ADJ.,404,624
Dioptrie,dioptr,ADJ.,254,0
Dioptrie,dioptrisch,ADJ.,254,0
Atrophie,atroph,ADJ.,138,0
Atrophie,atrophisch,ADJ.,138,0
Pandemie,pandem,ADJ.,531,0
Pandemie,pandemisch,ADJ.,531,35
Typografie,typograf,ADJ.,472,0
Typografie,typografisch,ADJ.,472,273
Jalousie,jalous,ADJ.,1025,0
Jalousie,jalousisch,ADJ.,1025,0
Leukämie,leukäm,ADJ.,1271,0
Leukämie,leukämisch,ADJ.,1271,0
Philanthropie,philanthrop,ADJ.,50,0
Philanthropie,philanthropisch,ADJ.,50,78
Kardiologie,kardiolog,ADJ.,577,0
Kardiologie,kardiologisch,ADJ.,577,314
Thermie,therm,ADJ.,7,0
Thermie,thermisch,ADJ.,7,3987
Hostie,host,ADJ.,374,0
Hostie,hostisch,ADJ.,374,0
Geranie,geran,ADJ.,279,0
Geranie,geranisch,ADJ.,279,0
Prärie,prär,ADJ.,422,0
Prärie,prärisch,ADJ.,422,0
Implantologie,implantolog,ADJ.,420,0
Implantologie,implantologisch,ADJ.,420,110
Brasserie,brasser,ADJ.,178,0
Brasserie,brasserisch,ADJ.,178,0
Eucharistie,eucharist,ADJ.,1220,0
Eucharistie,eucharistisch,ADJ.,1220,497
Metastudie,metastud,ADJ.,31,0
Metastudie,metastudisch,ADJ.,31,0
